"RBP","AS_Site","Contribution","Direction"
"PTBP1","chr6_130956499_131063141",132.9198061,"+"
"SNRPG","chr17_7016525_7016909",132.9191737,"-"
"UHMK1","chr17_7308113_7309614",132.9163533,"-"
"PARP14","chr2_136115912_136116589",132.9102114,"-"
"PPP1R10","chr6_31581859_31582255",132.9040473,"+"
"RBM25","chr19_39329073_39333076",132.8996399,"-"
"QKI","chr11_75401733_75404019",132.8771877,"-"
"SNRPN","chr1_243172846_243186258",132.8549729,"+"
"HNRNPA3","chr10_79351583_79353706",132.8461131,"+"
"RBMX","chr19_39335310_39335973",132.8244132,"-"
"HNRNPC","chr4_83107950_83109727",132.8143395,"-"
"KRR1","chr6_25433226_25452036",132.8125559,"+"
"KHSRP","chr14_45232627_45232732",132.8031108,"-"
"GRSF1","chr6_33008094_33009454",132.783507,"+"
"ZFP36","chr6_134170435_134171022",132.7805946,"-"
"SNRPE","chr19_14752526_14756237",132.7750862,"+"
"ZFP36L1","chr5_35857059_35860851",132.7538453,"+"
"HNRNPH3","chr11_10801087_10801660",132.7511925,"-"
"SSB","chr20_38434626_38435196",132.7429875,"+"
"FUS","chr4_75662049_75673018",132.7369019,"-"
"FUS","chr1_144955601_144995007",132.7347852,"-"
"PARP10","chr7_140015860_140020024",132.7318959,"+"
"KRR1","chr8_115620060_115668544",132.7300498,"+"
"RBM42","chr5_87401772_87407975",132.7131386,"+"
"SNRPB","chr8_24300077_24310162",132.6903896,"+"
"SAFB2","chr1_7850922_7852900",132.689284,"+"
"ASCC1","chr6_31587318_31587815",132.6784242,"-"
"SFMBT2","chr2_19898035_19901029",132.6600987,"+"
"G3BP1","chr2_61888257_61888380",132.6489881,"+"
"POLDIP3","chr15_45587525_45603099",132.6478282,"+"
"EIF3B","chr3_186788416_186789124",132.6382374,"+"
"SAFB","chr19_49982188_49988371",132.6320298,"+"
"SNRPA","chr11_72111286_72111411",132.6274861,"+"
"ZNF638","chr3_38132005_38136591",132.6104917,"-"
"TIAL1","chr20_64076646_64079872",132.6033505,"-"
"RNPC3","chr14_103913984_103914478",132.5990706,"-"
"SRRM1","chr14_91114283_91157638",132.5986734,"+"
"RBM12","chr1_23971439_23971572",132.5488997,"+"
"UHMK1","chr20_28600461_28602608",132.5406335,"+"
"UPF3B","chr12_52052645_52054326",132.5364494,"+"
"RBMX","chr8_73959818_73972244",132.5323512,"+"
"RBM15","chr1_109670234_109671286",132.5254825,"-"
"RBM12","chr19_14766381_14766977",132.4826038,"+"
"HNRNPC","chr19_34221738_34226407",132.4705534,"+"
"LSM5","chr22_29748571_29754748",132.4631307,"+"
"RBM17","chr14_99481479_99492625",132.445075,"+"
"TLR2","chr17_7015156_7016494",132.4401802,"+"
"ZC3H12A","chr7_44984046_44986020",132.4034507,"-"
"SF3A1","chr4_102726683_102760717",132.3871165,"+"
"PCBP2","chr11_2945646_2951258",132.3791281,"+"
"ZC3H14","chr2_74135658_74145188",132.3781912,"-"
"G3BP2","chr11_47765362_47767062",132.3672394,"-"
"RBMS1","chr19_41621768_41626899",132.360419,"-"
"G3BP1","chr7_1936897_1940087",132.3527807,"+"
"PARP14","chr1_111476867_111477982",132.3464901,"-"
"SNRPC","chr1_236542787_236542914",132.3431517,"+"
"SNRPD2","chr2_40430304_40451459",132.3292563,"+"
"RBM23","chr11_118786518_118790886",132.2825391,"-"
"SNRPC","chr19_18900449_18904770",132.2757516,"-"
"NOL8","chr2_100105583_100112385",132.2644309,"+"
"TIPARP","chr6_99409286_99410740",132.2450308,"-"
"SNRPB2","chr8_17934858_17935588",132.2403443,"+"
"HNRNPR","chr1_23341020_23344210",132.233603,"-"
"RBM33","chr14_70342729_70353135",132.2291651,"+"
"RNPS1","chr20_44972158_44975323",132.2269143,"+"
"POLR2G","chr1_110896733_110899123",132.2162376,"-"
"TRA2A","chr1_151167414_151168193",132.2129892,"+"
"TEP1","chr3_98770956_98771120",132.2104216,"-"
"PPP1R10","chr15_74926887_74937914",132.2015492,"-"
"NCL","chr12_122981266_122981570",132.1828829,"+"
"RBM8A","chr12_68885889_68932677",132.1628962,"+"
"RBMX","chr1_153638448_153642242",132.1594602,"+"
"RBM42","chr12_10118590_10125086",132.1455836,"-"
"ZFP36L2","chr10_44991069_44993268",132.1297979,"-"
"SNRPG","chr7_128947056_128947277",132.1022261,"-"
"G3BP1","chr5_178149838_178153490",132.0910186,"-"
"ZRANB2","chr9_37126942_37160064",132.0726462,"+"
"HNRNPL","chr10_133355505_133355737",132.0670575,"+"
"ZC3H4","chr9_89319797_89325547",132.0499439,"+"
"SNRPF","chr17_58703329_58709858",132.0498099,"+"
"ZC3H15","chr11_60228695_60229911",132.0495176,"+"
"HNRNPA3","chr2_55291164_55291675",132.0459537,"+"
"SNRPC","chr19_1438892_1440018",132.0250509,"+"
"CPEB4","chr10_72216072_72230365",132.009739,"-"
"PPRC1","chr11_43444209_43448001",131.9982998,"+"
"LSM4","chr1_155853806_155857158",131.9948195,"+"
"PPP1R10","chr6_37013765_37014645",131.9738408,"+"
"TAF15","chr19_38264723_38283626",131.9708475,"-"
"RNPC3","chr7_65974704_65976014",131.9698529,"+"
"SF1","chr10_95845596_95846082",131.9694197,"+"
"LSM10","chr2_224893652_224896294",131.9653246,"-"
"RBM14","chr12_110496203_110498819",131.9555944,"-"
"LARP1","chr15_44380976_44413335",131.9482016,"+"
"SNRPD2","chr6_32517752_32518053",131.9199063,"+"
"ENOX2","chr12_53295639_53296429",131.9192098,"-"
"PARP12","chr1_33014594_33021592",131.8983472,"-"
"UNKL","chr11_61965112_61967311",131.8931185,"-"
"SRRM1","chr3_49999513_50048244",131.8790302,"+"
"SAFB2","chr3_183494281_183499589",131.8675366,"+"
"PCBP2","chr6_2959342_2971532",131.8492291,"+"
"SUPT6H","chr15_80059809_80098415",131.8298996,"-"
"PARP14","chr14_103563124_103571622",131.7874939,"+"
"HNRNPA3","chr10_119500259_119526031",131.7855202,"-"
"POLR2G","chr5_35857059_35860851",131.7817978,"-"
"PARP14","chr21_33230216_33241839",131.7797127,"+"
"SNRPD2","chr21_25734375_25734852",131.7745551,"-"
"SNRPN","chr18_49491584_49491735",131.7602252,"-"
"TRA2A","chr11_60225093_60229911",131.7580233,"+"
"SF3B4","chr19_1036562_1036878",131.7528106,"-"
"HNRNPA1","chr11_62567528_62570964",131.7371777,"+"
"RBM42","chr17_7627044_7627142",131.7210491,"+"
"RBM14","chr8_11847168_11848066",131.7154614,"-"
"SNRPB","chr5_173020367_173034398",131.7087363,"+"
"CPSF7","chr5_150402109_150407266",131.703329,"-"
"GTF3A","chr4_163157454_163164216",131.701546,"+"
"RPS3","chr10_128049666_128060938",131.6892029,"-"
"CPSF6","chr15_45587525_45597879",131.6865937,"+"
"HNRNPK","chr16_2264331_2268054",131.6827153,"+"
"ZC3H11A","chr9_135030_146101",131.6265452,"+"
"CSDE1","chr15_78939171_78944777",131.6190931,"-"
"PNO1","chr18_3249443_3253232",131.6102985,"-"
"RBM39","chr16_2752846_2757471",131.5357702,"+"
"EIF3G","chr11_64232614_64232700",131.4938106,"+"
"HNRNPR","chr1_23341017_23344210",131.4925029,"-"
"DAZAP1","chr2_135605016_135621493",131.4908903,"-"
"PPIL4","chr4_75914985_75919908",131.4899229,"+"
"PCBP1","chr7_30579314_30585329",131.4874363,"+"
"ZMAT5","chr8_143818534_143821596",131.4767233,"+"
"TNRC6A","chr22_17739488_17743806",131.4691517,"-"
"PPIL4","chr2_55206046_55232686",131.4611104,"+"
"HNRNPA1L2","chr12_75482079_75487738",131.4587506,"-"
"FUBP1","chr14_35402534_35402770",131.432074,"-"
"TROVE2","chr19_50337135_50361968",131.4218838,"-"
"PABPC3","chr1_84501970_84563256",131.3850329,"-"
"ZC3H3","chr2_159448409_159478574",131.3532166,"+"
"YTHDF2","chr5_180795875_180803601",131.3340698,"+"
"SNRPD1","chr1_161218378_161218702",131.3274793,"-"
"NONO","chr11_61965515_61966988",131.3204237,"-"
"SNRPD1","chr2_218592707_218593527",131.3131686,"+"
"PUM2","chr6_41071675_41072235",131.3065687,"+"
"SAFB2","chr7_102568184_102569834",131.2975751,"+"
"HNRNPR","chr3_187734907_187774146",131.2637491,"-"
"SFMBT2","chr12_6492972_6493458",131.2535684,"-"
"EIF4H","chr1_110895055_110897808",131.2522986,"-"
"DNAJC17","chr6_26383244_26383791",131.2518551,"-"
"KIAA0430","chr12_122519029_122520503",131.2402098,"+"
"HNRNPC","chr8_17986087_17988951",131.2370128,"+"
"RBM25","chr6_29888742_29889328",131.2288398,"-"
"RPS3","chr11_71999019_71999227",131.2266356,"-"
"RC3H1","chr10_100983817_100986748",131.2047171,"+"
"PPIL4","chr16_88038011_88072068",131.2030719,"+"
"SLTM","chr1_226062811_226064328",131.2001338,"+"
"RBM23","chr11_60383288_60392684",131.1882741,"-"
"HNRNPA3","chr4_101830206_101855034",131.181473,"+"
"PABPN1","chr5_131391108_131391917",131.153338,"+"
"G3BP2","chr6_99409286_99410740",131.1481187,"-"
"YBX1","chr14_75147737_75147832",131.1257484,"-"
"ZFP36L2","chr8_39923586_39927829",131.1134768,"-"
"ZFP36","chr13_31141259_31145562",131.1045254,"+"
"LSM7","chr20_2656214_2656400",131.0960717,"+"
"LSM3","chr3_9690143_9697710",131.0910997,"+"
"GTF3A","chr19_50335181_50337324",131.0838531,"-"
"PUM1","chr1_236542787_236543559",131.0829062,"+"
"G3BP2","chr11_60181741_60183065",131.0784047,"-"
"TTC14","chr10_96133648_96155325",131.0765193,"+"
"SNRPG","chr10_44982663_44983990",131.0674376,"-"
"TTC14","chr19_49982188_49988371",131.0639139,"+"
"ZC3H15","chr7_37342763_37448859",131.0543021,"-"
"TLR2","chr14_71576587_71587570",131.0510669,"+"
"YBX1","chr16_4474166_4474409",131.0489414,"+"
"PABPC1","chr6_32520192_32581585",131.0459348,"+"
"RBMS1","chr11_64318386_64320660",131.0376554,"-"
"HNRNPH2","chr6_33417695_33418086",131.0228937,"+"
"RRP7A","chr14_34605717_34609637",131.0101188,"-"
"RBM4","chr11_72111286_72111411",131.0061154,"+"
"SLTM","chr19_14772497_14774255",131.003344,"-"
"HNRNPA3","chr6_31701028_31703149",131.0032723,"+"
"SNRPD3","chr14_21023321_21025028",130.9603123,"+"
"G3BP2","chr13_46372597_46374722",130.9420433,"+"
"RBM47","chr19_51750253_51751813",130.9284846,"-"
"IREB2","chr6_32843089_32844278",130.9185839,"+"
"RBM47","chr13_45340785_45341041",130.8943212,"+"
"RBM17","chr10_96133648_96155325",130.8935371,"+"
"YTHDF3","chr12_118266759_118359505",130.889541,"+"
"CCAR1","chr10_16782084_16817314",130.8783339,"-"
"HELZ","chr12_10170996_10172001",130.8689912,"+"
"HNRNPH1","chr17_16426877_16427448",130.8663369,"+"
"HELZ","chr1_25244224_25245149",130.8515069,"+"
"THUMPD1","chr2_55206046_55232687",130.82147,"-"
"HTATSF1","chr10_30434748_30437175",130.8073291,"+"
"RBM14","chr20_49231115_49233305",130.7831356,"-"
"RBM23","chr2_60770511_60775033",130.7800105,"+"
"RALY","chr7_26193373_26195846",130.7545757,"-"
"SART3","chr1_154172104_154172907",130.7204254,"+"
"SAFB2","chr2_169584490_169603641",130.7154427,"+"
"RBM7","chr11_1853197_1883418",130.6844376,"-"
"SFMBT2","chr14_75139171_75147663",130.6657828,"-"
"ZMAT5","chr6_32857394_32857995",130.6349187,"-"
"LSM6","chr19_50336705_50337016",130.6257752,"+"
"SF1","chr22_32475124_32478980",130.623736,"+"
"LSM6","chr19_50334405_50334828",130.6214245,"+"
"SNRPC","chr20_64076954_64079872",130.61659,"-"
"ZFP36L1","chr16_84616475_84617500",130.6158485,"-"
"PABPC4","chr7_100374433_100397878",130.6034602,"+"
"POLR2G","chr12_566178_643510",130.5928871,"+"
"SSB","chr19_9828064_9828326",130.5782659,"+"
"SNRPB2","chr2_230327301_230357804",130.5634036,"-"
"RBM4B","chr3_151261438_151278286",130.5609548,"-"
"ZC3H4","chr10_95687355_95687591",130.5588566,"+"
"RBM27","chr7_99560695_99563862",130.5571229,"+"
"NAA38","chr8_24300077_24310162",130.5543636,"-"
"HNRNPC","chr3_40457474_40457889",130.5475658,"+"
"HNRNPA2B1","chr3_66221127_66243202",130.5357539,"+"
"PCBP2","chr7_91941147_91970472",130.5337521,"+"
"RBM47","chr3_134486556_134495295",130.502334,"+"
"RBM26","chr16_88859972_88860913",130.4967671,"+"
"CIRBP","chr7_116250496_116252317",130.4881943,"+"
"RPS3","chr11_75402446_75404019",130.4875101,"+"
"MKRN2","chr8_102342666_102345395",130.4711042,"+"
"RPS3","chr1_156738764_156741052",130.4608552,"+"
"SAFB2","chr19_5610688_5612539",130.4574386,"+"
"KRR1","chr9_113161698_113163334",130.4482676,"-"
"KRR1","chr5_132488025_132490544",130.4127566,"-"
"ZC3H7B","chr1_159068701_159076632",130.3996563,"-"
"PAN3","chr11_73295815_73296484",130.3711279,"+"
"HNRNPL","chr1_193059776_193075819",130.3518098,"+"
"PUM1","chr6_31269525_31269965",130.3449963,"+"
"NOL8","chr6_31540534_31541949",130.3224958,"+"
"TRA2A","chr14_32076657_32090501",130.2973107,"+"
"ANKHD1","chr20_63875875_63882718",130.2813163,"+"
"HNRNPR","chr1_198692373_198696711",130.280404,"-"
"ZFP36L1","chr1_110895055_110899123",130.2669247,"-"
"ZFP36L2","chr14_91473370_91475849",130.2638659,"+"
"RC3H2","chr5_132937193_132937648",130.2561139,"+"
"RBM12","chr8_115623758_115668544",130.2109321,"+"
"SF1","chr9_7798637_7799448",130.2025933,"+"
"POLR2G","chr4_75917114_75918760",130.1935337,"-"
"RC3H1","chr1_155136376_155137560",130.1845388,"+"
"LARP4","chr12_47966172_47966682",130.1576243,"+"
"TIAL1","chr4_74445449_74446533",130.1279865,"-"
"FXR1","chr10_68737889_68740628",130.0993744,"+"
"SSB","chr9_75137616_75146682",130.0718336,"-"
"KRR1","chr11_66617057_66639699",130.0562609,"+"
"ZC3H13","chr1_24660799_24661312",130.0430232,"+"
"ZC3H11A","chr11_125102317_125102636",130.0233236,"+"
"SNRPB2","chr7_150796574_150800297",130.0095879,"+"
"ZC3H11A","chr7_128947056_128947277",129.9590152,"+"
"PPRC1","chr20_36897959_36904156",129.9551177,"+"
"RBM6","chr3_49962685_49967469",129.9136292,"+"
"ASCC1","chr3_37282272_37286013",129.8940318,"+"
"DUS3L","chr3_141738516_141745158",129.8779758,"-"
"RBM27","chr2_27772692_27774423",129.8496931,"+"
"LSM7","chr2_19898035_19901705",129.8356009,"+"
"HNRNPA1","chr6_32518077_32580745",129.8207129,"-"
"CIRBP","chr13_46368615_46368732",129.8169147,"-"
"LARP7","chr19_49513473_49525456",129.8010486,"-"
"PAN3","chr2_40430301_40451903",129.7955809,"+"
"EIF3B","chr5_135350913_135352945",129.7913591,"-"
"PABPC4","chr9_93110721_93112217",129.7909699,"+"
"FXR1","chr15_88639594_88655414",129.7760353,"-"
"HNRNPA1","chr9_135030_152033",129.7575297,"+"
"PSPC1","chr15_99363265_99386029",129.7467095,"+"
"SFPQ","chr3_108050602_108051938",129.7413859,"+"
"SNRPG","chr1_201790577_201790688",129.7219803,"+"
"ASCC1","chr4_141656307_141719365",129.7198316,"+"
"ELAVL1","chr2_232703489_232724573",129.6784947,"+"
"PABPC4","chr1_30739937_30742455",129.6506116,"-"
"MBNL1","chr7_100390106_100397878",129.5955521,"-"
"RBM4","chr17_6758224_6759255",129.5902514,"+"
"PPP1R10","chr1_247425599_247443971",129.586432,"-"
"DHX8","chr10_102159308_102159432",129.5861245,"-"
"EIF4B","chr18_74508928_74509138",129.5858696,"-"
"ZC3H4","chr12_28190641_28225794",129.5775619,"+"
"SNRPD2","chr1_1657498_1724257",129.5526364,"-"
"SNRPD2","chr11_17077477_17077618",129.5276346,"+"
"RBM47","chr1_24663224_24666814",129.524173,"+"
"PABPC4","chr19_5667164_5667346",129.524163,"+"
"ZC3HAV1","chr2_19898035_19901705",129.5173024,"+"
"ZFP36L1","chr8_39963703_39982651",129.492699,"-"
"NAA38","chr11_67585241_67586103",129.4882405,"+"
"PNO1","chr12_55914366_55915442",129.4796039,"+"
"U2AF2","chr1_107783086_107785457",129.4712226,"-"
"LSM10","chr1_7852923_7853306",129.4647145,"+"
"EWSR1","chr2_70288192_70293617",129.4591169,"+"
"RBM6","chr17_51161272_51166826",129.4584379,"+"
"LSM10","chr4_94523875_94573350",129.4483088,"+"
"RBMXL1","chr16_30184343_30185208",129.4438961,"-"
"QKI","chr2_100112524_100142483",129.4424832,"+"
"FXR1","chr13_27430621_27434138",129.4310576,"-"
"LARP1","chr16_48252365_48258617",129.4198377,"+"
"EIF2S1","chr14_24164955_24165056",129.4194531,"-"
"RALY","chr2_241166441_241167044",129.4040062,"+"
"ZFP36","chr13_31141259_31145562",129.3961828,"+"
"PARP14","chr4_87007424_87046165",129.3938108,"-"
"HNRNPA1","chr17_21198840_21214090",129.3884307,"+"
"FUS","chr14_34786001_34786125",129.3881004,"+"
"LSM3","chr22_21629407_21629601",129.3797607,"+"
"RNF113A","chr6_41936107_41937234",129.3607395,"-"
"LARP7","chr12_8125677_8135584",129.3443664,"-"
"ZMAT5","chr8_85107399_85110114",129.3410204,"+"
"SNRPB","chr1_84501970_84563256",129.3238629,"+"
"TMEM63A","chr7_101240906_101251894",129.3134731,"-"
"TRA2B","chr7_155298027_155298258",129.295279,"-"
"TLR2","chr7_28995882_29071772",129.2925278,"-"
"DNAJC17","chr1_201789792_201790688",129.2285453,"+"
"G3BP1","chr13_37047936_37048563",129.2284592,"+"
"ZC3H13","chr6_31639226_31639499",129.215702,"+"
"RBM14","chr2_40430301_40451459",129.2142226,"+"
"POLR2G","chr17_7016525_7016909",129.207252,"-"
"ACIN1","chr3_38134009_38134508",129.1997868,"-"
"HNRNPH2","chr20_64076646_64079293",129.1954004,"+"
"EIF2S1","chr14_91145313_91157638",129.1841514,"-"
"RBMX","chr20_1572037_1578337",129.1574256,"+"
"HNRNPA0","chr19_54576109_54587200",129.1493326,"-"
"NSUN6","chr10_71755466_71773357",129.1394449,"-"
"RBMS1","chr1_161583193_161583720",129.1366241,"+"
"ZFP36","chr14_70329236_70359518",129.0842534,"-"
"FUS","chr1_144955601_144995007",129.0755362,"-"
"SAFB","chr10_30434748_30437175",129.0594275,"+"
"HELZ","chr3_146538044_146544466",129.0424505,"-"
"PABPC4","chr14_23960003_23965761",129.0414458,"+"
"PTBP1","chr16_50674074_50675769",129.0409722,"+"
"U2AF1L4","chr7_12687728_12688168",129.0244451,"+"
"SAMD4B","chr17_81891833_81893551",129.0233021,"-"
"QKI","chr19_43656640_43660973",129.0181,"-"
"THUMPD1","chr7_91980333_91980872",129.0099904,"-"
"ZFP36L2","chr6_32660882_32661346",129.0054488,"+"
"SNRPB","chr11_83278829_83280140",128.9881142,"+"
"ZFR","chr7_65967907_65974294",128.9804638,"+"
"ZC3H7A","chr4_105146086_105190359",128.9713018,"+"
"FUS","chr8_102843747_102849998",128.9633447,"+"
"SLTM","chr3_108047292_108057476",128.9630147,"-"
"THUMPD1","chr17_59119495_59131280",128.9565311,"+"
"ANKHD1","chr14_90397233_90398990",128.9299595,"-"
"PARP14","chr19_38309643_38315722",128.9129624,"+"
"MKRN2","chr5_131198521_131224360",128.9123687,"+"
"HNRNPH1","chr10_30434378_30447781",128.9121488,"+"
"EIF2S1","chr15_50300902_50301256",128.90308,"+"
"UNK","chr11_47625740_47627079",128.9022609,"-"
"RBM3","chr16_10761859_10769046",128.9000689,"+"
"HNRNPK","chr17_17247151_17248925",128.8968851,"+"
"HTATSF1","chr1_203008810_203014891",128.8962586,"+"
"LARP7","chr3_158804371_158807039",128.8879501,"-"
"SNRPD3","chr20_47298872_47310055",128.8864915,"+"
"ZRSR2","chr16_10761859_10769046",128.8815027,"+"
"MKRN2","chr7_26193373_26195846",128.8788908,"-"
"RC3H1","chr10_100983817_100986748",128.8730562,"+"
"RNF113A","chr2_74135658_74145188",128.8518554,"+"
"ZFP36L2","chr9_72357056_72360109",128.8390813,"-"
"RBM23","chr6_33417695_33418086",128.8365586,"-"
"U2AF2","chr16_29447026_29454015",128.8329931,"-"
"NIP7","chr16_4474166_4474553",128.8286957,"+"
"FXR1","chr6_2959342_2971532",128.7805039,"+"
"PPRC1","chr1_26298062_26301693",128.7633404,"+"
"ELAVL1","chr10_73030370_73043886",128.7518803,"+"
"RC3H2","chr6_136261477_136268161",128.7267643,"+"
"SF3A1","chr2_241373290_241395442",128.7106939,"+"
"ANKHD1","chr11_8912533_8914825",128.7079486,"+"
"ZFP36L1","chr6_31269525_31355106",128.6925546,"-"
"SF3A1","chr17_7626793_7627142",128.6896282,"+"
"MKRN1","chr15_76274494_76285636",128.6676129,"+"
"CIRBP","chr11_33722463_33736381",128.6493826,"+"
"SNRNP70","chr1_197658369_197672036",128.6491983,"+"
"FXR1","chr17_42567655_42568836",128.6414456,"-"
"MKRN1","chr15_43189280_43190324",128.6411245,"-"
"EIF4B","chr6_31269525_31355316",128.6397875,"-"
"TIA1","chr1_40375816_40406735",128.6333544,"-"
"TRA2B","chr1_85259061_85259357",128.590562,"+"
"YBX1","chr2_95929144_95929238",128.5384331,"+"
"HNRNPC","chr1_155308965_155310042",128.5270288,"+"
"MCTS1","chr9_40274128_40282271",128.5215518,"-"
"ASCC1","chr6_32554971_32584108",128.5204651,"+"
"NSUN6","chr3_48694525_48695089",128.4998781,"+"
"LARP7","chr22_20126368_20126954",128.4992509,"+"
"PABPC4","chr1_32228816_32230926",128.4988617,"+"
"LSM6","chr19_55762086_55762597",128.4868263,"+"
"HELZ","chr12_82357269_82358222",128.4849686,"+"
"HNRNPA3","chr17_7579726_7579890",128.471486,"-"
"ZC3H12A","chr7_36594430_36597634",128.4697231,"-"
"SNRPD1","chr6_116571655_116574057",128.4592302,"+"
"RBM6","chr18_55279656_55350358",128.4497587,"+"
"QKI","chr5_157091048_157095305",128.4457918,"+"
"LSM6","chr15_74458896_74461107",128.4400894,"-"
"DUS3L","chr8_38192795_38207511",128.4239963,"+"
"HTATSF1","chr17_42316851_42317181",128.4019053,"+"
"YTHDC2","chr1_243304777_243305011",128.400662,"+"
"RNPC3","chr9_121090405_121096421",128.3898953,"+"
"PCBP2","chr20_408779_410411",128.3877342,"+"
"SUPT6H","chr2_97118517_97122886",128.3850351,"+"
"HNRNPH3","chr1_42456628_42457246",128.3688502,"+"
"EWSR1","chr11_60939638_60942034",128.36338,"+"
"NSUN6","chr13_42969177_42991977",128.3494067,"-"
"U2AF2","chr4_105453642_105473893",128.3371069,"+"
"RBM25","chr1_193023039_193023843",128.2927514,"+"
"MKRN2","chr15_40853929_40854059",128.2834677,"-"
"RBM25","chr19_39329073_39333076",128.2721122,"-"
"TTC14","chr8_38163840_38171964",128.265368,"+"
"TRA2A","chr9_175784_177722",128.2610712,"-"
"SNRPC","chr6_89637353_89637741",128.2608153,"+"
"UPF3B","chr10_72216138_72230365",128.2571853,"+"
"TLR2","chr3_69313517_69353543",128.2394575,"+"
"QKI","chr10_63215455_63215548",128.2317066,"+"
"HNRNPA0","chr6_127314896_127327001",128.2104065,"+"
"RBM12","chr10_30434378_30434636",128.2069473,"-"
"ZNF638","chr7_116250496_116252317",128.1842897,"+"
"SNRPN","chr19_14752526_14754953",128.1651793,"+"
"PABPC4","chr1_32228816_32230926",128.1510004,"+"
"ASCC1","chr15_90233703_90233918",128.1473827,"-"
"EIF4H","chr7_102474535_102569834",128.1434217,"-"
"LENG9","chr2_74528006_74528252",128.1338404,"+"
"SAMD4B","chr17_20073701_20096630",128.1183363,"-"
"ZC3HAV1","chr10_133355505_133355737",128.1161352,"+"
"CPSF6","chr16_11556735_11587337",128.0947088,"-"
"PABPC1","chr10_100527074_100529365",128.0750178,"-"
"GRSF1","chr2_159903605_159904588",128.0645918,"-"
"PSPC1","chr2_227347384_227355676",128.0525359,"+"
"IREB2","chr11_60385222_60386716",128.0367917,"-"
"HNRNPA2B1","chr8_130290138_130358016",128.020804,"+"
"ZC3H15","chr11_117986534_117988381",128.0121564,"+"
"LSM3","chr22_17739488_17774380",128.010782,"+"
"RBM4","chr12_46254936_46268525",128.0062288,"+"
"YTHDC1","chr1_160681468_160711681",127.99628,"-"
"MCM3AP","chr7_6426114_6430479",127.9872276,"+"
"RBM23","chr14_55673255_55675834",127.9770768,"+"
"RBM6","chr12_56355803_56356131",127.9762398,"+"
"DNAJC17","chr2_55291164_55291675",127.9755279,"+"
"YTHDC2","chr21_33595614_33595730",127.9452034,"+"
"THUMPD1","chr2_55206046_55232686",127.9336871,"+"
"FXR1","chr19_51239304_51239517",127.9161344,"-"
"ZC3HAV1","chr9_113273410_113275381",127.9156386,"+"
"PARP12","chr18_9117638_9117837",127.8727935,"+"
"TRA2B","chr7_5741644_5752845",127.852613,"+"
"GTF3A","chr5_172769132_172769574",127.8507557,"+"
"ZFP36","chr2_203272748_203278572",127.8480952,"+"
"ANKHD1","chr7_5741815_5752845",127.8408088,"+"
"ZFP36","chr1_206001786_206003252",127.8395553,"-"
"ZFP36L2","chr2_58154802_58159348",127.8353003,"+"
"POLR2G","chr2_201116481_201129728",127.8305884,"-"
"PARP10","chr6_108212254_108222949",127.8209181,"-"
"PABPC1","chr22_50524424_50529903",127.7939361,"-"
"ZC3H18","chr2_237994809_238025341",127.787736,"-"
"SNRPD2","chr17_7626793_7627142",127.739639,"+"
"RBM27","chr22_40955446_40964046",127.7393983,"-"
"RBM23","chr16_21958599_21959338",127.7112968,"+"
"RPS3","chr6_29889604_29890263",127.7085222,"-"
"G3BP2","chr1_28738338_28742402",127.6909329,"+"
"CPSF6","chr1_236542787_236543559",127.6907334,"+"
"CPSF6","chr5_71604468_71632120",127.6839847,"+"
"ZFP36L2","chr2_134946146_134947735",127.6640972,"+"
"LARP4","chr7_44984426_44985881",127.6449719,"+"
"LSM7","chr10_48966673_48969084",127.641236,"+"
"HNRNPR","chr6_41276230_41282394",127.6116585,"-"
"SAMD4B","chr19_38619317_38620336",127.5997616,"-"
"PARP14","chr9_129489299_129503322",127.5875812,"+"
"SNRPF","chr1_184054863_184072826",127.5776576,"+"
"ZCRB1","chr4_38745461_38748299",127.57325,"+"
"ANKHD1","chr4_105147799_105233896",127.5727976,"-"
"RPS3","chr16_67444706_67480956",127.5437808,"-"
"SNRPB","chr6_13325174_13326786",127.5390001,"+"
"SF1","chr16_87984259_88006089",127.5339874,"+"
"NIP7","chr17_82019694_82019857",127.5323811,"+"
"CCAR1","chr10_96952196_96958411",127.5316393,"+"
"PUF60","chr9_35618121_35618221",127.5032176,"+"
"PCBP2","chr1_111476867_111477725",127.4584611,"-"
"SAFB2","chr14_23960003_23965761",127.4498785,"+"
"YTHDC1","chr15_75356449_75356605",127.4437068,"+"
"HNRNPM","chr6_32756466_32758849",127.4284013,"+"
"RPS3","chr19_54277600_54277888",127.4227562,"+"
"RNPS1","chr12_43773072_43773964",127.4227517,"+"
"POLR2G","chr17_82446696_82447579",127.4142329,"+"
"NOL8","chr4_53414722_53425871",127.3928628,"+"
"TRA2B","chr11_60383288_60392684",127.3884353,"-"
"NONO","chr5_140334748_140342634",127.3812878,"-"
"SRRM2","chr1_46686870_46689586",127.3693008,"+"
"MKRN1","chr11_75268959_75272894",127.3633071,"+"
"SLTM","chr20_31561736_31569119",127.3178032,"-"
"FUBP1","chr2_135605016_135621493",127.3074215,"-"
"DNAJC17","chr11_18317907_18321945",127.3023237,"+"
"ZC3HAV1","chr11_77392538_77411773",127.2661556,"+"
"TROVE2","chr6_37013765_37013966",127.26297,"+"
"SNRPC","chr10_95687159_95687591",127.2464793,"+"
"PARN","chr16_2264331_2268054",127.2464589,"-"
"NIP7","chr15_84714866_84716024",127.2305028,"-"
