"RBP","AS_Site","Contribution","Direction"
"Raver1","chr6_146648279_146649149",397.348901570173,"+"
"Aco1","chr1_130409892_130448327",397.329835316465,"+"
"Ankrd17","chr9_20506065_20508018",397.315996972973,"+"
"Ppfibp1","chr7_125572047_125572850",397.271294883425,"-"
"Tia1","chr8_106168954_106179101",397.263502791865,"+"
"Ppfibp2","chr2_164786848_164791712",397.257559806732,"+"
"Ppfibp2","chr11_80391992_80393083",397.249959467421,"+"
"U2af2","chr10_61089416_61092603",397.241027313845,"-"
"Rc3h1","chr12_17301215_17308271",397.230962912201,"+"
"Ascc1","chr4_148143057_148144263",397.229872098992,"-"
"Elavl1","chr11_55487560_55489018",397.228946557587,"+"
"Rbm47","chr4_108169948_108172088",397.193647633663,"+"
"Rbms1","chr7_3706181_3706650",397.18191615346,"-"
"Spen","chr13_58400417_58402063",397.177242356287,"-"
"Stim1","chr2_35182447_35183392",397.172277388566,"-"
"Dazap1","chr5_30922007_30928442",397.166650204475,"-"
"Hnrnph3","chr2_122147804_122151646",397.157630747321,"-"
"Stim1","chr7_138894716_138898680",397.155088413727,"-"
"Rbms1","chr1_135257286_135257614",397.103579843915,"+"
"Elavl1","chr19_8773622_8774334",397.093248502331,"-"
"Snrpd2","chr2_158361196_158361404",397.092853551444,"-"
"Elavl1","chr7_143640863_143643275",397.083151974838,"+"
"Zc3h6","chr4_129601961_129602194",397.066637416547,"+"
"Uhmk1","chr12_112935050_112938794",397.063019513965,"-"
"Phc3","chr11_98375553_98375674",397.053647767186,"+"
"Ephb2","chr10_88323035_88324581",397.052670260076,"+"
"Phc3","chr12_80947865_80949094",397.05103502003,"+"
"Thumpd1","chr9_107614715_107615611",397.047618248895,"+"
"Hnrnph1","chr3_89246593_89246777",397.037472709034,"-"
"Rbm39","chr14_41004220_41008198",397.028769869214,"-"
"Zc3h4","chr19_4127121_4127549",397.02212480314,"-"
"Ppfibp1","chr3_126840365_126842757",397.01097204475,"+"
"Igf2bp3","chr12_17767299_17786146",397.010116461459,"+"
"Snrpd2","chr15_83572338_83573552",396.999053264401,"-"
"Ankrd17","chr17_23676678_23677326",396.995947835184,"-"
"U2af2","chr6_48841710_48842203",396.990500074605,"-"
"U2af2","chr2_181548841_181549272",396.989357658469,"+"
"Phc3","chr2_152695584_152704621",396.979576818884,"-"
"2610020H08Rik","chr15_83379806_83381761",396.975816956006,"+"
"Setd1b","chr5_100034984_100036103",396.974627718113,"-"
"Mkrn1","chr3_94939828_94940047",396.970848477799,"-"
"Samd4b","chr16_96397964_96421734",396.95824730442,"-"
"Zc3h4","chr9_21305666_21309366",396.856387862486,"+"
"Lin28b","chr14_41132248_41132514",396.808024890871,"-"
"Zc3h12a","chr5_123733635_123736558",396.761083994427,"+"
"Ppfia4","chr13_58160238_58163432",396.760245641044,"+"
"Larp1b","chr11_51601890_51602592",396.746284636903,"+"
"Tmem63a","chr12_17288180_17288995",396.719141557458,"-"
"G3bp1","chr16_5021430_5026507",396.692720211661,"-"
"Ppfibp2","chr10_111495375_111496039",396.685952390116,"+"
"Ppfibp1","chr3_153908915_153909348",396.647766099144,"+"
"Trnau1ap","chr11_78536576_78538509",396.645933240644,"-"
"Elavl1","chr10_88344711_88345027",396.63947340482,"-"
"Sfpq","chr17_80202204_80202690",396.637113241781,"+"
"Lin28b","chr15_11993861_11995950",396.612171109109,"+"
"Larp1b","chr16_23110723_23111502",396.594396758487,"-"
"Ppfibp2","chr16_32805044_32806199",396.586161561996,"+"
"2610020H08Rik","chr7_28351095_28352176",396.586127403812,"-"
"Ppfibp1","chr2_35256473_35283904",396.566246421896,"-"
"Zfml","chr1_182128752_182131335",396.566051505889,"+"
"Ppp1r9a","chr8_106168954_106179101",396.56489151064,"+"
"Ankrd17","chr5_115242058_115242392",396.541826982701,"+"
"Srrm1","chr6_65596197_65599812",396.501188947958,"+"
"1190005F20Rik","chr15_51790113_51797612",396.462301886439,"-"
"Ankrd17","chr17_34824661_34824750",396.450262592808,"+"
"Rbm39","chr1_134352435_134354660",396.450071376663,"-"
"Raly","chr14_70521130_70521316",396.442391476293,"-"
"Snrpd2","chr14_20703197_20703275",396.441844369097,"+"
"Larp1b","chr12_103455904_103456357",396.439312846914,"+"
"Phc3","chr13_52913061_52919000",396.422848236436,"+"
"Hnrnph3","chr7_144648079_144650502",396.400525470144,"+"
"Sf3a1","chr13_32968674_32971470",396.356473903998,"+"
"Raver1","chr5_129715858_129716726",396.355057490182,"+"
"Setd1a","chr11_69794259_69795594",396.338820802048,"-"
"Ppfibp2","chr7_12922520_12922972",396.320278391416,"-"
"Phc3","chr16_32097063_32099475",396.313116093989,"+"
"Rbm6","chr18_60774686_60776929",396.294264378805,"-"
"Ephb2","chr10_128491033_128491289",396.281399976687,"-"
"Srrm1","chr18_25491224_25497464",396.271459077933,"-"
"Zc3h12a","chr16_23108851_23109984",396.270767663851,"+"
"Rbm19","chr2_24927176_24935027",396.240821348029,"-"
"Sfpq","chr5_33336411_33358439",396.239295709056,"-"
"Ppfia4","chr14_31184397_31184941",396.23804235404,"+"
"Srrm1","chr14_19416633_19418853",396.225537232867,"-"
"Snrpd2","chr16_5021448_5026507",396.205030023747,"+"
"Hdlbp","chr3_60501423_60595593",396.195745755002,"-"
"Srrm1","chr19_41939733_41940649",396.187634411334,"+"
"2610020H08Rik","chr4_132536146_132538186",396.183403230672,"-"
"Mex3a","chr9_67029742_67031028",396.177414108,"+"
"Snrpd2","chr7_141841400_141841779",396.174626424726,"+"
"2610020H08Rik","chr15_98866216_98866375",396.171421061619,"-"
"Thumpd1","chr11_120731130_120731920",396.166313769744,"-"
"Phc3","chr8_120668375_120669308",396.160467036269,"-"
"Tia1","chr1_16585431_16597950",396.158463167769,"+"
"Syncrip","chr10_59355420_59361860",396.142244036379,"+"
"2610020H08Rik","chr17_23674068_23674546",396.125184682371,"+"
"Rbms1","chr11_69992700_69994499",396.124611581238,"-"
"Tia1","chr19_20376545_20376651",396.124277691221,"-"
"Uhmk1","chr19_55910681_55912558",396.06915752613,"-"
"Spen","chr16_19704148_19706215",396.047452237636,"+"
"Elavl1","chr14_75846799_75848098",396.042530558928,"+"
"Lin28b","chr9_31164673_31168707",396.026169118861,"-"
"U2af2","chr5_143509653_143514668",396.019773517399,"-"
"Rbm19","chr10_95416128_95416617",396.001014863901,"-"
"Tmem63a","chr1_162723287_162724703",395.993413929151,"+"
"Ephb2","chr9_70003667_70007063",395.99234041566,"+"
"Ppfibp1","chr16_45162447_45166979",395.977314676939,"+"
"Raver1","chr4_129108404_129110529",395.970382426406,"-"
"Hnrnpr","chr14_19417483_19418649",395.951859214049,"+"
"Pabpc4","chr13_58400417_58402063",395.95135426351,"-"
"Ankrd17","chr12_56261488_56265441",395.927065821092,"-"
"Wdsub1","chr15_76072568_76074606",395.925931033087,"+"
"Ankrd17","chr12_109558320_109558639",395.925144776664,"-"
"Ppfibp2","chr8_84726605_84727123",395.90228081147,"+"
"Mkrn1","chr1_40466269_40471728",395.889205592098,"+"
"Ireb2","chr16_49898132_49910868",395.888961439172,"+"
"Rc3h1","chr10_63018225_63018759",395.887165385667,"+"
"Zc3h12a","chr11_54125816_54126345",395.875637015251,"+"
"Thumpd1","chr7_18885102_18889277",395.803414479336,"-"
"Rod1","chr16_36044091_36049841",395.782506753283,"-"
"Ppp1r9a","chr2_164786848_164791712",395.750066297062,"+"
"Rbms1","chr8_94974896_95002438",395.711674415295,"-"
"Sfpq","chr3_60501423_60595593",395.710867289896,"-"
"Lin28b","chr12_56503636_56506119",395.706991809933,"-"
"Larp1b","chr18_25491224_25497464",395.682385863319,"+"
"Ankrd17","chr16_45775087_45777712",395.678667473857,"-"
"Ankrd17","chr18_31792020_31796049",395.663700736485,"+"
"Larp1b","chr11_52242660_52244980",395.656537592661,"-"
"2610020H08Rik","chr10_80145307_80145426",395.640961247446,"-"
"Ppfibp2","chr15_44432508_44433900",395.640766569388,"+"
"Elavl1","chr15_76352041_76352419",395.628051114907,"-"
"Hnrnph1","chr2_155236617_155242730",395.619786734701,"+"
"Ppp1r9a","chr3_158023359_158026724",395.617279536591,"+"
"Elavl1","chr3_158024231_158026724",395.607112635345,"-"
"Raver1","chr15_76072568_76074606",395.599658564071,"-"
"Hnrnpr","chr16_13819436_13827059",395.598536745592,"+"
"Phc3","chr12_71126397_71136554",395.595241235257,"+"
"Lin28b","chr15_75896919_75901131",395.593963463985,"-"
"Zfml","chr9_121852609_121857511",395.577795162536,"+"
"Phc3","chr14_105304836_105307885",395.565434771557,"+"
"Esrp1","chr15_89370488_89370603",395.560276825908,"+"
"Rbm47","chr5_117133775_117193628",395.553809015161,"+"
"Rbm15b","chr5_21226833_21228023",395.546662126438,"+"
"Dazap1","chr8_11497626_11502621",395.522373461271,"+"
"Nab2","chr17_29039909_29040774",395.47451546047,"+"
"Tia1","chr3_106552280_106561748",395.419108484995,"-"
"Epha7","chr14_19417717_19417949",395.415086327675,"-"
"Samhd1","chr12_30904983_30905068",395.41021250299,"+"
"Epha5","chr5_17830492_17835617",395.40834470881,"+"
"Sfpq","chr6_5277927_5289012",395.387468038554,"+"
"U2af2","chr14_19416633_19417803",395.384532143562,"+"
"Phc3","chr14_41177409_41182954",395.365340621549,"-"
"Hnrnpd","chr3_95870615_95871452",395.349091395019,"+"
"Sf3a1","chr19_8773622_8774334",395.336214946109,"+"
"Phc3","chr18_74219250_74219382",395.322233925724,"+"
"Ppfibp2","chr3_107930892_107986033",395.296732225012,"+"
"Tia1","chr11_120731103_120731920",395.259857698643,"+"
"Nova2","chr11_48868780_48871093",395.255615783678,"-"
"Trnau1ap","chr14_51101791_51104806",395.251869844518,"-"
"Tia1","chr2_156167591_156167684",395.212676690662,"+"
"Syncrip","chr16_93608896_93609798",395.200794008783,"-"
"Sfpq","chr1_161036014_161036548",395.193089880853,"+"
"Zc3h12a","chr13_109260945_109740386",395.171389236774,"+"
"Thumpd1","chr7_44582541_44585218",395.170203468875,"-"
"Uhmk1","chr10_68135106_68136485",395.165372226636,"-"
"Epha4","chr13_58179668_58183181",395.130818070805,"+"
"Ephb2","chr15_74799495_74799769",395.110504526581,"+"
"Spen","chr11_54986215_54987050",395.109429484256,"-"
"Nab2","chr2_151559626_151560620",395.059551485559,"-"
"Tia1","chr13_64308927_64309092",395.055980649065,"-"
"Tiparp","chr8_84251711_84253862",395.020045395087,"-"
"Lin28b","chr7_44491249_44491954",395.003635435623,"+"
"Ppfibp2","chr8_94977417_95002438",395.000091294827,"+"
"Sfpq","chr11_120612601_120612845",394.995337945878,"+"
"Epha4","chr6_29361753_29366039",394.984039707526,"+"
"Nab2","chr2_102832572_102853014",394.982822225072,"-"
"Larp1b","chr14_65969253_65971731",394.969980110504,"-"
"Rbm19","chr3_65951554_65956852",394.960029730206,"+"
"Epha4","chr8_11497740_11502621",394.953978644901,"+"
"Ppfibp1","chr3_30948800_30950875",394.95179863812,"+"
"Snrpd2","chr13_114818323_114820801",394.929657237727,"+"
"Lin28b","chr11_109365762_109380214",394.924111430495,"+"
"Rbm15b","chr7_3290792_3293202",394.901335408399,"+"
"Nab2","chr2_32379533_32385418",394.886493477093,"-"
"Aco1","chr8_105990910_105991647",394.878505207943,"+"
"Raver1","chr10_117629883_117659767",394.876736104907,"-"
"Thumpd1","chr13_30195787_30202324",394.875275456323,"+"
"G3bp2","chr11_80391992_80394285",394.867681024548,"-"
"Samd10","chr3_65955276_65956852",394.797251900164,"+"
"Larp1b","chr8_11497626_11502621",394.786205136309,"-"
"Tia1","chr17_78916525_78918356",394.774770348175,"-"
"Hnrnph3","chr6_117935922_117936737",394.76641155465,"+"
"Zc3h12a","chr12_56493330_56503462",394.757681180872,"+"
"Tmem63a","chr14_19418649_19418766",394.755218248858,"-"
"Sfpq","chr2_156525288_156526888",394.754784184153,"+"
"Zc3h6","chr15_99738821_99739405",394.736185127947,"+"
"Syncrip","chr15_102029280_102029465",394.719867601495,"-"
"Hnrnpd","chr11_6433837_6439375",394.695597247737,"+"
"Zc3h12a","chr15_83572338_83573552",394.67751712846,"-"
"Raver1","chr2_35182447_35183392",394.671775836122,"+"
"Zc3h6","chr12_112647029_112647824",394.666473489053,"-"
"Spen","chr13_4228798_4233732",394.666215483458,"+"
"Tia1","chr11_75178387_75178611",394.655933477289,"+"
"Hdlbp","chr18_36670129_36670247",394.647306762992,"+"
"Rbm19","chr16_4924532_4927674",394.645969931966,"+"
"Larp1b","chr14_70522773_70524314",394.607409555574,"-"
"Nova2","chr2_162932142_162933425",394.570759070411,"-"
"Cpeb1","chr3_14606408_14607176",394.559392257303,"-"
"G3bp2","chr12_56263944_56265441",394.551695512397,"-"
"Hnrnpr","chr14_21076321_21092366",394.525480595328,"+"
"Zc3h12a","chr12_101969634_101975659",394.509644287524,"+"
"Ppfia4","chr19_4625092_4625192",394.50350676344,"+"
"Sfpq","chr7_126625142_126625322",394.479646088191,"-"
"Snrpd2","chr14_19418182_19418533",394.470532351347,"+"
"Ankrd17","chr10_77058830_77059104",394.434469991442,"+"
"Sfpq","chr6_48840448_48840995",394.427924631937,"-"
"Nab2","chr10_79912178_79912395",394.413634374596,"+"
"Tia1","chr17_25753421_25753773",394.406448834502,"-"
"Syncrip","chr17_27556749_27559532",394.395936105219,"+"
"Samd4b","chr6_149324800_149325404",394.390921661378,"+"
"Ireb2","chr7_107685973_107697566",394.387304174375,"+"
"Sfpq","chr2_162933082_162933425",394.377956474268,"+"
"Lin28b","chr12_56491424_56503462",394.371965241283,"-"
"Nab2","chr11_76409838_76411126",394.368042067065,"+"
"Hnrnph3","chr2_164568226_164568334",394.363220692425,"-"
"G3bp2","chr11_120731130_120731920",394.357445410153,"-"
"Raver1","chr7_125572047_125572850",394.357115602034,"-"
"Ankrd17","chr15_74997632_75111939",394.337667889667,"+"
"Setd1b","chr14_24495449_24495774",394.313948662507,"-"
"Sltm","chr12_56491058_56493200",394.308673036067,"+"
"Ppfibp1","chr19_4097733_4097816",394.294423063552,"-"
"Ppp1r9a","chr13_12615849_12617724",394.292460746788,"+"
"Lemd3","chr15_83310384_83313468",394.271608652848,"+"
"Ppfibp1","chr3_94939351_94939645",394.268318548456,"-"
"Ppfibp2","chr11_78969806_78971316",394.268111420444,"-"
"Snrpd2","chr6_88512255_88514312",394.26290973537,"-"
"Epha4","chr7_12922520_12922972",394.260775284137,"-"
"Phc3","chr2_24925857_24926271",394.18960730898,"+"
"Epha7","chr12_103436682_103437449",394.18474687386,"-"
"Srrm1","chr14_19418182_19418533",394.180983745029,"+"
"Ppfibp2","chr11_69975260_69979829",394.176595443416,"+"
"Wdsub1","chr11_4702220_4703903",394.17238506128,"-"
"Esrp1","chr19_4131075_4131228",394.168414979176,"-"
"Hnrnpr","chr15_83573670_83573769",394.158255528957,"-"
"Trnau1ap","chr2_77481365_77503539",394.146840584215,"-"
"Elavl1","chr10_128492745_128493333",394.141371817616,"-"
"Ppfia4","chr15_74983072_74983330",394.140188265227,"+"
"Aco1","chr3_95735419_95736471",394.121965738738,"-"
"Ppfia4","chr15_81468233_81473842",394.115939581895,"-"
"Pcbp3","chr10_79531028_79533623",394.10275050586,"+"
"Larp1b","chr14_70531872_70532067",394.087330345092,"-"
"Phc3","chr3_14606408_14607176",394.082221954645,"+"
"Sfpq","chr5_96830488_96845500",394.08204342289,"-"
"Sfpq","chr1_93625148_93625460",394.07847947916,"+"
"Tmem63a","chr2_126603985_126606359",394.064643989418,"-"
"Sfpq","chr11_69919336_69921023",394.044754602422,"-"
"Ppfia4","chr11_116845945_116848253",394.039934823896,"+"
"Zc3h4","chr9_35217988_35221379",394.027367966535,"+"
"G3bp2","chr2_130686289_130686883",394.011332847613,"+"
"Lin28b","chr15_75110627_75111597",394.001658898812,"+"
"Tia1","chr10_77058830_77059104",393.990101893423,"+"
"Snrpd2","chr13_33931646_33935618",393.988341154316,"-"
"Setd1a","chr14_19416196_19417949",393.979709201739,"-"
"Ppfia4","chr3_90213301_90213609",393.966767391156,"+"
"Rod1","chr6_72361226_72362240",393.952150499857,"-"
"Hnrnph1","chr10_88323524_88324581",393.924297062395,"-"
"Nab2","chr8_94977417_95002438",393.918916585799,"+"
"Raver1","chr12_80947865_80949094",393.906894120296,"+"
"Rbm39","chr3_57736200_57764256",393.902964821954,"+"
"Syncrip","chr12_56506405_56511548",393.887885617353,"-"
"Samhd1","chr11_48868780_48871093",393.869891777203,"-"
"Rbm19","chr12_83632417_83642401",393.867380563456,"-"
"Ppfibp2","chr9_21352551_21353681",393.83027675076,"+"
"Snrpd2","chr12_83632417_83642628",393.826375548185,"+"
"Hnrnph1","chr4_155625339_155625530",393.815439039428,"+"
"Hnrnph3","chr1_4784105_4785572",393.803423555231,"+"
"Samhd1","chr1_107511584_107515463",393.796056155465,"+"
"Lrsam1","chr11_60865348_60878712",393.791352205518,"+"
"Epha4","chr5_65450431_65453185",393.788601357416,"-"
"Zc3h4","chr11_51267331_51271799",393.770197802257,"+"
"Sfpq","chr16_49868112_49869017",393.754759266776,"-"
"Kif24","chr5_134624500_134625365",393.738484278462,"-"
"Rbm19","chr16_84831502_84834808",393.734095344119,"+"
"2610020H08Rik","chr15_74955335_74955607",393.711799262099,"-"
"G3bp2","chr10_76450669_76452783",393.705656117799,"-"
"Nab2","chr5_30924855_30928442",393.695389456666,"+"
"Ppfibp2","chr1_167373370_167373792",393.691875254628,"-"
"Phc3","chr12_21317428_21317929",393.671835078061,"+"
"Ankrd17","chr5_125387126_125388038",393.627454415415,"+"
"Pabpc4","chr7_141490836_141491571",393.614932615913,"+"
"Rbm39","chr13_33931646_33996242",393.61476803974,"-"
"Fus","chr12_56503636_56504120",393.606675383168,"-"
"Hnrnpd","chr14_52084391_52097321",393.606049344554,"+"
"Rc3h1","chr12_80945668_80946575",393.601299117073,"-"
"Ankrd17","chr17_57106286_57107040",393.597043786795,"+"
"Ppfibp2","chr4_59524476_59546148",393.566709413367,"+"
"Hnrnph1","chr10_85939119_85942487",393.560141866499,"-"
"Zc3h12a","chr18_34331259_34334456",393.551265228562,"+"
"Hnrnph3","chr11_72207768_72208729",393.551006056879,"-"
"Alkbh8","chr10_77058830_77059104",393.549383818282,"-"
"Ppfia4","chr14_121973732_121983267",393.537942152272,"+"
"Zc3h6","chr16_18411957_18424303",393.534078759076,"+"
"2610020H08Rik","chr3_95870615_95871452",393.514612531734,"+"
"Epha5","chr5_136311560_136312642",393.503546263724,"+"
"Hnrnph1","chr15_100681288_100682886",393.503537694386,"+"
"U2af2","chr2_156167588_156167684",393.489271071007,"-"
"Zc3h4","chr3_34068252_34068916",393.473535553711,"-"
"Prpf3","chr15_89427427_89427560",393.456235715314,"-"
"Ppfibp1","chr5_123740862_123743637",393.44979702681,"+"
"Ankrd17","chr3_132931632_132948046",393.448465351447,"-"
"Nab2","chr17_35397595_35428559",393.433645842154,"+"
"Sf3a1","chr10_22174410_22180617",393.428546866054,"+"
"Phc3","chr11_80393176_80394285",393.420470041306,"+"
"Prpf3","chr18_61568390_61575409",393.418947691777,"-"
"Rod1","chr7_143680073_143681459",393.407102132684,"+"
"Rbm19","chr11_69970742_69979829",393.406974723585,"-"
"Phc3","chr11_120109536_120110065",393.395630668353,"+"
"Raver1","chr10_63019527_63023637",393.38951374026,"+"
"Zc3h4","chr2_105000302_105004924",393.381158231845,"-"
"Sfpq","chr5_99234691_99240822",393.379185659523,"-"
"Tia1","chr10_88347467_88356791",393.373505446631,"-"
"Epha4","chr5_45522502_45525152",393.347581581566,"-"
"Lin28b","chr14_79291778_79301448",393.327241718098,"-"
"Larp1b","chr16_49898132_49910868",393.308289771466,"+"
"Spen","chr9_21388150_21388523",393.30315141627,"+"
"Hnrnpd","chr14_74732521_74735959",393.302744949688,"+"
"Epha5","chr11_6429225_6439375",393.276184648863,"+"
"Syncrip","chr12_109656840_109658052",393.267478147256,"+"
"Spen","chr10_75915193_75916799",393.238092171651,"+"
"Ppfibp2","chr16_36772141_36772421",393.227307279462,"+"
"Epha7","chr17_35428382_35428999",393.215915276675,"+"
"Lin28b","chr5_30669828_30672463",393.213609387829,"+"
"Hdlbp","chr2_102834335_102853014",393.191411707487,"-"
"Syncrip","chr12_101969634_101975659",393.185468314676,"+"
"Syncrip","chr6_146590036_146595175",393.177637604782,"+"
"Tia1","chr11_72303462_72308606",393.167222442736,"+"
"Sf3a1","chr15_74997617_74997878",393.160107238999,"-"
"Elavl1","chr14_76504293_76505248",393.157288309095,"+"
"Mkrn1","chr5_122800632_122802129",393.140910654015,"+"
"Hnrnph3","chr14_19418182_19418766",393.138782335969,"+"
"Snrpd2","chr12_109545041_109549290",393.128988822948,"+"
"Wdsub1","chr12_21317428_21317929",393.127417480691,"-"
"Sfpq","chr14_19418502_19418853",393.114603950154,"-"
"Sfpq","chr8_109576820_109577129",393.101529740143,"-"
"Raver1","chr8_105484427_105485461",393.097283114036,"+"
"Lin28b","chr13_68587834_68589319",393.035415005513,"+"
"Setd1b","chr12_56506405_56511548",393.030993260098,"-"
"Snrpd2","chr16_23610149_23612880",393.014340166481,"+"
"Epha7","chr17_87435934_87446792",393.013059627251,"-"
"Phc3","chr1_161244342_161251021",392.988736367291,"+"
"Setd1b","chr14_65971852_65972530",392.985258401327,"-"
"Raver1","chr11_120109536_120110065",392.977855739496,"+"
"Ireb2","chr17_33996503_33996826",392.976997302229,"-"
"Hnrnph1","chr2_156154271_156158399",392.970901825512,"+"
"Sfpq","chr14_41169740_41175627",392.961095157143,"-"
"Lin28b","chr14_21318183_21318577",392.945280886402,"+"
"Zc3h12a","chr1_37893023_37893938",392.931913643865,"-"
"Alkbh8","chr17_35836417_35836627",392.921103488779,"-"
"Pcbp3","chr9_110622261_110623086",392.914594554401,"+"
"Ppp1r9a","chr16_23108851_23109984",392.895232592606,"+"
"Srrm1","chr15_101258426_101270082",392.885381590795,"-"
"Ppp1r9a","chr7_25472073_25476343",392.873220000597,"+"
"Ppfibp2","chr6_31499941_31507624",392.857825599848,"+"
"Tia1","chr15_3271056_3274660",392.848836076806,"-"
"Ireb2","chr16_84829793_84831328",392.845345835429,"-"
"Thumpd1","chr17_34950847_34952135",392.841848426628,"-"
"Zc3h4","chr17_35397595_35428559",392.815131045045,"+"
"Zc3h18","chr16_13832434_13835134",392.81089822555,"-"
"Sfpq","chr10_80145307_80145426",392.804943785177,"-"
"Snrpd2","chr14_50925029_50925212",392.795598504852,"+"
"Rbm6","chr15_83573670_83573769",392.781115212509,"-"
"Rc3h1","chr14_20392153_20393480",392.776231734714,"-"
"G3bp2","chr11_49663715_49664369",392.755482203113,"+"
"Zfml","chr1_130737687_130741002",392.75326706912,"+"
"Sfpq","chr9_90054634_90062716",392.743112411427,"-"
"Trnau1ap","chr12_103455904_103456357",392.740973651911,"+"
"Hnrnpd","chr11_20595214_20647801",392.706132355059,"+"
"Pum1","chr3_126840365_126842757",392.682209212965,"+"
"Pum1","chr5_92058070_92064324",392.655018841777,"+"
"Raver1","chr12_17691046_17767213",392.652282382079,"+"
"Thumpd1","chr5_122719226_122724989",392.633729784994,"+"
"Ireb2","chr2_30892826_30903089",392.60493788,"-"
"Srrm1","chr15_98865293_98865788",392.566835894748,"-"
"1190005F20Rik","chr5_73306753_73313442",392.535274616226,"+"
"Tia1","chr8_45045168_45050780",392.508932719089,"+"
"Tia1","chr6_56892888_56923671",392.502996510571,"+"
"Zc3h4","chr14_70521915_70522169",392.502110477748,"-"
"Ppfia4","chr2_105000302_105004924",392.488443946009,"-"
"Ankrd17","chr14_74742138_74745549",392.486115069287,"+"
"Uhmk1","chr12_56261500_56265441",392.484573294608,"-"
"Sf3a1","chr2_90849704_90853050",392.468365479376,"-"
"Hnrnpd","chr15_75048524_75048753",392.464140171819,"-"
"Aco1","chr6_83795374_83796906",392.460399677644,"+"
"Aco1","chr14_70521915_70522169",392.455236812207,"-"
"Prpf3","chr11_72303462_72308606",392.448965146228,"+"
"Zc3h6","chr9_103226207_103226837",392.447290278889,"-"
"Hnrnpd","chr12_56503636_56506119",392.443039419241,"-"
"Ppfia4","chr14_19417366_19417483",392.42292828863,"+"
"Rod1","chr13_33935794_33935921",392.412761637148,"-"
"Zc3h11a","chr12_81504639_81532715",392.404252721942,"-"
"Sfpq","chr8_109575963_109576704",392.393548337924,"-"
"Thumpd1","chr17_12916629_12918042",392.390538227156,"-"
"G3bp2","chr1_162723287_162724703",392.383753687175,"+"
"Rbms1","chr1_156466798_156474147",392.378491585254,"+"
"Aco1","chr10_95416128_95416617",392.37267935343,"-"
"Hnrnph3","chr10_75797130_75797679",392.357258058765,"-"
"Rbm19","chr1_156466798_156474147",392.341510141923,"+"
"Hdlbp","chr12_85822244_85824470",392.316995290358,"+"
"Phc3","chr9_123480621_123500130",392.289011976249,"+"
"Trnau1ap","chr19_55910669_55912558",392.284563924859,"-"
"Raver1","chr17_78916525_78918356",392.208897560992,"-"
"Phc3","chr13_59649660_59650695",392.19555566753,"-"
"Rbm15b","chr12_108888548_108893159",392.190894009609,"+"
"Larp1b","chr2_50280658_50281102",392.168323224215,"-"
"Mkrn1","chr14_52081307_52081788",392.148836604757,"+"
"Samhd1","chr5_125387810_125388038",392.137401837944,"-"
"Snrpd2","chr10_128492745_128492938",392.135879678119,"-"
"Elavl1","chr16_18814962_18815328",392.071018564589,"+"
"Elavl1","chr14_61535241_61545681",392.062273845845,"+"
"Ankrd17","chr8_119441502_119442915",392.060812560012,"-"
"Ppfibp2","chr3_86075188_86080394",392.051440649606,"+"
"Tia1","chr11_52242660_52244980",392.032305988464,"-"
"Upf1","chr18_64515408_64516415",392.026147009818,"+"
"Hnrnpd","chr8_84721818_84726468",392.014431001467,"+"
"Snrpd2","chr7_25474804_25476343",392.001274413706,"-"
"Rbm6","chr12_56491058_56493200",391.976878048861,"-"
"Spen","chr5_90794628_90797942",391.975915852693,"-"
"Wdsub1","chr11_119997690_119998633",391.95599535215,"+"
"Uhmk1","chr12_83642519_83642628",391.945369900872,"+"
"Zfml","chr10_18018905_18023066",391.93977472321,"+"
"Ppfibp2","chr14_41150283_41174476",391.934475116079,"-"
"Raver1","chr5_143509653_143514668",391.934310047792,"+"
"Hnrnpd","chr6_48439454_48441946",391.932580292829,"-"
"Zc3h6","chr6_149310377_149325404",391.929062917321,"-"
"Trnau1ap","chr1_51763964_51769003",391.917139318433,"+"
"U2af2","chr14_31000760_31000843",391.916625292215,"-"
"Hnrnpd","chr13_114818323_114820801",391.900793795952,"+"
"Tia1","chr16_13834846_13836385",391.887495222411,"+"
"Ascc1","chr5_134622086_134625365",391.882410211447,"-"
"Hdlbp","chr10_128493566_128493999",391.847492751533,"-"
"Thumpd1","chr16_10288160_10313811",391.846872106877,"-"
"Setd1b","chr11_78530347_78536072",391.841220460684,"-"
"Ascc1","chr11_80393176_80394285",391.839054535425,"-"
"Phc3","chr15_101423490_101423676",391.834202123309,"-"
"Rbm19","chr4_118428913_118430495",391.816894691346,"-"
"Syncrip","chr16_48842943_48843552",391.816179158632,"+"
"Nab2","chr15_75896919_75900690",391.801126604216,"-"
"Zc3h4","chr12_70984594_70986862",391.786220696907,"-"
"Zc3h6","chr16_84829793_84831328",391.784240686204,"-"
"Hnrnpr","chr10_20479758_20505332",391.776938942405,"+"
"Epha5","chr18_34331825_34334292",391.762659332222,"+"
"Pum1","chr5_125386442_125386898",391.75903770239,"+"
"Setd1b","chr14_31000760_31000843",391.749168091226,"-"
"Ankrd17","chr12_56535073_56536308",391.739777414522,"+"
"Lin28b","chr8_70132008_70132586",391.717050193653,"+"
"Sfpq","chr11_59771702_59775515",391.702450673965,"+"
"Tmem63a","chr5_123735896_123736558",391.699788864579,"+"
"G3bp2","chr14_41150283_41174476",391.675102516499,"-"
"Raly","chr17_33996503_33996826",391.668616914268,"-"
"Epha7","chr3_14606408_14607176",391.661772946382,"+"
