"RBP","AS_Site","Contribution","Direction"
"LARP7","chr12_89497342_89525119",237.592304134062,"-"
"CCAR1","chr1_198703371_198704471",237.591336864321,"-"
"PUM1","chr2_232734486_232735154",237.590806810734,"+"
"TIPARP","chr11_105031280_105034207",237.589657322663,"-"
"PRPF3","chr21_33575893_33576364",237.585405510925,"+"
"HNRNPF","chr2_73927052_73958145",237.577087021847,"+"
"RBM25","chr12_14456634_14460494",237.556613151646,"+"
"UPF3B","chr2_272305_275139",237.53404504728,"-"
"RBM6","chr1_228109021_228109148",237.533332390675,"+"
"RBM23","chr11_65856242_65858096",237.530465541732,"+"
"MBNL2","chr11_113854335_113875444",237.530346797316,"+"
"HNRNPH2","chr2_27313109_27322447",237.524311940853,"-"
"RBM17","chr6_31269525_31355106",237.516064390077,"+"
"TIAL1","chr9_93032873_93034543",237.512626464928,"+"
"YBX1","chr12_51241116_51246060",237.511248674255,"-"
"G3BP1","chr19_3054037_3054119",237.469618831228,"-"
"G3BP2","chr14_61695839_61720378",237.467787143307,"-"
"HNRNPK","chr12_21501215_21501412",237.451512452209,"+"
"RBMX","chr1_158945042_158973646",237.448446406848,"+"
"HNRNPL","chr12_45961322_45961699",237.441064839158,"+"
"YBX1","chr6_41936107_41937234",237.426102710386,"+"
"PUF60","chr8_143821913_143829279",237.424306998634,"+"
"LARP7","chr17_75269469_75270113",237.399332630671,"+"
"SPEN","chr12_48662654_48667692",237.336435642768,"+"
"PTBP1","chr10_28614685_28616175",237.33444528271,"+"
"SLTM","chr20_35003616_35004457",237.321269951309,"+"
"PARP12","chr16_31363374_31369980",237.312296740979,"+"
"RBM6","chr13_31141259_31145562",237.30238801364,"+"
"EIF4B","chr9_120788186_120793148",237.293468771763,"+"
"ZFP36L1","chr20_37230059_37234019",237.285299626736,"-"
"SF3B4","chr10_3780229_3781766",237.277522067477,"-"
"ZRANB2","chr20_41533570_41618339",237.259628132118,"-"
"ZC3H13","chr1_206905147_206921817",237.254620238345,"+"
"RBM6","chr19_38619223_38620336",237.244713706976,"+"
"HNRNPF","chr16_208188_220648",237.241834376646,"+"
"HNRNPL","chr4_99892034_99894334",237.224488056257,"+"
"SAFB","chr15_43793083_43793686",237.223134883271,"-"
"UNKL","chr6_311962_335113",237.21921008079,"+"
"PARP14","chr2_63856433_63857549",237.218477246992,"+"
"LARP7","chr15_90088747_90102275",237.218144757884,"-"
"HTATSF1","chr2_48314814_48328560",237.212807823129,"+"
"ZC3HAV1","chr4_82355401_82356795",237.212131037676,"-"
"LARP4B","chr14_49828787_49829053",237.207204612907,"+"
"RBM25","chr7_44058280_44058428",237.190132403798,"+"
"RBM33","chr11_2313708_2314484",237.179901091788,"+"
"PCBP1","chr13_31148092_31149953",237.164450836596,"-"
"NONO","chr5_151742959_151746278",237.160142045815,"+"
"PUM1","chr15_92900824_92924320",237.15975253815,"+"
"ZFP36L1","chr19_14410334_14410547",237.141292146747,"+"
"SNRPD2","chr5_151742959_151746278",237.139736010986,"+"
"NUPL2","chr9_121090405_121096421",237.134336538853,"-"
"CSDE1","chr1_86863605_86880661",237.130178428312,"+"
"LARP4B","chr20_49279208_49289044",237.116190651163,"+"
"RPS3","chr14_101786183_101856685",237.089901166093,"+"
"PUF60","chr6_116571655_116574057",237.083021292587,"-"
"ZC3H7B","chr12_79798584_79807225",237.080735080433,"-"
"KRR1","chr17_75268192_75269346",237.075288207959,"+"
"KHDRBS1","chr14_24606746_24608264",237.060813301049,"+"
"CCAR1","chr14_22464323_22464594",237.054268103225,"-"
"POLR2G","chr2_27132923_27134286",237.016420893629,"+"
"SRRM2","chr4_6688896_6690298",236.994713546548,"+"
"PAN3","chr2_12723552_12724628",236.987589628,"+"
"HNRNPC","chr12_47206169_47206510",236.974101331502,"+"
"MBNL3","chr12_56158920_56159586",236.969409367132,"-"
"RNPS1","chr12_53295639_53297849",236.968794029432,"-"
"TAF15","chr13_102766580_102768259",236.959085070981,"+"
"MKRN2","chr1_42278672_42311049",236.955640135796,"-"
"SFPQ","chr7_36528351_36530417",236.951418116925,"-"
"TRA2A","chr7_66560675_66573384",236.949513331197,"+"
"RBM25","chr9_72363606_72364695",236.941671736027,"-"
"RBM12","chr11_108224004_108227594",236.927178248156,"+"
"ZC3HAV1","chr10_27219857_27223337",236.921949316366,"+"
"PABPC1","chr20_35632923_35664801",236.921624289388,"-"
"ZFP36L1","chr14_73058705_73064971",236.914153981017,"+"
"EIF3G","chr1_22052742_22078428",236.911262887689,"-"
"SNRPB","chr12_8989914_8992205",236.905791005091,"+"
"PPIE","chr11_1880224_1883418",236.883441151481,"-"
"RALY","chr15_85655787_85664562",236.873104067645,"+"
"RBMS1","chr19_16155763_16157209",236.864859797583,"+"
"LSM3","chr1_228147699_228148664",236.861854742548,"+"
"HNRNPF","chr1_175018576_175023363",236.860280334255,"+"
"ANKHD1","chr16_29663080_29663694",236.848991686075,"+"
"SAFB2","chr17_42810928_42814523",236.829111327008,"+"
"RBM27","chr16_14644609_14649803",236.824133653488,"+"
"SF1","chr8_51827361_51831443",236.814537109496,"+"
"ZFP36L2","chr6_32518666_32555482",236.796722247439,"-"
"RBM6","chr13_31141259_31145562",236.790862425001,"+"
"GRSF1","chr6_42300749_42362996",236.77049973038,"+"
"RNPC3","chr7_5528184_5528280",236.767465238644,"-"
"ZFP36L2","chr1_193020381_193021096",236.747168357474,"+"
"RALY","chr16_21599898_21617864",236.742823170646,"-"
"TOE1","chr2_127050912_127059010",236.725798475768,"-"
"PARP10","chr11_61430182_61436760",236.719509939991,"+"
"HNRNPA2B1","chr12_110436204_110437083",236.716949928724,"+"
"RBM6","chr9_136791777_136792250",236.689983074523,"+"
"RBM33","chr7_100220028_100220546",236.682468512907,"+"
"ZC3H12A","chr8_56212889_56214597",236.67883188766,"+"
"EIF4B","chr19_54825078_54847183",236.662775603912,"+"
"YTHDC2","chr16_70333159_70333520",236.654631185508,"+"
"RPS3","chr19_14406960_14407187",236.620287017336,"+"
"EIF3G","chr4_184399073_184408157",236.619324551925,"+"
"YTHDF2","chr17_36009914_36103828",236.616476311795,"-"
"RBM18","chr3_187725629_187728359",236.613912286983,"-"
"ZRANB2","chr17_28655483_28662045",236.591512226756,"+"
"RBM8A","chr16_69626528_69646516",236.586913081237,"+"
"ZFP36","chr7_38242475_38262170",236.57556766481,"-"
"SNRPG","chr3_50061547_50061961",236.569472859369,"+"
"RBMS1","chr15_43185607_43189198",236.557250226342,"+"
"PUF60","chr16_29087403_29090739",236.552214147512,"+"
"SRRT","chr16_88701418_88702789",236.545814996607,"+"
"THUMPD1","chr6_32660882_32661346",236.543637864494,"+"
"SYNCRIP","chr12_121330672_121335532",236.540188257194,"+"
"SAFB","chr10_100525657_100525775",236.522771032604,"-"
"RNF113A","chr5_176982623_177006538",236.51508424206,"+"
"CIRBP","chr11_2313708_2314484",236.514667165024,"-"
"RBM12","chr3_196324440_196327389",236.51391666277,"+"
"SF1","chr6_63636150_63684128",236.495875722742,"+"
"SNRPB","chr6_79202155_79202275",236.474221295499,"+"
"YTHDC1","chr15_48331479_48332267",236.432628384005,"+"
"TIPARP","chr12_53467293_53468776",236.428811799753,"+"
"EIF3G","chr19_54910065_54921143",236.403263610898,"+"
"SRRM2","chr11_2303481_2304106",236.401383261111,"+"
"SRRM2","chr7_142796663_142801040",236.400944879833,"-"
"PCBP1","chr3_186804724_186806424",236.399540275898,"+"
"ZFP36","chr15_101650161_101652270",236.397558329737,"+"
"RALY","chr3_56773816_56882291",236.396184960643,"+"
"ZC3H14","chr19_16647261_16659394",236.395091333333,"+"
"ZCCHC17","chr6_122447265_122453769",236.380955787254,"-"
"SSB","chr1_151055993_151056650",236.380319385302,"+"
"MEX3C","chr9_75088735_75117503",236.379431163632,"-"
"NONO","chr3_143847983_143848147",236.37229131685,"+"
"SRRM1","chr19_9828064_9828326",236.36959760348,"+"
"G3BP2","chr22_50579802_50579973",236.36887356174,"+"
"ZFP36","chr13_45338776_45339993",236.348035126924,"-"
"LSM4","chr18_21659343_21663677",236.343474245292,"+"
"RBM33","chr13_19837821_19851354",236.323696635637,"+"
"HNRNPA2B1","chr7_26190460_26192494",236.322796693075,"+"
"ZC3HAV1","chr6_29928328_29928456",236.319172892535,"-"
"YTHDC1","chr20_16730064_16731667",236.296169427847,"-"
"ZFR","chr7_5739352_5740972",236.276829632469,"+"
"MBNL1","chr6_32856205_32858004",236.261811373831,"+"
"SNRPB","chr3_152300367_152300880",236.24805534859,"+"
"KRR1","chr3_125315053_125323308",236.24085891476,"+"
"POLR2G","chr20_37067121_37067985",236.229217990382,"+"
"CPSF6","chr16_3054343_3054783",236.228538685741,"+"
"SNRPE","chr6_70668141_70699274",236.227491590627,"+"
"EWSR1","chr8_76986296_76999989",236.217262377671,"+"
"PABPC1","chr3_45835784_45837926",236.21078390329,"+"
"SNRNP70","chr10_110077118_110079239",236.204609116176,"-"
"RPS3","chr5_35874542_35875511",236.201182939089,"+"
"SNRPB","chr7_48094827_48101823",236.194692613531,"+"
"PSPC1","chr3_50350984_50351342",236.187226977355,"+"
"FUS","chr6_37172612_37172995",236.183314655979,"+"
"CCAR1","chr14_24145896_24146207",236.17433757869,"-"
"KIAA0430","chr5_128061244_128082969",236.14551147925,"+"
"SYNCRIP","chr12_11047188_11171421",236.143846705265,"+"
"RBM8A","chr1_30945483_30950132",236.138302946628,"-"
"RC3H1","chr17_74481326_74484000",236.122531694798,"+"
"SF1","chr21_44910372_44910599",236.122050193566,"-"
"ZFP36L1","chr20_58895684_58903530",236.11472160618,"+"
"ELAVL1","chr16_189339_189967",236.111198504657,"+"
"RBMS1","chr17_35441366_35441562",236.101571363102,"+"
"RBM4","chr8_101719648_101915808",236.09364882668,"+"
"KRR1","chr6_30008701_30009144",236.078605044153,"+"
"YTHDC1","chr14_35110629_35121901",236.076241345732,"+"
"PUF60","chr8_73653896_73673106",236.074068243261,"+"
"RBM23","chr1_66930400_66940027",236.073183319291,"-"
"ZRANB2","chr10_13100302_13108137",236.069023667692,"+"
"ZC3H15","chr1_26362022_26362115",236.048077521921,"-"
"SLTM","chr5_132487130_132490544",235.983339967134,"-"
"SRRM2","chr17_82483304_82483715",235.972783230864,"+"
"GRSF1","chr12_112048443_112053557",235.954401080119,"+"
"EIF4B","chr7_38336475_38336716",235.952617948133,"+"
"RBM4","chr2_230238381_230238760",235.951847672451,"+"
"HNRNPH1","chr21_13954150_13979701",235.949155571273,"+"
"ZFP36","chr11_108224871_108227594",235.948124815042,"-"
"ASCC1","chr13_40982282_41060837",235.945256786394,"-"
"RBMS1","chr7_87341684_87345304",235.919526568158,"+"
"RBM25","chr9_81634301_81652183",235.916839941239,"+"
"LSM3","chr2_238194331_238194781",235.900852968463,"+"
"SNRPD2","chr2_55206046_55232687",235.889489155057,"-"
"TIAL1","chr11_14519041_14519904",235.880210059119,"-"
"HNRNPD","chr21_46498833_46504357",235.873947545333,"+"
"SNRPD2","chr15_60397338_60397942",235.867113426351,"+"
"RBM5","chr10_32463049_32472480",235.854533513888,"+"
"HNRNPH3","chr2_8299793_8312725",235.817131083247,"-"
"FUBP1","chr3_100736704_100744832",235.815366037696,"+"
"ZFP36L1","chr6_24839272_24842861",235.807547361184,"+"
"RBM22","chr7_42927459_42931095",235.80578882096,"-"
"ZC3H7A","chr14_65101572_65102303",235.800180050657,"+"
"HELZ","chr12_48918903_48920929",235.791399717169,"+"
"ZFR","chr1_27880054_27885294",235.790690663358,"+"
"CHERP","chr14_91114283_91145220",235.779036382481,"+"
"HNRNPA1L2","chr16_70333159_70371924",235.769905076343,"-"
"ZFP36","chr2_85698447_85698563",235.748301388798,"-"
"RBMS1","chr1_198692373_198703297",235.726479745916,"+"
"TNRC6A","chr12_76816019_76822405",235.724818822452,"+"
"HDLBP","chr1_37496604_37501803",235.705163035406,"+"
"HNRNPC","chr17_49706309_49706964",235.701103631334,"+"
"DHX8","chr10_42594699_42631928",235.65269009196,"+"
"HNRNPK","chr2_73932683_73946718",235.633541383517,"+"
"GTF3A","chr12_46254936_46268864",235.625085944394,"+"
"HNRNPF","chr17_64822393_64829160",235.621663875135,"+"
"RBM12","chr17_19941010_19941825",235.613152983088,"+"
"FUS","chr16_11769095_11770782",235.611110783451,"+"
"PCBP1","chr19_16148875_16151446",235.60914795524,"-"
"ZC3H13","chr19_8474244_8485602",235.60635248953,"+"
"ZC3HAV1","chr22_29287134_29292136",235.586188963663,"+"
"PPIL4","chr6_44247195_44249376",235.564001975759,"-"
"RBM39","chr6_108998642_109000490",235.557178933864,"+"
"DNAJC17","chr16_635063_635280",235.533999571813,"-"
"SAFB","chr19_48326922_48329351",235.526798928475,"-"
"MBNL2","chr11_61430182_61436760",235.516355031507,"-"
"SNRPB","chr13_27427192_27429171",235.509312322091,"+"
"PUM2","chr7_100148975_100149498",235.509236024043,"+"
"RBM22","chr10_26771089_26777064",235.48704348351,"+"
"LARP7","chr20_58668127_58670511",235.480039342929,"+"
"TRA2A","chr2_73732285_73732583",235.477692003758,"+"
"SLTM","chr20_17660528_17682027",235.468367247582,"+"
"PARP12","chr16_21487616_21519827",235.446575543221,"+"
"GTF3A","chr14_23566419_23567110",235.445432385847,"+"
"PPIE","chr16_30095335_30096096",235.434813420633,"+"
"NCL","chr1_67424322_67424887",235.426568506413,"-"
"TROVE2","chr17_27294435_27303366",235.401264622401,"+"
"SSB","chr19_54361206_54364294",235.401109109966,"+"
"CSDE1","chr4_48071674_48076401",235.3941759522,"+"
"EWSR1","chr18_32037269_32045641",235.388835373901,"+"
"TIPARP","chr12_54283234_54283811",235.379113665847,"-"
"PAN3","chr20_44981943_44987138",235.372749134523,"+"
"YTHDC1","chr7_73552242_73557040",235.368675816758,"+"
"RBM12","chr3_15415583_15415771",235.359065729349,"+"
"RBM5","chr15_79967692_79970699",235.354439756311,"-"
"ZNF638","chr2_97122993_97127066",235.353208707015,"+"
"SNRPB2","chr1_160832719_160834050",235.331032928869,"+"
"ELAVL1","chr11_90206272_90210535",235.331005619585,"+"
"NCL","chr6_85558060_85565331",235.330057448273,"+"
"ZC3H12A","chr12_47209458_47216164",235.326340768258,"+"
"YTHDC1","chr8_38163840_38171964",235.325475865928,"-"
"HNRNPM","chr22_39102042_39103688",235.313915463969,"+"
"RBM17","chr8_129871496_129903311",235.297181813938,"+"
"PCBP1","chr9_129139649_129142444",235.291620535675,"+"
"HNRNPL","chr16_88699732_88700783",235.290744114657,"-"
"SNRPN","chr17_81682149_81683012",235.286325213302,"+"
"PABPC1","chr16_66558348_66565885",235.279627312336,"+"
"RALY","chr1_151889373_151889982",235.277967007717,"-"
"RBM6","chr2_169584497_169603641",235.272700390127,"+"
"ZFP36L1","chr16_87708072_87708349",235.265271567891,"+"
"RBM3","chr3_142425538_142432660",235.262042524739,"+"
"NONO","chr1_1655484_1722707",235.261404161362,"-"
"ZFP36L1","chr12_51323258_51324021",235.258478813785,"-"
"ANKHD1","chr5_138166108_138166517",235.257782688244,"+"
"RBM3","chr22_29329720_29330377",235.255463950882,"+"
"CIRBP","chr2_160367391_160407463",235.232191182387,"+"
"ELAVL1","chr2_218228850_218234351",235.21319383767,"+"
"PCBP1","chr10_132348356_132348962",235.21297587135,"+"
"HNRNPA3","chr22_29328895_29330377",235.209729873,"+"
"GTF3A","chr2_126656312_126693863",235.206354638136,"-"
"SF1","chr3_37251484_37281957",235.20324754887,"+"
"SSB","chr11_108223686_108227594",235.198453693178,"+"
"ZCCHC17","chr17_76557857_76561287",235.185518312516,"-"
"ZFP36L1","chr17_5480144_5485150",235.184848721456,"+"
"PCBP1","chr1_185305643_185306484",235.180048609203,"-"
"ZC3HAV1","chr1_209778173_209779430",235.164684782706,"+"
"KRR1","chr12_76450988_76459858",235.161145270802,"+"
"EWSR1","chr22_36237363_36239440",235.161006515727,"+"
"ZC3H18","chr19_52778907_52786594",235.160972450816,"-"
"HNRNPH3","chr1_154261697_154263102",235.155202807125,"+"
"RALY","chr3_185926734_185931576",235.150001196254,"-"
"LSM4","chr2_55578342_55579678",235.143844309119,"+"
"ASCC1","chr1_77741748_77745420",235.141750565192,"+"
"MBNL1","chr15_72200655_72203021",235.139491881631,"+"
"NONO","chr3_142177576_142181460",235.137435464014,"+"
"LSM1","chr11_504996_506608",235.134469279712,"+"
"HELZ","chr19_45080029_45090106",235.124635602729,"+"
"RBM39","chr3_108051970_108055519",235.122398920451,"+"
"MBNL1","chr21_39345274_39345829",235.122101315092,"-"
"RBM25","chr19_21033582_21034088",235.120042686435,"+"
"PABPC1","chr2_177219314_177222059",235.105310709904,"+"
"PUM2","chr7_35832900_35838563",235.100548938445,"-"
"RBM23","chr17_63929888_63931334",235.093075827327,"+"
"POLR2G","chr1_160283109_160285054",235.085836315393,"+"
"ZFP36","chr2_32471151_32473111",235.080293525895,"+"
"RBM39","chr19_4317280_4318345",235.079211049305,"+"
"EWSR1","chr18_49491833_49492457",235.07355851223,"-"
"RBM3","chr17_8382315_8382780",235.040095421643,"+"
"MBNL2","chr14_24218431_24231651",235.037840228711,"-"
"ZCCHC17","chr2_85596649_85597103",235.036499315423,"+"
"SSB","chr1_198692373_198703297",235.022013971269,"+"
"ZFP36","chr12_15882819_15889927",234.986721191828,"+"
"RBM17","chr9_89319797_89325426",234.983517153266,"+"
"CPSF7","chr5_57236032_57237112",234.975296763398,"-"
"NCL","chr6_32522174_32589642",234.97486677331,"-"
"HNRNPH1","chr11_85648089_85654062",234.972215303328,"+"
"HNRNPA2B1","chr6_107040230_107044259",234.971409270601,"+"
"MBNL1","chr17_35017606_35026373",234.969370195994,"+"
"SNRPN","chr20_3908135_3910576",234.952892206064,"+"
"TROVE2","chr12_10314773_10317808",234.949908217598,"-"
"RNPS1","chr14_69122360_69152488",234.94812956471,"+"
"PABPC1","chr2_96547517_96549752",234.942826354703,"-"
"RNF113A","chr1_181050286_181053572",234.935947988278,"-"
"TIA1","chr2_230449150_230449313",234.934036097603,"-"
"RBMS1","chr15_32523213_32526812",234.933630416761,"+"
"PABPC1","chr3_167720273_167734805",234.915902289525,"+"
"SNRPG","chr3_15475487_15479337",234.914389482537,"+"
"KHSRP","chr2_86788560_86789322",234.913447502147,"+"
"HNRNPD","chr8_124562992_124565661",234.905499171638,"+"
"HNRNPK","chr12_47209458_47216164",234.902422078417,"+"
"YBX1","chr2_206063244_206085046",234.892470564591,"+"
"RBM3","chr15_101650161_101651695",234.889977723774,"+"
"KRR1","chr7_77311449_77312100",234.8848203404,"+"
"PARP14","chr9_136850560_136850754",234.884473354653,"+"
"EIF3G","chr1_31911826_31918969",234.866811183661,"+"
"RNF113A","chr1_172551626_172555868",234.836921114122,"+"
"MBNL1","chr15_76767088_76771741",234.792792836659,"+"
"RBMX","chr2_113625729_113627037",234.792194926453,"+"
"CIRBP","chr5_57236032_57237112",234.783854637717,"+"
"SNRPB","chr5_87401772_87407975",234.775675012327,"+"
"PPP1R10","chr12_82357269_82358678",234.775477852708,"+"
"RPS3","chr22_20575232_20582610",234.77406386284,"+"
"CIRBP","chr12_101770708_101770995",234.728620770079,"+"
"RC3H1","chr7_23531270_23531788",234.7283655649,"+"
"FUS","chr2_97158655_97162098",234.717674662712,"+"
"YTHDF3","chr4_185396950_185397149",234.708562318316,"-"
"RBM34","chr17_67160362_67160896",234.706317051104,"-"
"CHERP","chr3_100736704_100744832",234.688947563921,"+"
"ZFR","chr6_106105933_106106370",234.673049008844,"+"
"ZRANB2","chr7_142801427_142802104",234.647677524991,"-"
"HNRNPA0","chr5_39202987_39212677",234.64330230049,"+"
"HNRNPH1","chr6_30491653_30492540",234.643285623224,"-"
"SRRM1","chr7_26190460_26192494",234.635549345805,"+"
"NCL","chr14_50115911_50116068",234.629287612426,"+"
"SLTM","chr19_16155763_16157209",234.622873397881,"+"
"SNRPD2","chr2_27212607_27213176",234.621118952756,"-"
"ASCC1","chr7_36514590_36522038",234.616046192262,"-"
"HNRNPA2B1","chr6_31270085_31355316",234.609295946677,"-"
"RBM39","chr6_63636150_63684128",234.601715861342,"+"
"RBMXL1","chr2_201234112_201266460",234.578051721235,"+"
"ELAVL1","chr11_2304204_2313653",234.566647148289,"+"
"SF3A1","chr15_58899937_58901259",234.541777545613,"-"
"THUMPD1","chr15_32575668_32575916",234.538298107099,"-"
"CSDE1","chr3_9391826_9395505",234.517351238533,"+"
"CSDE1","chr15_50107008_50119122",234.507820413952,"+"
"HNRNPF","chr17_64822393_64829160",234.505135093644,"+"
"ZC3H7A","chr1_159800613_159802414",234.501838640878,"-"
"ZC3H15","chr5_172113479_172117480",234.499469574538,"+"
"PPIL4","chr21_37072310_37072433",234.493578757958,"+"
"EIF4B","chr11_904859_908541",234.486091834113,"+"
"HNRNPA3","chr1_162796677_162797827",234.475667117313,"+"
"PCBP2","chr7_99460193_99466110",234.46020346471,"+"
"RBM6","chr8_54051146_54052654",234.44515573193,"+"
"RBM25","chr5_50745176_50750150",234.420354311537,"-"
"TIPARP","chr9_85941273_85942154",234.417876081039,"+"
"CNOT4","chr4_36160290_36160458",234.392536335344,"+"
"ZNF638","chr1_32384048_32386778",234.384175612366,"+"
"ACIN1","chr15_58912610_58916934",234.379186366874,"-"
"HNRNPL","chr9_92324209_92325305",234.373853216343,"+"
"RPS3","chr2_148021684_148024965",234.370646325402,"+"
"RC3H1","chr19_41897326_41897945",234.343732181958,"-"
"TRA2A","chr20_28583110_28586298",234.340387165639,"+"
"POLR2G","chr2_97725242_97732882",234.335592041706,"-"
"UHMK1","chr2_97219246_97224805",234.333394968818,"+"
"CIRBP","chr8_125941286_125945932",234.324671755806,"+"
"HNRNPA2B1","chr4_112637603_112644667",234.301706718153,"+"
"G3BP1","chr12_124911952_124913548",234.294432364034,"+"
"PUF60","chr17_29568830_29569017",234.287750828863,"+"
"SNRPD2","chr19_54206462_54206552",234.28496631259,"-"
"ZC3H11A","chr11_61430182_61437624",234.246747786096,"+"
"SFPQ","chr1_53028071_53047857",234.243332614869,"+"
"SAFB2","chr8_85217502_85220305",234.235775097907,"-"
"ZFP36","chr13_27430621_27434138",234.225939599344,"-"
"SRRM1","chr11_18008076_18012850",234.219534532585,"+"
"HELZ","chr7_87341684_87345042",234.214931285418,"+"
"RALY","chr5_132488025_132490544",234.194714692872,"-"
"RBM4B","chr20_63737902_63737972",234.173447741701,"+"
"HNRNPA3","chr3_40457363_40457889",234.164141196747,"+"
"HELZ","chr15_72752892_72755555",234.160495222443,"+"
"SFMBT2","chr3_44862116_44862357",234.153577180519,"+"
"ZCCHC17","chr1_28017239_28027788",234.140698101124,"+"
"SNRPN","chr12_14456634_14460494",234.134718433882,"+"
"TRA2B","chr10_118336423_118342269",234.094778409117,"+"
"DKC1","chr7_100354012_100355142",234.094548789952,"-"
"PUM1","chr1_23321663_23333517",234.092391283943,"-"
"PAN3","chr5_140281533_140303040",234.088215157749,"+"
"PCBP2","chr10_97679913_97686765",234.088068317998,"+"
"EIF4H","chr11_68039962_68041267",234.07937969083,"+"
"RBM42","chr12_21501215_21501462",234.072960011437,"+"
"HNRNPA2B1","chr7_38240166_38262170",234.055517453076,"-"
"G3BP2","chr1_155853806_155859303",234.053468317604,"+"
"RBM39","chr14_49577853_49585949",234.052044758147,"-"
"CIRBP","chr12_56159730_56159974",234.034705861752,"+"
"HNRNPAB","chr17_5399650_5405056",234.032181753165,"+"
"RBM25","chr5_154941265_154956370",234.019128060372,"+"
"SNRPG","chr3_101372126_101417592",234.015354806076,"+"
"HNRNPH2","chr2_231658499_231708529",234.004756661477,"+"
"RNPS1","chr15_81297078_81299303",234.003889073562,"-"
"SNRNP70","chr17_78124985_78125157",233.999187640719,"+"
"SRRM1","chr4_48113309_48134154",233.99229058033,"-"
"PABPC1","chr2_156330188_156332479",233.98574272739,"-"
"TIA1","chr16_30381473_30382092",233.975647321791,"+"
"YTHDF2","chr16_3054683_3054783",233.974808885352,"-"
"CNOT4","chr22_40178140_40246014",233.973219376409,"-"
"RBM17","chr1_228147699_228148664",233.964940419316,"+"
"PAN3","chr7_142797502_142801040",233.960042686558,"-"
"UHMK1","chr17_45404096_45404444",233.943913015452,"+"
"NCL","chr4_74447780_74449046",233.939288450833,"-"
"SRRM1","chr1_24647208_24648858",233.937578965602,"+"
"HNRNPA3","chr14_23563282_23563379",233.931729089591,"+"
"ANKHD1","chr19_21309341_21310500",233.92477435558,"+"
"ZFP36L2","chr12_57718376_57718992",233.914869635259,"+"
"CCAR1","chr22_29288786_29292136",233.907153315882,"-"
"EWSR1","chr1_111197253_111197705",233.858911531615,"+"
"PCBP1","chr18_9208797_9211583",233.842497337871,"+"
"TROVE2","chr1_26368582_26370632",233.842349591423,"-"
"RBM12","chr4_732498_733671",233.834658433224,"+"
"RBMXL1","chr4_108620600_108621950",233.831984899136,"-"
"HNRNPA2B1","chr2_219251713_219253855",233.831420102296,"-"
"ZFP36L2","chr12_68434007_68434962",233.830742829624,"+"
"HNRNPH3","chr2_38689894_38698365",233.804090751607,"+"
"RBM8A","chr22_41680364_41682355",233.801645599844,"-"
"RNF113A","chr7_91980333_91992884",233.774296890609,"+"
"SRRM1","chr10_14530515_14572228",233.772682620264,"+"
"LARP4B","chr3_4068745_4376329",233.771705894238,"+"
"HNRNPA2B1","chr1_2393355_2395783",233.755295010424,"+"
"RBM17","chr6_108994609_108994936",233.753774581653,"+"
"SNRPN","chr1_235829039_235830225",233.751815996927,"-"
"EIF3G","chr10_118336423_118342269",233.747321823848,"+"
"NCL","chr7_102567083_102568009",233.743619681321,"-"
"PARP14","chr17_82244831_82248874",233.735515765169,"-"
"RBM14","chr9_71750385_71769371",233.717068779501,"-"
"ZNF638","chr10_21920963_21929039",233.710242443638,"+"
"CPSF6","chr7_100353270_100355142",233.707809251233,"+"
"RC3H1","chr11_113830943_113833419",233.699888362661,"+"
"NONO","chr8_100952125_100952849",233.690506982556,"+"
"HNRNPR","chr4_168990328_169002070",233.673932964069,"+"
"EIF3G","chr16_57680617_57683931",233.666487447388,"+"
"NONO","chr11_103066567_103083255",233.661094661765,"+"
"KRR1","chr17_44212454_44212818",233.657820884462,"+"
"RC3H1","chr2_10408734_10419733",233.647863998501,"+"
"YTHDF2","chr2_97558994_97560831",233.627558903495,"+"
"SNRPD2","chr5_139476454_139478269",233.627089070479,"-"
"RBM8A","chr7_99460193_99466128",233.618668560467,"+"
"TIAL1","chr2_85591864_85592947",233.607073886734,"-"
"HNRNPH3","chr12_3830018_3873211",233.600844293216,"+"
"HNRNPA3","chr12_68435144_68442063",233.585664434735,"+"
"ZC3H13","chr17_1509799_1513871",233.582245191965,"+"
"NONO","chr3_111567647_111598119",233.58188265061,"+"
"RBM8A","chr2_191148204_191150673",233.579276430641,"+"
"EIF3G","chr14_24441795_24442345",233.569128194054,"+"
"SNRPC","chr12_10314773_10315317",233.565781309228,"-"
"SSB","chr17_18483966_18485933",233.506711469499,"+"
"RBM25","chr12_10280595_10291137",233.497156223486,"+"
"SRRM1","chr15_101287702_101295096",233.495711691518,"+"
"RPS3","chr7_154946493_154946592",233.489140875031,"+"
"EWSR1","chr12_68433371_68442063",233.465903720009,"-"
"RBM10","chr7_100354012_100355142",233.434128604842,"+"
"PARP14","chr9_129626295_129632649",233.413164784092,"+"
"HNRNPA1","chr3_160411977_160412325",233.410302374545,"+"
"CCAR1","chr1_67424322_67424887",233.386026804943,"+"
"SNRPA","chr1_154266568_154268756",233.365234786388,"+"
"RNF113A","chr3_108051970_108055519",233.361425170187,"-"
"EIF4B","chr20_35659014_35664759",233.357988666071,"-"
"HNRNPF","chr22_38201328_38213822",233.35792322208,"+"
"HNRNPR","chr4_55411839_55416041",233.350424341751,"+"
"TRA2A","chr16_634956_635280",233.339793179766,"-"
"HNRNPA1L2","chr15_90088747_90102275",233.31492311043,"+"
"PAN3","chr2_8299793_8312725",233.291528545557,"-"
