"RBP","AS_Site","Contribution","Direction"
"RBM45","chr15_63044152_63056984",467.56158654344,"+"
"RALY","chr11_62789679_62789885",467.54613383005,"+"
"KHDRBS1","chr7_141010660_141014910",467.533972479292,"+"
"SSB","chr6_30062017_30062223",467.455961539615,"+"
"RC3H1","chr19_12676142_12679456",467.423995121746,"-"
"SNRPC","chr18_9476286_9512990",467.390340675679,"+"
"RBM3","chr11_64319868_64320864",467.299970755454,"-"
"HNRNPA0","chr9_124858067_124858457",467.288378741052,"-"
"MCTS1","chr16_29904965_29905787",467.210039092184,"+"
"RBM3","chr19_18899709_18899872",467.208018948066,"-"
"PAN3","chr12_53038411_53039234",467.150236898208,"-"
"ZCCHC17","chr13_75530405_75537663",467.137132321364,"-"
"PPP1R10","chr12_76047718_76048392",467.103588735263,"-"
"ZFP36L1","chr1_153390557_153391040",467.080997041528,"+"
"SNRPF","chr19_8321574_8321655",467.003977841051,"-"
"SETD1B","chr11_114443933_114444585",466.97992382744,"-"
"L3MBTL3","chr3_186784696_186784961",466.953965741442,"+"
"NUFIP1","chr2_237708630_237748363",466.936186672868,"-"
"NUFIP1","chr2_73946906_73958145",466.898646227998,"-"
"RBMX","chr11_64242558_64243450",466.887922246338,"-"
"NAA38","chr5_96722698_96726793",466.882509632572,"-"
"TRMT1","chr19_35505986_35510183",466.882160919772,"-"
"G3BP2","chr1_19597109_19623473",466.879332838001,"-"
"FXR1","chr3_197142768_197149742",466.869816737453,"+"
"TIPARP","chr11_93734660_93737063",466.804456622885,"-"
"LSM5","chr7_44835658_44840898",466.777745138097,"+"
"HNRNPA1","chr19_49490576_49491072",466.757630043539,"-"
"SAMD4B","chr1_168198981_168199902",466.75688210289,"+"
"CIRBP","chr10_118311313_118326153",466.755789047828,"+"
"CPEB4","chr5_32594872_32598960",466.72334395594,"-"
"UPF3B","chr1_15719920_15721328",466.688009764237,"+"
"IREB2","chr1_1402256_1405802",466.663044572681,"-"
"PUF60","chr17_68255876_68256813",466.657328269262,"+"
"GRSF1","chr3_172755374_172756982",466.611530244233,"-"
"EIF4B","chr6_31835451_31837235",466.575004626991,"+"
"RBM3","chr5_171400210_171405301",466.572825936308,"-"
"SNRPE","chr12_6537390_6538100",466.557828827847,"-"
"APTX","chr12_4543904_4548091",466.522460962397,"-"
"PTBP1","chr7_26197732_26200571",466.489794108959,"-"
"THUMPD2","chr17_32479376_32479850",466.463475729135,"+"
"LSM3","chr3_12840242_12841493",466.411067976294,"+"
"SNRNP70","chr19_39433418_39433664",466.396213252174,"-"
"ESRP1","chr3_160404504_160411919",466.3873574656,"+"
"PCBP2","chr17_68114525_68125389",466.376289912407,"+"
"UPF1","chr6_109369017_109370410",466.375491727202,"+"
"SNRPB","chr10_104259798_104262978",466.342099102857,"+"
"SNRPC","chr6_27126462_27132366",466.341425241746,"-"
"RBM25","chr19_38290575_38304374",466.334742631328,"-"
"ZC3H18","chr19_10180234_10180349",466.287498150269,"-"
"RBM23","chr12_53034724_53037408",466.26305164297,"-"
"PTBP1","chr17_59112345_59131280",466.254362729274,"-"
"PNO1","chr1_156744348_156745007",466.207894623589,"+"
"SF3B4","chr9_35679998_35680117",466.159363157669,"-"
"PARP14","chr6_31639226_31640198",466.147346595765,"+"
"HDLBP","chr3_165460632_165491195",466.07664315069,"+"
"RBMS1","chr7_26192338_26192494",466.061883984467,"-"
"PARN","chr20_37230059_37232295",466.050865638357,"+"
"CIRBP","chr13_75604827_75605728",466.030548907777,"+"
"RBM4","chr19_18899709_18899872",466.019509571561,"-"
"LARP1B","chr19_58388245_58392975",466.004522868012,"-"
"RBMX","chr20_44885886_44901530",465.874424532807,"+"
"ELAVL1","chr2_74142360_74145188",465.841748932648,"+"
"ZRANB2","chr12_52243137_52245411",465.827030356873,"+"
"HNRNPD","chr8_56214667_56216432",465.823571291607,"-"
"DKC1","chr18_9475691_9512990",465.803032755108,"-"
"BICC1","chr10_73053590_73068845",465.775520375234,"+"
"THUMPD1","chr11_64227132_64229246",465.75616899461,"-"
"RBM28","chr7_26190460_26192494",465.668196350082,"-"
"YBX1","chr17_16440253_16441073",465.666028825028,"+"
"SETD1A","chr2_74527121_74527247",465.59471830492,"-"
"MTHFSD","chr9_7798637_7799448",465.548086267077,"-"
"LSM10","chr12_76047718_76048420",465.531659065522,"-"
"RBM18","chr2_237727935_237748363",465.48465757019,"-"
"CNOT4","chr6_79201726_79202275",465.479966649693,"+"
"PNPT1","chr19_39433761_39435606",465.460484480513,"-"
"LARP4B","chr12_57303217_57310263",465.399596905444,"+"
"CCAR1","chr15_75854487_75868950",465.382880655235,"-"
"ZC3H4","chr11_111882598_111883770",465.31373959304,"-"
"PCBP2","chr6_159797347_159798051",465.194288278261,"-"
"RBM19","chr16_1349608_1350057",465.161076852242,"-"
"SNRPA","chr2_111367575_111494884",465.099799122131,"-"
"PCBP2","chr3_197149796_197194424",464.811560868219,"+"
"MTHFSD","chr1_28567413_28571866",464.79810906304,"-"
"YTHDC2","chr10_70204915_70209204",464.796618271686,"-"
"LSM10","chr9_136849590_136850012",464.762839447823,"+"
"ZCRB1","chr5_171400925_171405301",464.721671903696,"-"
"RBM4","chr10_70884048_70885151",464.719003281755,"+"
"RBM28","chr15_49139653_49144226",464.691706949953,"+"
"CSDE1","chr19_1440241_1440348",464.68114254013,"-"
"RBM3","chr8_108233672_108234997",464.661921194408,"+"
"NAA38","chr6_132815088_132816460",464.634182632531,"+"
"MCTS1","chr1_203862222_203865040",464.629909362198,"-"
"SNRPB","chr17_40628993_40630713",464.574944382818,"+"
"LSM5","chr19_49446694_49447023",464.563406345299,"+"
"RBM15","chr3_48440458_48440544",464.529997912987,"-"
"ZCCHC17","chr1_173864704_173865470",464.493527807304,"-"
"U2AF2","chr15_63532707_63537024",464.449437425451,"+"
"YBX1","chr21_44967181_44973196",464.427267906566,"-"
"PCBP2","chr12_110492122_110492995",464.426110182946,"+"
"UPF3B","chr19_43652371_43655438",464.408513227216,"+"
"CSDE1","chr16_1770766_1770888",464.398008246397,"-"
"LARP6","chr12_76049525_76049755",464.396166838177,"-"
"PPRC1","chr7_26190460_26192494",464.315469011131,"+"
"DKC1","chr6_159797347_159798051",464.244788562314,"-"
"FXR1","chr5_149513209_149520289",464.231606519494,"+"
"RC3H1","chr9_35680139_35680964",464.151210090617,"-"
"SART3","chr12_53665428_53667572",464.035910486577,"-"
"YTHDF2","chr5_134741523_134743986",463.95970284884,"+"
"RBM17","chr1_23323732_23333517",463.958128191941,"+"
"MBNL3","chr11_62677585_62677926",463.951369220559,"-"
"CSTF2T","chr1_154173201_154182987",463.917606005982,"-"
"FUBP3","chr6_30345929_30346431",463.90867139203,"-"
"PABPC4","chr17_75136250_75148528",463.908585998113,"-"
"RBM39","chr19_5893290_5896452",463.899523384009,"-"
"RRP7A","chr1_32631879_32633644",463.888730978661,"+"
"YBX1","chr1_2399514_2400856",463.888365370795,"+"
"ZC3H15","chr7_26197732_26200571",463.816121418162,"-"
"PNO1","chr11_85654256_85655593",463.793297296665,"+"
"UPF3B","chr2_177212871_177215538",463.784509291082,"+"
"NIP7","chr11_64227132_64229246",463.774706305946,"-"
"LARP4","chr8_143580632_143581053",463.772706723114,"-"
"YTHDF1","chr17_48931717_48936169",463.751826019705,"-"
"RBM33","chr1_46185308_46196201",463.712887327603,"+"
"ZNF638","chr17_75574668_75574870",463.698092217376,"+"
"RBMXL1","chr17_48931717_48936169",463.643255192094,"-"
"CPSF7","chr17_42950728_42951799",463.632437954699,"+"
"ZC3H4","chr3_127710665_127721052",463.619726948166,"+"
"PNO1","chr12_110436204_110436664",463.615179674742,"-"
"SAMD4B","chr12_76056161_76060137",463.611589911445,"-"
"RNF113A","chr19_4324664_4325215",463.599921494855,"-"
"RBMX","chr17_7016685_7016909",463.564918114058,"+"
"EIF3G","chr3_44926847_44933117",463.518169341222,"-"
"GTF3A","chr2_227340380_227355676",463.469571103018,"-"
"TIA1","chr17_5422829_5432541",463.443331774342,"+"
"PARN","chr19_5896997_5901334",463.428530544353,"-"
"PPRC1","chr5_133993018_134004894",463.401892159549,"-"
"TTC14","chr11_85654256_85655593",463.383836695647,"+"
"UNK","chr22_46297479_46308318",463.3558553306,"-"
"PSPC1","chr11_88326443_88328111",463.348353278835,"+"
"LARP4B","chr1_46309127_46316551",463.315496071848,"-"
"RBM43","chr2_152694622_152715994",463.259132462675,"+"
"RBMX2","chr1_39570002_39571233",463.237656896012,"+"
"ZC3H4","chr13_45340184_45341041",463.213558163396,"-"
"SAFB2","chr4_153397333_153408970",463.206203530479,"+"
"SF3A1","chr1_23967723_23971572",463.19757885296,"+"
"PCBP2","chr17_59112345_59119318",463.17355998282,"+"
"HNRNPL","chr12_56666266_56670274",463.171475865725,"+"
"RBM22","chr1_173864304_173865470",463.170150564259,"-"
"HNRNPF","chr6_143335119_143339638",463.111538745234,"-"
"LARP1B","chr1_109758663_109759061",463.107275150735,"+"
"PCBP2","chr1_46185308_46196201",463.106544073882,"+"
"LSM5","chr2_214781509_214792296",463.094582417794,"+"
"HNRNPAB","chr7_44114945_44115294",463.076783065338,"+"
"ZC3HAV1","chr1_171512200_171513000",463.036240113151,"-"
"ZNF638","chr16_75412754_75414577",462.998785873426,"+"
"YTHDF2","chr11_66285536_66285700",462.968692350096,"+"
"LSM3","chr12_120695000_120695094",462.877393422766,"+"
"ZFP36L2","chr11_17077473_17077618",462.792540635042,"-"
"U2AF2","chr9_136850137_136850502",462.772815832749,"-"
"RNPC3","chr15_63044152_63056984",462.731362613202,"-"
"PARN","chr2_74142360_74145188",462.725218578672,"+"
"RBM25","chr19_29942664_29942822",462.699308690142,"-"
"MBNL2","chr4_153358622_153408970",462.699075537882,"-"
"UPF3B","chr2_74135658_74145188",462.694027683023,"+"
"SRRT","chr4_2042068_2042326",462.610352315533,"+"
"PPP1R10","chr22_37878171_37888425",462.610222722071,"-"
"ZC3H14","chr7_22818048_22822153",462.602160264558,"-"
"G3BP2","chr9_15478552_15479590",462.551508026837,"+"
"RBM47","chr16_88858789_88859892",462.547647599038,"-"
"LSM11","chr8_61684188_61714301",462.531636923147,"-"
"HNRNPH1","chr3_179593895_179601729",462.521634980708,"-"
"RBM22","chr11_63753708_63756111",462.520718991206,"+"
"SAMD4A","chr15_34342111_34343019",462.51290113533,"-"
"CSDE1","chr6_7581569_7582641",462.359117599965,"-"
"EIF3G","chr5_131159611_131160655",462.358365177052,"-"
"SF3A1","chr19_18589077_18590853",462.331518194269,"-"
"NCL","chr7_74658068_74689123",462.301454559189,"+"
"ZRANB2","chr12_56724549_56725262",462.28754297443,"-"
"CIRBP","chr6_75241265_75243422",462.270550336391,"-"
"PPIL4","chr5_82276255_82276397",462.270206235639,"+"
"MKRN1","chr4_55605349_55609119",462.25511206301,"-"
"QKI","chr17_75320550_75321658",462.239619310659,"-"
"PRPF3","chr2_73927052_73958145",462.153181675913,"-"
"SRBD1","chr7_99650232_99660498",462.143260520268,"-"
"RNF113A","chr2_169812506_169815476",462.026543323116,"+"
"POLR2G","chr12_6492972_6493716",461.997742397017,"-"
"RBM25","chr9_133360129_133360264",461.983072888559,"-"
"MCTS1","chr6_43054486_43055544",461.96405946687,"+"
"AKAP1","chr20_17680075_17682027",461.922258078619,"-"
"LSM3","chr17_5426299_5428070",461.920215351858,"+"
"RNPS1","chr2_46581591_46592474",461.914134751242,"+"
"YBX1","chr11_65920462_65920568",461.893018856768,"+"
"DNAJC17","chr1_7970963_7984893",461.892932244159,"-"
"ZC3H13","chr2_232567214_232568944",461.871695027437,"+"
"PPIE","chr4_673966_674211",461.849789805703,"+"
"RALY","chr17_43013882_43014107",461.801832849609,"+"
"SNRPD1","chr6_33275657_33275796",461.702228354643,"-"
"TRA2A","chr8_66922725_66926197",461.691696097537,"-"
"POLR2G","chr6_85619417_85622481",461.669773973469,"+"
"SNRPB","chr9_92324209_92325179",461.662461540852,"-"
"KIN","chr18_9195698_9208656",461.638586672363,"+"
"RBM3","chr16_1770766_1770888",461.57751544476,"-"
"PUM1","chr5_177306176_177306454",461.574364612347,"-"
"SNRPD1","chr12_121903107_121915855",461.563462666711,"+"
"DUS3L","chr15_60364523_60386027",461.525671854189,"-"
"BICC1","chr17_81891863_81894466",461.51518897415,"-"
"YTHDF2","chr3_51994126_51994772",461.468269633018,"-"
"LARP7","chr9_127714282_127714378",461.372460918286,"+"
"SRBD1","chr12_53038411_53039234",461.347573651643,"-"
"RC3H1","chr3_112995265_112996891",461.278478615446,"+"
"TTC14","chr16_88643571_88646115",461.174714089546,"+"
"PUM2","chr11_47419197_47422573",461.171787483141,"-"
"TRMT1","chr9_122144378_122159626",461.144153319805,"-"
"KHSRP","chr17_75042277_75046924",461.101226977227,"-"
"SNRPD1","chr16_4848210_4857989",461.073739172581,"-"
"RBMX2","chr19_10177367_10180349",461.038821438236,"-"
"MCTS1","chr16_88858789_88859892",461.011700420931,"-"
"SSB","chr5_96740118_96741265",460.99539730995,"-"
"RBM42","chr3_127695190_127710575",460.993129597212,"+"
"PPP1R10","chr16_14672749_14688164",460.939605604139,"+"
"RBM10","chr20_34078545_34079909",460.935280580371,"-"
"L3MBTL3","chr3_172755575_172756982",460.921423035825,"-"
"SYNCRIP","chr2_74527121_74527247",460.854608890761,"-"
"RALY","chr16_75294042_75305023",460.821849677023,"+"
"MCTS1","chr2_68047319_68062957",460.775324859039,"+"
"ANKRD17","chr1_19374455_19378539",460.76405436132,"-"
"TRA2A","chr18_9122681_9126830",460.746346421185,"-"
"GRSF1","chr6_70395043_70395229",460.741961815846,"+"
"EIF3B","chr17_44212006_44212818",460.741844433,"+"
"EIF2S1","chr11_62789426_62789885",460.674536259156,"-"
"LARP1","chr16_88646197_88646519",460.661638139461,"-"
"NONO","chr3_114076942_114079905",460.628837109129,"+"
"NIP7","chr9_110244843_110256411",460.617917540901,"-"
"ZFR","chr7_129858941_129879567",460.605269152957,"+"
"TRMT1","chr19_3452666_3456549",460.569836449328,"-"
"SNRPB2","chr16_721941_722308",460.565242368563,"+"
"RBM47","chr1_63441103_63453917",460.510419853916,"+"
"SNRNP35","chr19_35508240_35509910",460.495167325429,"+"
"RNF113A","chr17_82036061_82036190",460.469378510399,"-"
"RBM26","chr16_23587319_23596122",460.435734268636,"+"
"RBMS1","chr2_165770808_165794014",460.428678741311,"+"
"YBX1","chr7_29064234_29066022",460.417997494534,"+"
"RRP7A","chr22_37956842_37959345",460.409589220437,"+"
"YTHDC2","chr1_53923947_53930038",460.391168518159,"-"
"ACO1","chr18_9475176_9512990",460.369152043786,"+"
"ZRSR2","chr2_223758750_223775900",460.367186886916,"-"
"ZNF638","chr19_19199234_19201648",460.346499333534,"+"
"ZNF239","chr9_97687261_97693648",460.340393880501,"-"
"MATR3","chr11_64227132_64227567",460.258962332508,"-"
"ACO1","chr14_34608140_34609637",460.254528760038,"+"
"SNRPE","chr19_43508864_43511436",460.235748598006,"+"
"RBM15B","chr18_9124983_9134185",460.223475087201,"-"
"PABPC4","chr12_56311414_56314850",460.183207493015,"+"
"RBM18","chr1_244842058_244842194",460.1812724051,"+"
"NAA38","chr6_30345398_30345490",460.165493810251,"+"
"TRMT1","chr11_31453092_31456259",460.140332402773,"+"
"BICC1","chr19_29942664_29971192",460.125075627365,"+"
"RBM12B","chr1_20483719_20484366",460.120786238388,"-"
"FUS","chr14_96525391_96531474",460.12076419172,"-"
"RBM7","chr20_32369123_32428127",460.007023249403,"+"
"NAA38","chr19_36114412_36114797",460.005231068306,"+"
"RBM4B","chr14_103571820_103574106",460.00432668526,"+"
"HNRNPH3","chr1_23318688_23321527",459.960146860956,"+"
"YTHDF2","chr5_163464802_163469640",459.954895603197,"-"
"TRA2A","chr17_6641152_6641752",459.949414146006,"+"
"CIRBP","chr11_32596047_32600688",459.948607628609,"+"
"EIF4B","chr11_64319868_64320660",459.938422543566,"+"
"HNRNPM","chr11_34651610_34651736",459.858927144407,"+"
"SYNJ2","chr3_179588995_179593764",459.835893083221,"-"
"TIA1","chr3_108049651_108050577",459.831515929784,"+"
"TRNAU1AP","chr11_63999036_63999330",459.797239826719,"+"
"SF3B4","chr9_129634306_129635207",459.770430918382,"+"
"TNRC6A","chr19_5896650_5896904",459.709323624392,"-"
"LSM1","chr11_840480_842425",459.687487061154,"-"
"RBM42","chr12_117039210_117049018",459.565766851119,"-"
"NOL8","chr2_46591925_46592474",459.460117247378,"-"
"A1CF","chr6_35469027_35469435",459.404838342945,"-"
"MCM3AP","chr14_105488027_105488165",459.352136463581,"-"
"RBPMS","chr1_155140271_155140490",459.346981132982,"+"
"MATR3","chr8_85217502_85219235",459.339022790987,"+"
"PPIE","chr11_406059_406141",459.338059291475,"-"
"CIRBP","chr20_18567596_18569238",459.334511797135,"+"
"SYNJ2","chr12_102013192_102017719",459.328126934917,"-"
"PPIE","chr15_41388522_41394858",459.245600184716,"+"
"LSM4","chr17_7857198_7857382",459.206998513613,"+"
"U2AF2","chr1_159961405_159965498",459.182216187959,"-"
"RBM47","chr17_81891841_81894466",459.172166424902,"-"
"LSM4","chr9_35813367_35813444",459.155551510866,"-"
"YTHDF1","chr17_81239682_81240986",459.146373340049,"-"
"RALY","chr1_154990528_154992712",459.118810561607,"+"
"RC3H1","chr12_122520581_122521384",459.117094786276,"+"
"TRA2A","chr19_49491547_49491730",459.085041951606,"-"
"PABPC1","chr8_73959818_73972076",459.079297852936,"+"
"PPIL4","chr1_235113910_235119338",459.070981701441,"-"
"RBM39","chr16_66552793_66563071",459.020391482546,"-"
"PABPC4","chr3_122359919_122362967",459.015017011872,"+"
"LARP4","chr13_75804541_75809153",458.971474797383,"+"
"LSM10","chr9_110244843_110250146",458.969172386281,"-"
"RBM28","chr17_75574668_75574873",458.949428353476,"-"
"PUM1","chr12_6975378_6975695",458.917897857277,"-"
"CPEB4","chr1_165649964_165651977",458.916654369957,"-"
"PPIE","chr7_73303529_73303599",458.907088887081,"+"
"SF1","chr8_61661926_61680967",458.872882507026,"+"
"THUMPD1","chr19_58388245_58394496",458.837501276004,"-"
"CPEB2","chr16_2093012_2094720",458.802538842495,"+"
"RC3H1","chr5_96722698_96729611",458.801006071508,"-"
"SYNJ2","chr1_53228954_53235576",458.79155112232,"+"
"TRMT1","chr1_20613899_20618451",458.783151641742,"+"
"CPSF7","chr10_118336423_118342269",458.747432208571,"-"
"ZCCHC17","chr9_136850560_136850754",458.741134047106,"-"
"ZC3HAV1","chr11_119017545_119017957",458.724334861839,"-"
"ZC3H15","chr16_634797_636093",458.662280048211,"-"
"FXR1","chr20_17570211_17600737",458.655321719837,"-"
"DAZAP1","chr7_44114945_44115294",458.654708114655,"+"
"MCTS1","chr6_151305903_151348710",458.638923982509,"-"
"HNRNPC","chr1_193023946_193028084",458.614669553931,"+"
"CSTF2","chr1_244842058_244842194",458.581504451072,"+"
"CARHSP1","chr1_19357563_19378539",458.554400482829,"+"
"YBX1","chr4_55600575_55602767",458.514825209784,"-"
"CPSF7","chr11_64319868_64320864",458.498852187047,"-"
"GTF3A","chr16_1962656_1962798",458.474222707587,"-"
"APTX","chr14_54418306_54419991",458.455987674773,"+"
"EIF2S1","chr10_103392283_103392381",458.455465412389,"-"
"HNRNPA0","chr2_200372251_200389222",458.453110514916,"-"
"AKAP1","chr17_42810928_42813947",458.407311226659,"-"
"LSM4","chr2_73946906_73958145",458.386543781716,"-"
"IGF2BP2","chr6_43054486_43055544",458.356374305068,"+"
"RBM3","chr6_109369017_109370410",458.311405366227,"+"
"LSM10","chr11_62789679_62789885",458.307032116065,"+"
"MSI2","chr19_36114713_36114797",458.286304757461,"+"
"PCBP2","chr1_64867208_64869310",458.238226279931,"+"
"SLTM","chr19_40775669_40776968",458.229088993442,"-"
"FXR1","chr5_154756193_154790324",458.223495839153,"+"
"RBM22","chr17_75042277_75046924",458.206590350849,"-"
"SRBD1","chr6_31664580_31664840",458.205893749358,"+"
"ACIN1","chr6_143335119_143339638",458.184999447255,"-"
"CCAR1","chr2_135748369_135753538",458.159703892224,"+"
"RNF113A","chr16_1962270_1962492",458.151453387356,"-"
"RBMX2","chr7_73736691_73736928",458.14795882942,"+"
"TRMT2A","chr1_114736855_114737962",458.12654433536,"+"
"THUMPD3","chr14_105479493_105488165",458.125833693689,"-"
"HNRNPA1","chr5_150446963_150447473",458.090014100634,"-"
"RC3H2","chr5_87394484_87395043",458.072625105244,"+"
"PSPC1","chr12_52243137_52248176",458.046949909519,"-"
"CSTF2","chr1_31908959_31910037",458.036052103883,"-"
"YTHDC1","chr1_1402256_1405802",458.035713023377,"-"
"ZCCHC17","chr19_45688466_45691886",457.992000345321,"-"
"RBM22","chr9_35660647_35660770",457.969601785583,"-"
"SRBD1","chr1_153626533_153632033",457.948336983554,"-"
"PSPC1","chr7_26191128_26192494",457.920345529792,"+"
"PNPT1","chr5_139600435_139614585",457.856242535275,"+"
"SRRT","chr17_28360847_28361156",457.835634771423,"+"
"HNRNPA3","chr7_100871721_100873171",457.766212375847,"-"
"RBM19","chr7_141010617_141014910",457.765095910369,"-"
"G3BP2","chr1_161158211_161158411",457.754302797159,"+"
"ANKRD17","chr2_46591925_46592474",457.722689449818,"-"
"SNRPE","chr19_12797166_12800176",457.658509681236,"-"
"CPEB3","chr2_227340380_227347225",457.585994162145,"-"
"RRP7A","chr17_6641227_6641752",457.557084872235,"+"
"LSM4","chr3_186790064_186790141",457.55007711328,"+"
"CIRBP","chr20_49281818_49289044",457.546016262309,"-"
"SF1","chr3_197149796_197194424",457.526591294303,"+"
"MEX3D","chr12_104988253_104994477",457.525124712726,"-"
"PPRC1","chr2_55234962_55235412",457.474214324042,"-"
"CARHSP1","chr20_45471550_45479941",457.466881142093,"-"
"HDLBP","chr19_41958383_41958735",457.421922752433,"+"
"NAA38","chr6_132816151_132816460",457.38153009736,"-"
"GRSF1","chr19_38632463_38632600",457.370032544346,"-"
"SNRPC","chr17_38755990_38762410",457.342715057849,"-"
"MATR3","chr11_532522_532651",457.296788635695,"-"
"FXR1","chr3_186784696_186785882",457.294521574511,"+"
"RBMXL1","chr11_93739331_93740873",457.291567212517,"-"
"ESRP2","chr1_23323732_23337753",457.289452951809,"-"
"RBM17","chr12_52243137_52248176",457.13442280166,"-"
"SNRPA","chr1_159961405_159965498",457.082175770705,"-"
"NAA38","chr1_161100853_161102047",457.06268858329,"-"
"LARP1","chr9_35679342_35679904",457.027063557575,"-"
"RBM10","chr19_10682704_10683124",456.994755631237,"+"
"ZC3H8","chr8_30544624_30558886",456.990582256778,"-"
"PARP10","chr2_86171312_86173649",456.971691633774,"-"
"BICC1","chr15_63042943_63044026",456.968378852602,"+"
"TRMT2A","chr6_34417897_34418368",456.962666769758,"-"
"KHDRBS1","chr1_156735909_156736618",456.95577913865,"+"
"SART3","chr3_122363027_122368175",456.882723696622,"+"
"PCBP2","chr2_227342819_227355676",456.869431943843,"-"
"RBM12B","chr3_121730017_121730847",456.868833912857,"-"
"RBM43","chr2_61533903_61534422",456.865230046636,"-"
"FXR2","chr17_7012761_7013665",456.752211200034,"+"
"RBM28","chr15_40037018_40038281",456.740611011106,"+"
"HNRNPA0","chr4_55597267_55599141",456.680797115955,"-"
"HNRNPA2B1","chr16_4848210_4857989",456.667178004483,"-"
"ZCCHC17","chr6_30345573_30346438",456.651256317149,"-"
"ALKBH8","chr10_104279471_104297577",456.647751339206,"+"
"SRRM1","chr11_63756170_63758155",456.639680332153,"+"
"UHMK1","chr15_43800784_43801517",456.622669404612,"-"
"LSM5","chr12_10607936_10609830",456.615766538503,"+"
"FUBP1","chr10_13132197_13133501",456.609951395844,"+"
"TRMT2A","chr1_173864304_173865509",456.609740740325,"-"
"RBM25","chr13_27251699_27253764",456.59602700504,"-"
"DHX8","chr19_16076697_16081912",456.587448131838,"+"
"SYNJ2","chr12_32747363_32749936",456.584443260735,"+"
"ACO1","chr10_118336423_118341726",456.581488296475,"+"
"NUFIP1","chr19_12676142_12677290",456.500833091531,"-"
"TRMT1","chr15_34227846_34229752",456.484483350126,"-"
"SYNJ2","chr2_216500031_216520713",456.471110672026,"-"
"THUMPD1","chr16_1349952_1350057",456.416384083072,"+"
"SNRNP35","chr9_36191273_36204067",456.416297109102,"-"
"RBM17","chr11_1836861_1836956",456.348108579408,"+"
"PABPC1","chr9_124860264_124861127",456.325258748424,"-"
"LSM6","chr11_111882598_111883770",456.296969814857,"-"
"RBM22","chr15_34228589_34229752",456.275840555701,"+"
"BICC1","chr5_133993018_134004646",456.26543011939,"+"
"PTBP1","chr4_151103161_151104176",456.223189186112,"-"
"RBM38","chr20_35739017_35740524",456.213248070091,"-"
"RBM3","chr12_120197462_120198894",456.185475957559,"-"
"RBPMS","chr5_32591685_32601004",456.148350892523,"-"
"ALKBH8","chr9_36191273_36198978",456.125998733425,"-"
"ZC3H3","chr20_35732135_35738967",456.120900778141,"+"
"TOE1","chr19_54106446_54106810",456.079174640324,"+"
"EIF2S1","chr8_99887618_99893638",456.041697969699,"-"
"RBMX","chr7_26190460_26192494",455.990892970461,"+"
"HNRNPH3","chr3_108049651_108050577",455.98433325719,"-"
"ZCRB1","chr2_9406905_9408112",455.981907470816,"-"
"CSDE1","chr16_14672749_14688164",455.907898605045,"+"
"U2AF2","chr20_34078553_34079909",455.894941090809,"+"
"FUBP3","chr12_76047718_76048420",455.890159049573,"-"
"CPSF6","chr16_57173869_57185820",455.833116794856,"+"
"RBM47","chr4_82424883_82425562",455.795873290334,"+"
"HNRNPAB","chr9_33796802_33798485",455.782904759288,"-"
"G3BP2","chr3_171347218_171369619",455.734325458631,"+"
"ANKRD17","chr17_41525273_41527920",455.665207535872,"-"
"TRMT2A","chr11_63575046_63598060",455.651698959618,"-"
"LSM5","chr5_140300582_140303040",455.641492086942,"+"
"PUF60","chr20_50084254_50113106",455.5664211079,"-"
"ZCRB1","chr12_76056161_76059797",455.515837098312,"+"
"RRP7A","chr16_635340_635611",455.511630407711,"-"
"MEX3D","chr15_40836282_40838542",455.496912690946,"+"
"HNRNPL","chr16_81017385_81017757",455.488894725824,"+"
"HNRNPH1","chr16_2752846_2757471",455.447348308584,"+"
"PTBP2","chr19_8316645_8319300",455.437562582303,"-"
"SAFB2","chr18_31522249_31524447",455.427577019776,"+"
"PPRC1","chr19_44794281_44800380",455.398319947635,"-"
"RBM8A","chr16_80976179_80997313",455.365776325378,"-"
"RBM8A","chr14_24217223_24218058",455.253241438087,"-"
"ZCRB1","chr18_49491584_49492257",455.225609361749,"-"
"KHDRBS1","chr7_141010660_141014910",455.212130692603,"+"
"SNRPA","chr19_17517389_17520943",455.14689965103,"-"
"EIF4H","chr17_76735158_76736153",455.127279481321,"-"
"CSTF2","chr19_10682704_10683124",455.120251750655,"+"
"ACIN1","chr17_44212454_44212818",455.117601265568,"+"
"ZCCHC17","chr16_4463512_4463659",455.067347067544,"-"
"ZCCHC17","chr16_2772102_2776992",455.060903467148,"-"
"EIF3B","chr3_180985996_180988022",455.057204621444,"-"
"ESRP2","chr3_73063747_73064851",455.049133667816,"-"
"THUMPD2","chr16_89873859_89883350",455.028427404146,"+"
"SNRPF","chr4_151103079_151104176",455.008984524677,"+"
"RBM6","chr7_73694050_73697604",455.001155652364,"+"
"YTHDC2","chr20_35632025_35632310",455.000064091437,"-"
"RBM18","chr11_64319868_64320864",454.998548637361,"-"
"HNRNPM","chr5_90488129_90490592",454.995257502297,"+"
"MCTS1","chr2_85396010_85398019",454.920242290285,"-"
"RBM8A","chr4_55605349_55609119",454.914702362187,"-"
"U2AF2","chr11_130117859_130120705",454.8937587348,"-"
"ZC3H12A","chr11_93734660_93737063",454.88300689166,"-"
"SUPT6H","chr16_18788155_18788980",454.868536687381,"-"
"SAFB2","chr5_146177665_146182621",454.834926246658,"-"
"PCBP4","chr1_20605039_20618451",454.823012833445,"-"
