RBP,AS_Site,Contribution,Direction
EIF2S1,chr15_67519102_67521545,110.9439607,+
SGMS1,chr7_128754455_128754528,110.9345359,+
SRRM2,chr22_24233018_24233873,110.9252874,-
UNK,chr17_81684891_81685604,110.9135087,+
ZFP36,chr15_42548965_42559338,110.9108535,+
SF3B4,chr15_78545764_78546574,110.902584,+
ZC3HAV1,chr3_113017602_113019541,110.8970925,+
LSM3,chr16_88806674_88807050,110.8958163,+
NIP7,chr7_99560695_99563862,110.8914229,+
RBM12,chr7_120955624_120966625,110.8863839,+
HNRNPH2,chr1_173864704_173865228,110.8849574,+
LSM7,chr17_8463354_8466929,110.8816111,+
PPFIBP1,chr19_1615520_1615685,110.8798075,+
PPFIA1,chr4_15971082_15980421,110.8736732,+
APTX,chr6_79202155_79202275,110.8716013,-
CHERP,chr1_155309076_155310042,110.8434496,+
U2AF2,chr11_62761904_62762541,110.815474,-
RBM23,chr12_123973303_123973885,110.8026482,+
STARD13,chr19_10679927_10681018,110.8023527,+
ACO1,chr1_35178036_35187000,110.7941609,+
SAFB,chr2_38746747_38747061,110.790073,-
UPF3B,chr10_49942300_49952125,110.7844325,+
SAFB2,chr3_4453049_4467324,110.7815457,+
RBM33,chr21_29063530_29064697,110.7788268,-
TIPARP,chr10_24466790_24473227,110.7766155,+
DGKH,chr15_67519102_67521545,110.7742636,+
ELAVL1,chr2_182732542_182740298,110.7734286,-
SEC23IP,chr19_5562211_5567664,110.7576884,+
SYNCRIP,chr2_97206135_97211545,110.7542715,-
ZCRB1,chr16_18784823_18788062,110.7409391,+
TUT1,chr19_1089965_1090086,110.7226399,-
SNRNP35,chr9_14088326_14112998,110.721186,+
NSUN6,chr22_32475124_32479132,110.7178707,-
ZFP36L1,chr17_7586838_7587160,110.7164191,-
NIP7,chr16_80978415_80980769,110.7125222,+
KHDRBS1,chr12_57599211_57600323,110.6978529,+
KIAA0020,chr22_31945678_31956138,110.6935771,+
HNRNPH2,chr19_17339599_17341106,110.6893691,+
TIAL1,chr3_138163494_138167080,110.6776861,+
SRRM1,chr8_103403324_103407633,110.6689733,-
PNPT1,chr22_21614665_21621514,110.6675355,-
ZC3H4,chr3_136591549_136604308,110.6655516,+
RBM42,chr22_42087175_42090605,110.6614056,+
MCTS1,chr8_56216754_56217330,110.6584164,-
ANKS1A,chr1_222815171_222835118,110.6521561,-
PAN3,chr4_55853797_55858313,110.6437194,+
PCBP1,chr6_10749268_10755141,110.6353863,-
SRRM1,chr8_116938567_116948513,110.6316747,+
RBM34,chr4_75917773_75918760,110.6231031,+
KRR1,chr15_90966653_90969446,110.6202961,+
RBM27,chr4_2932153_2932599,110.6202741,-
NOL8,chr10_13675044_13693481,110.6000398,+
ZC3H15,chr8_93793296_93795408,110.5947932,+
SLTM,chr8_56216531_56217330,110.5857468,+
HNRNPM,chr2_9587509_9588164,110.5811761,+
HNRNPH2,chr8_47294030_47313134,110.5801963,+
EIF3G,chr15_65607442_65610795,110.5704077,+
TNKS2,chr7_7673453_7747993,110.5544425,+
LSM5,chr10_5786050_5796762,110.5450809,-
ANKHD1,chr19_43774619_43780702,110.5330839,+
HNRNPH3,chr20_49094963_49096175,110.5320478,-
ZC3H12A,chr7_99411186_99416137,110.5188488,+
PABPC4,chr3_129451998_129463559,110.5128996,+
SUPT6H,chr7_107749047_107752544,110.5119249,-
G3BP1,chr3_186081175_186105304,110.5087565,+
BFAR,chr3_58306417_58310506,110.5008083,+
ELAVL1,chr9_65731867_65733509,110.4756313,-
U2AF2,chr6_134170435_134171022,110.4709161,-
RBM15B,chr1_45014836_45015336,110.4670905,+
THUMPD3,chr16_31201841_31202416,110.4587608,+
RBM34,chr5_132488025_132490544,110.4580582,-
CSTF2T,chr1_161042217_161042585,110.4567814,+
SNRPD1,chr8_120425366_120432029,110.4555851,+
HNRNPL,chr7_55981567_55983727,110.4394941,-
SNRPB,chr8_58553303_58565018,110.4366407,+
SRRT,chr1_8015400_8015494,110.4238954,-
SF3A1,chr19_32581327_32582194,110.4226779,+
SNRPN,chr10_6113068_6113507,110.4064345,+
HNRNPH3,chr20_63946640_63956259,110.4047478,+
KRR1,chr9_122286166_122291748,110.3879495,-
PCBP1,chr12_55968948_55971043,110.379333,+
YTHDC2,chr1_235135767_235136033,110.3788633,-
SAMD4A,chr19_18900449_18904770,110.3715051,-
DDHD2,chr8_73738349_73746782,110.3684545,-
CPEB4,chr2_85616456_85619219,110.3435929,-
SYNCRIP,chr13_51791257_51799533,110.3360579,+
ZGPAT,chr7_73737110_73737561,110.3301298,-
PTBP2,chr22_19471808_19479082,110.3273854,-
FUS,chr19_38264998_38283626,110.319611,+
UPF1,chr9_14088326_14112998,110.3170942,-
PRR3,chr8_123025050_123041969,110.3014539,-
KIN,chr5_77441898_77449759,110.2998258,+
CHERP,chr2_97532381_97536299,110.2954319,+
ANKHD1,chr5_134738792_134743986,110.2905802,-
ZC3HAV1L,chr6_36540207_36547189,110.2894934,-
POLDIP3,chr1_145857006_145858966,110.2843867,+
TTC14,chr8_27748279_27752511,110.2835828,-
RBM7,chr1_46309127_46310154,110.2584942,+
MBNL2,chr9_77210675_77212968,110.2582578,+
RBM23,chr1_40766703_40766917,110.2576177,+
SFMBT1,chr2_182732542_182740298,110.2556208,-
ASCC1,chr6_43519905_43520065,110.2461876,+
YTHDF3,chr10_121974081_121974389,110.2317785,+
NIP7,chr7_74065732_74068656,110.2270411,-
HNRNPD,chr16_29993808_29993905,110.222773,+
HNRNPK,chr1_25343073_25351625,110.219586,+
RBM33,chr7_75364756_75365254,110.2119062,+
PPARGC1A,chr1_173864304_173864483,110.2027897,+
LARP4B,chr3_197069260_197076585,110.1992494,+
RBM22,chr1_173800519_173807266,110.1892672,+
ANKS6,chr17_81682149_81682490,110.1767015,-
CPSF7,chr1_109421926_109426419,110.1746706,-
ZCCHC17,chr8_70707153_70713425,110.1689118,+
ZC3H3,chr7_87900878_87907187,110.1593366,-
TOE1,chr2_38343512_38378021,110.1558661,+
LSM2,chr7_103327378_103327655,110.1460238,-
LARP4,chr8_79958435_80002998,110.1423944,-
MCTS1,chr22_40951476_40964046,110.1166605,-
PAPSS1,chr8_53970463_53984362,110.1156695,-
PPFIBP1,chr1_161130847_161132390,110.1156083,+
SNRPA,chr12_62325933_62349220,110.1103892,+
ZFP36L1,chr17_74772395_74772895,110.0875203,+
TNKS2,chr2_218592707_218593527,110.055183,+
LSM3,chr2_96335848_96341641,110.0429406,+
GTF3A,chr6_10726008_10728639,110.0370393,+
DDHD2,chr8_123534814_123540898,110.032825,+
EWSR1,chr10_38017386_38025347,110.0315785,+
SUPT6H,chr13_49661208_49691253,110.0276514,-
EWSR1,chr2_38315334_38317238,110.0254902,-
RC3H2,chr7_2242256_2244562,110.0043449,+
RBMX,chr3_152269407_152299404,109.9948299,+
LARP7,chr19_49560692_49576758,109.9943965,-
SNRPA,chr15_85655787_85664562,109.9828282,+
MKRN2,chr22_21614665_21621514,109.9778613,-
DGKD,chr2_37088440_37091915,109.9712766,+
ZC3H14,chr2_95938901_95938986,109.9698157,+
SPEN,chr11_77855482_77869721,109.9518938,+
DAZAP1,chr16_50025701_50026395,109.9381524,+
PNPT1,chr7_101218485_101222603,109.9378983,-
SAFB2,chr2_97142668_97144517,109.9297598,+
POLR2G,chr11_63756170_63758155,109.9232338,+
SNRPN,chr8_58553303_58565018,109.9097413,+
ANKS3,chr14_67651481_67656415,109.9092829,-
MEX3C,chr8_144827609_144837390,109.9089551,+
LEMD3,chr14_55027471_55042951,109.9056964,+
G3BP2,chr19_46839578_46850133,109.90001,-
RBM5,chr7_107901817_107903477,109.8842156,-
ZC3H12A,chr10_3780229_3781794,109.8804658,-
CARHSP1,chr12_47700164_47701463,109.8802535,-
YBX1,chr3_197142768_197194424,109.8751182,+
GRSF1,chr14_49628155_49633286,109.8725418,+
ZCCHC17,chr14_58247832_58257744,109.8566703,-
LSM5,chr3_57896371_57896510,109.8480277,+
RBM17,chr2_3558998_3559447,109.8340503,+
HNRNPH1,chr2_65089070_65097970,109.8261031,+
BICC1,chr1_144456805_144459365,109.8257747,+
LARP1,chr20_5115572_5118768,109.8199231,-
RC3H1,chr16_75451839_75464231,109.8189413,-
RBM10,chr11_62761904_62762541,109.8183543,-
RBMXL1,chr5_70421357_70422112,109.8176713,+
EIF4B,chr1_179083053_179087910,109.8171087,+
WDSUB1,chr6_14133755_14135110,109.8068927,-
SNRPD3,chr5_180472661_180483114,109.8024107,+
CPSF7,chr10_30337031_30340225,109.7985455,-
NIP7,chr20_37236709_37238401,109.7838098,-
MYEF2,chr3_129451998_129463559,109.7835564,+
RBM22,chr8_33503935_33509745,109.7794271,+
SHANK3,chr12_46254936_46268864,109.7783012,-
QKI,chr13_27445156_27450141,109.773239,+
RBM7,chr11_10855118_10856143,109.7709258,-
RBM39,chr3_149895570_149902071,109.7692739,+
PTBP2,chr22_19471808_19479082,109.7687691,-
ZFP36L1,chr20_25206590_25207078,109.7593112,+
HNRNPH3,chr7_44647534_44666735,109.7566209,-
KIN,chr2_27381721_27382125,109.7548926,-
DGKH,chr14_77327552_77329122,109.7464897,+
U2AF2,chr15_59650764_59652205,109.7443051,-
LSM7,chr14_67651481_67656415,109.7442873,+
SAMD8,chr1_39463686_39468614,109.7406349,-
CNKSR3,chr1_29216685_29220837,109.739956,-
MYEF2,chr10_72216072_72220053,109.7331256,+
RBM18,chr2_130339762_130340907,109.7206825,+
HNRNPAB,chr5_139314736_139316075,109.7206764,+
ARAP1,chr1_161072885_161073719,109.718566,+
NCBP2,chr4_55364271_55369831,109.7038251,+
EPHB4,chr2_222646996_222648739,109.7014261,-
PCBP4,chr3_197554713_197555780,109.6943957,-
RC3H2,chr1_45661225_45686992,109.6854538,+
MEX3A,chr21_33410892_33414887,109.6821328,+
AKAP1,chr11_14498985_14499608,109.6803208,-
RBM25,chr16_85801278_85804940,109.6741958,-
LSM7,chr12_49186833_49188976,109.673403,+
KIAA0020,chr19_2997955_3002352,109.6730847,+
RC3H2,chr1_193059776_193075819,109.6632126,+
SRRT,chr1_155067440_155069018,109.6624291,+
ESRP1,chr2_113465173_113482176,109.6592996,+
SRBD1,chr11_113221325_113231644,109.658317,+
THUMPD2,chr20_528049_543671,109.6392504,+
KIAA0020,chr20_44943579_44951832,109.6267841,+
DUS3L,chr8_47395021_47396375,109.6205129,+
SUPT6H,chr8_51845763_51898929,109.615858,+
UNK,chr1_145975436_145977482,109.6132479,-
PNPT1,chr8_143575093_143575229,109.6101636,-
MATR3,chr1_161202480_161206406,109.6053438,+
RBM38,chr7_139340619_139345500,109.603556,-
YTHDF1,chr7_128455909_128457200,109.5857463,+
HNRNPD,chr4_2932153_2932599,109.5849953,+
NAA38,chr4_673401_674211,109.5783135,-
L3MBTL3,chr17_82036061_82036190,109.5731038,+
RBM7,chr12_46243314_46267224,109.5686422,-
EEF1G,chr12_53034724_53037408,109.5589875,+
LARP4B,chr8_108203503_108214606,109.5546524,+
PCBP1,chr4_110621369_110632342,109.5481656,+
LSM2,chr18_50375239_50375819,109.5336003,+
SGMS1,chr12_25215560_25225613,109.5304038,-
HNRNPA3,chr15_40812902_40813337,109.5209232,+
G3BP1,chr1_149177212_149250564,109.5174037,+
KHDRBS1,chr19_49866528_49867053,109.5123121,+
PUM1,chr4_102826636_102827591,109.5102806,-
SNRNP70,chr9_85941874_85942154,109.5063074,+
PPFIBP2,chr3_9801756_9803842,109.5035633,+
CPSF7,chr14_45096758_45096886,109.5015152,+
HNRNPC,chr12_124912180_124912408,109.4997095,+
YTHDF3,chr7_120955624_120966625,109.4994118,+
RBM47,chr2_55875065_55881611,109.4929867,-
ZC3H14,chr7_73304404_73304746,109.4890396,+
PHC3,chr1_86880725_86887155,109.4885814,-
STIM1,chr20_45333069_45348324,109.4831997,-
SAFB2,chr7_94628359_94655989,109.4816347,+
ELAVL1,chr14_92732815_92741061,109.4802586,-
TNKS,chr1_147932641_147936626,109.4791705,-
PUM2,chr3_101574279_101579841,109.4512301,+
PNO1,chr6_28086386_28088562,109.446348,+
RBM14,chr1_154157721_154170399,109.4361208,+
HNRNPA1,chr12_46387972_46652389,109.420009,+
SNRPD1,chr6_31620858_31622689,109.4186509,+
RBM28,chr22_20568631_20575112,109.4062043,+
SAMD4B,chr15_78545764_78548789,109.3923844,-
DKC1,chr6_127327144_127343335,109.3881277,+
RBM10,chr1_16367308_16391374,109.3784797,-
YTHDF2,chr2_127848185_127858027,109.3734579,-
RBM15B,chr3_105550259_105552467,109.3716842,-
ASCC1,chr6_26124749_26127697,109.3652787,-
LSM3,chr2_89562684_89580557,109.3601996,+
NOL8,chr17_36486785_36492812,109.3596561,-
PPP1R10,chr2_46581591_46588074,109.3556933,+
LARP4,chr17_76727178_76732977,109.348959,-
EIF3G,chr8_95032098_95034007,109.3375511,+
FXR1,chr16_56609057_56683957,109.3236184,-
ANKHD1,chr11_14498985_14499608,109.3140703,-
RBM39,chr15_90982745_90984017,109.3074585,-
RNPS1,chr16_89949638_89954242,109.2946165,+
TARDBP,chr6_30346564_30346712,109.2908812,+
SNRPD1,chr7_66554837_66560578,109.2832303,+
SART3,chr10_38017020_38017290,109.2781948,+
ZCCHC17,chr6_12290693_12292343,109.2718944,-
AKAP1,chr1_149177212_149250564,109.2713465,+
CPEB4,chr1_6232119_6234885,109.2689733,-
LSM6,chr14_64449638_64490360,109.2684479,+
SCMH1,chr12_6869773_6870035,109.2623714,-
HNRNPF,chr8_144510015_144510597,109.2593087,+
CCAR1,chr10_79798027_79804484,109.2449139,+
HNRNPL,chr1_155085942_155086412,109.2431839,+
CPSF6,chr12_31116469_31118962,109.241609,+
MBNL1,chr11_86268561_86270082,109.2406892,-
SEC23IP,chr20_35632923_35664801,109.2259986,+
DHX8,chr2_177216940_177219036,109.2232132,+
HNRNPAB,chr14_93210708_93214928,109.210193,+
RALY,chr19_45079279_45079906,109.1834226,-
HELZ,chr16_54925213_54928493,109.1784432,-
KRR1,chr16_66552793_66563071,109.1771441,+
DDHD2,chr1_153608177_153612016,109.1756913,-
TDRKH,chr2_227329783_227330625,109.1700364,-
SLTM,chr19_44678936_44680287,109.1664987,+
RBMX,chr8_104509074_104588818,109.1648189,+
RBM7,chr2_37082383_37083288,109.1281917,+
SF1,chr10_73911612_73912214,109.114891,+
ZFP36L1,chr4_105424322_105446382,109.1058774,-
PABPC3,chr3_184365226_184366716,109.1027867,+
RBM8A,chr10_119168533_119169176,109.0869723,+
RBM17,chr1_155880620_155881197,109.0840485,+
ZFP36,chr2_58046821_58048826,109.081632,-
CSTF2,chr1_31260121_31260954,109.0813841,-
SNRPC,chr2_215372300_215373321,109.074593,-
RBM23,chr17_60086079_60088196,109.0705841,-
DHX8,chr19_18538433_18539370,109.060967,+
ELAVL1,chr2_37148939_37156907,109.0594236,+
UHMK1,chr4_2932153_2932599,109.0589569,+
SAFB2,chr1_159781000_159781098,109.0581307,-
RBM24,chr19_35266738_35266838,109.0483256,+
RBM4,chr16_4341672_4343206,109.0419619,+
PCBP2,chr5_176386019_176386839,109.0404956,-
ZC3H18,chr14_21022497_21022863,109.037271,+
RBM42,chr12_49323752_49325500,109.0329452,-
HNRNPK,chr9_113273410_113275381,109.0273375,-
SYNJ1,chr17_27306882_27307743,109.0108658,+
CPEB4,chr15_50355545_50356099,109.000718,+
RBM17,chr19_19033930_19042710,108.9992494,+
RBM6,chr8_127890998_127989161,108.986253,+
PCBP2,chr7_128748804_128753817,108.974192,-
RC3H1,chr8_47440542_47483334,108.9739452,+
RBM34,chr7_94628359_94655989,108.9731245,+
FUS,chr19_52781464_52786594,108.9673568,+
SART3,chr8_143824399_143828983,108.9439597,-
ZC3H11A,chr2_27087351_27096728,108.9345834,+
YTHDF3,chr7_100102393_100102674,108.9342587,+
SNRNP35,chr12_46254936_46268864,108.9341386,+
SAMD12,chr5_170808752_170811955,108.9315231,-
STARD13,chr7_99415266_99416137,108.927772,-
CARHSP1,chr10_27526889_27531528,108.9240909,-
CHERP,chr1_151346333_151346481,108.9188705,-
PABPC4,chr4_76130749_76132522,108.9144199,-
PPFIA1,chr8_23566336_23568321,108.9130382,+
SNRPN,chr6_31536683_31540321,108.9112485,-
RC3H1,chr13_49663195_49691253,108.8990309,-
SF1,chr17_7626793_7627142,108.8981847,+
RBM28,chr7_107169027_107179878,108.8964941,-
THUMPD1,chr2_202214434_202238439,108.8927719,-
NUPL2,chr19_45497343_45499948,108.8650329,+
POLR2G,chr2_30155910_30156627,108.8582145,+
KHDRBS3,chr21_43095743_43101365,108.844215,+
LARP1,chr17_7931149_7931730,108.834207,+
TIPARP,chr18_47111786_47112976,108.8306727,+
RBM17,chr11_113214511_113231644,108.830396,+
SGMS1,chr2_177234271_177263402,108.8300018,+
ZC3H13,chr16_2772102_2775450,108.8067851,+
ZGPAT,chr19_43526316_43526514,108.8058126,-
PABPC4,chr19_41422370_41422631,108.7976922,-
SF3B4,chr12_52244611_52245489,108.7965165,+
G3BP2,chr14_73888364_73892026,108.7951103,+
BICC1,chr3_150544498_150546051,108.7949301,-
EIF3B,chr22_32475398_32478980,108.790344,-
SF3B4,chr5_178150993_178153490,108.7893972,+
SNRNP35,chr3_138188530_138221925,108.7845861,+
U2AF2,chr15_40812902_40813337,108.7816488,+
MYEF2,chr20_56390665_56392167,108.7790136,-
HNRNPL,chr1_161154070_161156949,108.7777286,+
SAMD8,chr8_69495926_69501873,108.7578448,+
ZFP36L2,chr12_49066701_49069034,108.7560988,-
RBM15,chr3_168040869_168041391,108.7499099,+
PPFIBP1,chr15_89877424_89888520,108.7499038,+
EIF4B,chr1_41028726_41033982,108.7494924,+
SNRPF,chr4_82861708_82863317,108.7464256,-
ZRANB2,chr2_74491666_74492003,108.7419147,+
ZC3H12A,chr8_73830472_73870268,108.7410485,-
SLBP,chr13_110714285_110719228,108.7366867,+
TRA2A,chr19_36114412_36114658,108.7361928,+
ZNF638,chr11_73876575_73876756,108.7324031,-
SFPQ,chr17_60086079_60088196,108.7156287,-
RBM4,chr3_11807895_11808334,108.710872,+
HNRNPA3,chr11_65893296_65896808,108.7024267,+
SFMBT1,chr22_21629407_21629601,108.6958364,-
RBM4B,chr2_105384941_105386360,108.6955027,-
ZNF239,chr1_147932641_147936626,108.6903342,+
ZGPAT,chr3_13414112_13420059,108.6886533,+
NAA38,chr19_49680253_49680486,108.6872262,-
SPEN,chr1_70230618_70231094,108.6866034,+
LSM4,chr16_635063_635280,108.682007,-
KHDRBS3,chr1_174999689_175004613,108.6724197,-
CNKSR1,chr2_95876509_95880426,108.6650463,+
MKRN1,chr8_94432656_94436494,108.6617495,+
MKRN2,chr17_4942941_4944557,108.6549828,+
PNPT1,chr19_49003334_49004206,108.6456323,-
HNRNPM,chr8_103325498_103329654,108.6447852,+
CPSF6,chr1_235380149_235414432,108.6182773,+
TIA1,chr19_49491547_49491730,108.6125612,-
KIAA0020,chr8_144827609_144837390,108.6097269,+
DDHD2,chr4_145096111_145098130,108.6036352,+
U2AF1L4,chr8_73653896_73673106,108.5992984,+
ZC3H15,chr8_144510015_144510597,108.5950086,+
PTBP2,chr2_65344896_65431961,108.59388,+
SEC23IP,chr6_53294491_53295641,108.593062,-
MSI1,chr8_103421082_103426055,108.5910749,+
HNRNPL,chr22_37019872_37024191,108.580755,+
SSB,chr17_50737479_50740305,108.5737007,+
YTHDF1,chr11_62856381_62881018,108.5658572,-
HNRNPF,chr4_76124756_76144389,108.5648937,+
RC3H1,chr11_35204640_35205784,108.5645879,-
KRR1,chr3_57896371_57896510,108.5613478,+
SLBP,chr13_31141259_31145562,108.5469818,-
RBMS2,chr17_7931149_7931730,108.541794,-
KHDRBS1,chr17_36486785_36492812,108.5404026,+
LARP4,chr12_65278865_65326825,108.5382442,+
GRSF1,chr2_206160710_206160881,108.5378727,-
CCAR1,chr5_31530924_31531449,108.5374267,+
ZMAT5,chr10_3135838_3137542,108.5364241,-
RBM22,chr11_68050254_68050740,108.5331372,+
TNRC6A,chr11_77619695_77624962,108.529586,+
UNK,chr5_71062796_71067654,108.5106453,+
TRA2B,chr19_18903423_18904770,108.5103068,+
GRSF1,chr5_136147906_136153591,108.5037234,+
CHERP,chr6_26459828_26462796,108.4994754,+
LARP7,chr9_129109277_129110482,108.4983294,-
RAVER2,chr10_119104197_119104763,108.4961581,+
ENOX2,chr4_55364271_55369831,108.4925522,-
SNRPF,chr3_187121328_187139212,108.4758769,-
YTHDC1,chr10_7799194_7799771,108.4729738,+
SF3A1,chr16_56935312_56936686,108.4650629,-
MBNL2,chr2_135641790_135645378,108.4613188,+
EWSR1,chr3_50103166_50105076,108.4569204,+
EIF4H,chr16_57620136_57650252,108.450838,+
ESRP2,chr1_32384048_32386778,108.4156686,-
LSM2,chr2_207624404_207625061,108.4065637,+
SNRPB2,chr10_119168533_119172381,108.4028415,-
GTF3A,chr5_170788668_170794230,108.3976486,-
CARHSP1,chr1_32224475_32228498,108.3965209,-
MKRN1,chr8_80003180_80029904,108.3956477,-
RBM8A,chr7_155298027_155298258,108.3944838,-
PABPC3,chr19_40348768_40366418,108.3800615,+
STARD13,chr8_102652397_102655565,108.36807,+
RBMX2,chr9_15267948_15307083,108.3677025,+
NUFIP1,chr20_49094963_49096175,108.3595507,-
LARP7,chr14_58209107_58215204,108.3546835,-
KIF24,chr7_17882943_17890362,108.354489,-
GRSF1,chr21_17559131_17565427,108.3464068,+
IGF2BP2,chr3_139350322_139351030,108.3386868,-
DGKH,chr7_94628359_94655989,108.3200336,-
EIF3B,chr2_89562684_89580557,108.318879,+
ZMAT5,chr7_76618300_76618496,108.3181608,+
G3BP1,chr2_30147062_30156627,108.314074,+
SNRPA,chr17_28716058_28717212,108.3133082,+
TNRC6A,chr9_128936645_128940368,108.3093275,-
STARD13,chr1_37493814_37501803,108.3078898,+
RBM12,chr12_52248211_52248590,108.3066972,+
CHERP,chr5_181192140_181194233,108.3060884,+
YTHDF3,chr6_52265385_52266074,108.2898922,+
YTHDF3,chr11_85628688_85629131,108.2802335,+
SFMBT1,chr8_140511646_140515125,108.2771702,+
LRSAM1,chr2_65089070_65097970,108.2739474,-
RBM18,chr8_66822459_66825995,108.2637249,+
HNRNPA1L2,chr7_128405865_128409288,108.2479942,+
PPP1R10,chr13_100449305_100527674,108.247405,-
RBM15B,chr2_10785030_10787280,108.2347284,+
DAZAP1,chr1_145857006_145858966,108.2218166,+
SFPQ,chr19_3544732_3544808,108.2117345,+
PAPSS2,chr1_193018820_193021096,108.2057924,-
ZC3H7A,chr18_224200_224923,108.202663,-
SYNCRIP,chr19_41956934_41957017,108.197191,+
MSI2,chr5_170805853_170811955,108.1843788,-
RBM47,chr17_39628622_39629169,108.1766391,-
TUT1,chr4_82844509_82845200,108.1743691,-
POLR2G,chr17_75702571_75703807,108.1677024,-
TLR2,chr10_43644801_43646059,108.1668004,-
TROVE2,chr17_28655483_28662045,108.1621961,-
UNK,chr22_38474623_38481211,108.1546262,+
ZFP36L1,chr8_63017630_63024079,108.1501513,-
HDLBP,chr12_68624873_68648698,108.1363513,+
ACIN1,chr3_27404963_27411641,108.1360622,+
ZC3H12A,chr8_53242912_53250780,108.1277778,+
LSM1,chr17_4942941_4944557,108.1242396,+
RBM17,chr4_26321048_26386352,108.1224042,+
PAPSS2,chr11_77855482_77869721,108.1179216,-
SRRT,chr4_105424322_105446382,108.1170909,+
SAFB2,chr14_30622399_30630476,108.1133153,-
PPRC1,chr19_53242330_53243743,108.1127838,+
SRRM2,chr16_4450497_4454810,108.1114123,-
RC3H1,chr20_349363_353209,108.104505,+
ANKS1A,chr6_134170435_134171022,108.0971751,+
ZC3H12A,chr20_36608000_36609600,108.0958258,+
SRRM1,chr6_34757551_34757911,108.0912096,+
HNRNPAB,chr4_15971082_15980421,108.0898925,+
SNRPC,chr2_46588179_46592474,108.0783427,+
DUS3L,chr1_241867055_241872034,108.0655407,-
DGKH,chr1_84671308_84690370,108.0484109,+
RBM25,chr1_35178036_35187000,108.0460122,-
ZC3H18,chr13_114286629_114287312,108.0430975,+
HELZ,chr8_70583324_70583649,108.0421142,+
NUFIP1,chr1_111120693_111122615,108.0346518,+
DGKD,chr5_178211970_178214795,108.0250404,-
QKI,chr20_34516461_34519419,108.0150713,+
SF3A1,chr3_131001344_131016151,108.0085603,+
SSB,chr1_16607691_16608507,107.9982181,+
HNRNPH2,chr10_31461237_31466426,107.9954812,+
QKI,chr1_28457859_28459084,107.990027,-
ZC3H14,chr6_52264786_52265234,107.9786394,+
SF3B4,chr20_56390665_56392167,107.9598536,-
DHX8,chr5_133006920_133022840,107.9559803,+
HNRNPH2,chr1_39480009_39484600,107.9505656,+
HNRNPA1,chr19_45409725_45416820,107.9460233,-
HNRNPF,chr3_52688206_52689073,107.9406054,+
ZCCHC17,chr7_44572437_44572562,107.9393413,-
RBM47,chr1_161073299_161073719,107.9252975,+
TROVE2,chr1_154157721_154170399,107.9214741,+
ALKBH8,chr7_107174745_107179878,107.9211111,+
NAA38,chr18_12311053_12324808,107.9065371,+
ENOX2,chr2_113454778_113457064,107.9002469,-
SYNJ2,chr9_35660647_35660770,107.8946696,-
EEF1G,chr10_79798027_79804484,107.8924591,+
TRMT1,chr14_64924126_64943298,107.886809,+
SF3B4,chr7_5190493_5193117,107.8795668,+
ZC3H8,chr2_55875065_55881611,107.8671262,-
LSM6,chr20_349363_353209,107.8571402,+
RBM28,chr1_24647208_24648858,107.8468055,-
ZFP36L1,chr22_40951476_40964046,107.8455529,-
EIF2S1,chr1_46309127_46310154,107.8447883,+
POLR2G,chr17_81894586_81899919,107.8407512,+
RBM6,chr1_1704146_1704222,107.8333094,+
PPIL4,chr8_10765916_10826151,107.8289042,+
FXR1,chr11_67584772_67585137,107.8209932,+
RBM18,chr5_75687328_75689011,107.8175626,+
RBMS2,chr13_97357635_97391321,107.8157547,-
CSTF2T,chr12_109947504_109951166,107.8077936,+
TNKS,chr7_73737110_73737561,107.8051472,+
UPF3B,chr7_99415266_99416137,107.7973862,-
SNRPN,chr20_20026919_20033101,107.7959836,-
NCL,chr17_64514358_64516722,107.7929139,+
RBM4,chr3_9941016_9941110,107.7866808,+
GRSF1,chr11_67584772_67585037,107.7825826,-
RBM4,chr7_76054998_76057409,107.7589304,+
ZC3H14,chr3_9677387_9683177,107.757737,+
RBM18,chr7_80905916_80916678,107.7458818,-
RBM5,chr17_75168401_75181056,107.7335897,-
SNRPE,chr7_56103011_56106363,107.7329224,-
FXR1,chr4_76124756_76144389,107.7287941,+
LARP7,chr7_22818048_22822676,107.7266303,+
SAMD4A,chr19_18437105_18437859,107.7257954,+
POLDIP3,chr11_85628688_85629131,107.7238194,+
EIF3G,chr16_30741908_30748205,107.7114856,+
ZC3H4,chr8_127796008_127890588,107.7096515,-
HNRNPA2B1,chr5_180468269_180483114,107.6896556,-
RBMS2,chr1_161202480_161206406,107.6811568,-
SGMS1,chr9_87726398_87727593,107.6808731,+
SAMD4A,chr7_43760110_43771137,107.6766329,-
CIRBP,chr7_100049841_100056910,107.6587184,+
SLTM,chr16_75636547_75641563,107.6542336,-
TIA1,chr10_73819645_73821681,107.6464636,+
RBM5,chr8_100158118_100165813,107.6463358,+
KHDRBS3,chr7_151036649_151040267,107.6452242,-
LSM4,chr8_95036494_95041569,107.6447102,-
SNRPC,chr3_9430051_9433844,107.6306928,+
RBM47,chr2_178469785_178478278,107.6278209,+
ZC3H14,chr14_55129300_55138044,107.621231,-
SRRM1,chr20_17596790_17600737,107.6189308,-
LSM4,chr19_53375896_53380721,107.6164317,+
AKAP1,chr11_95865676_95882373,107.612904,+
KHDRBS3,chr13_75526639_75527812,107.6120177,-
IREB2,chr2_111480061_111494884,107.6046051,-
LSM7,chr3_87227556_87245713,107.6034482,-
POLR2G,chr2_19898035_19901705,107.6028242,+
