RBP,AS_Site,Contribution,Direction
ZC3H4,chr16_634797_635280,135.5064069,+
RBM6,chr14_24234241_24235736,135.5046695,+
RBM34,chr1_173938874_173941264,135.4815103,+
PNPT1,chr7_67306083_67308934,135.4671708,+
MBNL2,chr1_39762407_39762516,135.4449597,+
EIF2S1,chr1_24663224_24666814,135.4335107,+
SAMD5,chr19_43652371_43656478,135.4316195,-
KRR1,chr1_155668717_155670319,135.4296123,+
KIN,chr19_7680878_7682241,135.3929358,+
HNRNPK,chr12_101634605_101636671,135.3921176,+
MCTS1,chr12_114679651_114680878,135.3548604,+
KHDRBS1,chr1_154173201_154182987,135.3477411,-
PTBP2,chr12_10704148_10709907,135.3430948,+
LSM3,chr20_49174269_49188115,135.2880448,+
CIRBP,chr1_150698734_150700111,135.2856561,+
KRR1,chr3_149059807_149060642,135.2658816,+
CPEB4,chr8_80064593_80080314,135.2221686,+
RBM7,chr9_35684550_35685063,135.1957762,+
MBNL2,chr4_185630598_185646667,135.1872418,+
QKI,chr18_62045979_62070389,135.1830822,+
PNPT1,chr21_29036374_29037275,135.1707383,+
MEX3D,chr5_146164471_146171909,135.1591847,+
ZC3H4,chr5_43454043_43476113,135.1585121,+
ZFP36L1,chr18_36124700_36129113,135.1552891,-
RC3H1,chr2_206765747_206766643,135.1521273,+
RBM39,chr3_149371867_149375679,135.1235173,-
ZC3HAV1,chr2_71068712_71072640,135.1188512,+
HNRNPD,chr1_32627544_32633644,135.1186507,+
ZFP36,chr1_31310164_31318166,135.112253,+
SRRM1,chr14_20455338_20455577,135.1069614,+
LARP1,chr16_30741908_30748205,135.1056277,-
YTHDF2,chr7_5739352_5740972,135.0988879,+
ZC3H4,chr1_109200900_109202943,135.0682353,+
SAFB2,chr19_17859974_17862093,135.0609273,-
TRA2A,chr7_23521840_23531788,135.0226366,+
LSM4,chr2_32039492_32039732,135.0206222,+
HELZ,chr3_167720273_167725400,134.9983204,-
SNRPG,chr4_48885565_48894005,134.9936167,-
ZC3H12D,chr1_108695780_108696042,134.988952,+
RBM3,chr18_35290391_35305975,134.9881018,+
STIM2,chr19_8474244_8485602,134.9839576,-
RBM8A,chr9_32553944_32570959,134.9643638,-
SCML2,chr5_71604468_71632120,134.9343694,+
PTBP2,chr3_32442013_32452391,134.9339667,+
ZC3H4,chr18_9208797_9211583,134.9219617,+
ANKRD17,chr4_73135265_73141740,134.9187106,+
RBM12,chr1_155318332_155318855,134.8664674,+
ARAP1,chr3_41239354_41239818,134.8618919,+
RBM10,chr1_231229209_231238856,134.8492935,+
ZRANB2,chr2_119367644_119368187,134.8318047,+
HNRNPM,chr9_2647592_2648207,134.814987,+
G3BP1,chr6_41789336_41789530,134.8128569,-
SNRPG,chr22_42577098_42577843,134.7678604,+
RBM8A,chr14_24164134_24165846,134.7666503,+
HNRNPA0,chr1_228109021_228109260,134.7537891,+
IREB2,chr7_73738142_73738327,134.7359903,+
CPSF6,chr1_52904833_52907867,134.7291698,+
SYNCRIP,chr1_52906611_52907867,134.7260619,+
PABPC1,chr9_111666946_111669271,134.7208096,-
HNRNPD,chr4_153276130_153295312,134.708681,+
TEP1,chr22_44808438_44809005,134.6840844,+
ZC3H15,chr2_169824640_169824867,134.6788236,+
HNRNPC,chr6_85640564_85642796,134.6209149,+
HNRNPC,chr14_20684758_20693546,134.6163258,+
SNRPC,chr12_28362515_28450160,134.6000233,+
SNRPD1,chr8_94692827_94696851,134.5985067,+
UPF3B,chr2_131133015_131140166,134.5740754,+
PPFIBP1,chr2_60452666_60460681,134.5686341,+
ZC3H12D,chr1_185305643_185306484,134.5440099,+
HNRNPK,chr18_36787079_36798448,134.5156368,+
DKC1,chr3_180987022_180988022,134.5079245,+
SNRPE,chr14_88603060_88607242,134.5026529,+
NCL,chr2_159762993_159767283,134.5021326,+
NIP7,chr16_53208709_53209481,134.4835536,+
SASH1,chr3_180985996_180988022,134.4797079,+
ZC3H12D,chr3_141738509_141743508,134.469551,+
NCBP2,chr1_28738338_28768928,134.4475026,+
PAPSS1,chr3_158710933_158713796,134.4463567,+
RBM25,chr22_45550615_45574510,134.4409798,+
U2AF2,chr6_137207077_137215266,134.439633,-
MCTS1,chr13_113178008_113178173,134.4157172,+
ESRP1,chr7_43648652_43650611,134.4122537,+
ZNF638,chr8_132727983_132746941,134.4095284,+
HNRNPH2,chr10_88941869_88943796,134.3886363,+
NCL,chr1_231241456_231250960,134.3378413,+
G3BP1,chr11_47565986_47571470,134.3197864,-
HNRNPA1,chr3_114389105_114450022,134.2940107,+
ZFP36,chr3_93995944_94003658,134.2426958,+
GTF3A,chr10_73030370_73043886,134.2406843,+
PPFIBP1,chr3_37174605_37175817,134.2250687,+
RBM3,chr9_129489299_129493418,134.215829,+
SNRPG,chr12_56158711_56159974,134.1934922,-
PABPC1,chr6_26124633_26138053,134.1758297,+
MCTS1,chr1_51294511_51296078,134.1506996,+
MYEF2,chr7_105118022_105126247,134.139287,+
HNRNPA3,chr1_62436562_62439798,134.1377948,+
ACIN1,chr20_20026919_20033101,134.1342189,+
LARP4B,chr2_233229_234159,134.1296806,+
HNRNPA1,chr9_92319356_92321667,134.0871541,+
SF3B4,chr1_154261697_154266500,134.0560176,+
ZC3H12B,chr4_53377923_53379072,134.0372268,+
CNOT4,chr12_56639307_56642457,134.0349724,-
TRA2B,chr3_29897475_29899704,134.0243046,+
ZFP36L2,chr15_76767088_76771741,134.00641,+
RBM47,chr14_69767380_69768137,133.9970394,-
LSM7,chr11_65713058_65713592,133.9757353,+
SF3B4,chr3_191370036_191375061,133.9679858,+
HNRNPF,chr13_40982282_41019227,133.947969,+
SART3,chr7_105068545_105073618,133.937021,-
PNPT1,chr3_180985996_180988022,133.8881868,+
PABPC1,chr4_53377923_53379224,133.8850054,+
U2AF1L4,chr3_183086788_183094558,133.8608838,+
PTBP1,chr17_81845742_81860326,133.8543127,-
LARP1,chr12_6448737_6450892,133.849039,+
PNPT1,chr3_100310542_100316098,133.8225174,+
ZNF638,chr15_79899125_79907628,133.8217538,-
ZNF638,chr14_23960003_23967210,133.8159293,+
ZC3H11A,chr18_35041661_35070194,133.7410915,+
GTF3A,chr3_121699885_121702480,133.7336237,+
RBM12,chr8_85217502_85219322,133.7172416,-
HNRNPL,chr12_31305123_31326023,133.6980325,+
RBMX,chr11_35211449_35214851,133.6841366,+
RBM6,chr2_73927052_73938909,133.6686509,+
CIRBP,chr7_27816394_27816889,133.6649022,+
ANKS4B,chr2_55922939_55923710,133.6102515,+
LSM1,chr4_103096274_103099782,133.6070868,+
ZC3HAV1,chr12_55728352_55729281,133.6034975,+
YTHDF1,chr17_64500326_64502009,133.581843,-
NCBP2,chr2_43894629_43899218,133.5777703,+
YBX1,chr6_99544273_99545111,133.5764392,+
HNRNPF,chr2_131530827_131531663,133.5675289,+
PUM2,chr6_41068953_41070075,133.5417017,+
MYEF2,chr18_9945058_9950394,133.5405528,-
RBMS2,chr7_123551576_123557403,133.5227271,-
SNRPD3,chr12_53462567_53464759,133.5149771,+
HNRNPC,chr1_28738338_28768928,133.5097406,+
EEF1G,chr20_38448093_38448661,133.4765584,+
ZRANB2,chr1_154988849_154990158,133.4757876,+
HNRNPA3,chr10_103111805_103139405,133.4577463,+
HNRNPH1,chr6_29888224_29943267,133.446532,+
HNRNPA2B1,chr11_10801087_10802048,133.4313831,+
IGF2BP2,chr3_149895570_149911977,133.4033774,+
CSDE1,chr1_94901785_94903121,133.4011986,-
PARP14,chr12_124912655_124913567,133.3952069,+
RBMX,chr2_28298491_28338449,133.3290572,+
RRP7A,chr2_25451635_25482795,133.294755,+
CSDE1,chr1_228109021_228109260,133.2933792,+
UPF3B,chr7_105068545_105073618,133.2913004,-
KIN,chr11_64318386_64320660,133.2877169,+
ZCCHC17,chr3_9669492_9671047,133.2796644,+
HNRNPH1,chr20_62303781_62306196,133.2644418,-
TROVE2,chr1_193059776_193069033,133.2632316,+
DNAJC17,chr19_43649143_43655438,133.2529056,+
ANKS4B,chr12_124913039_124913267,133.2513125,-
ZC3H12D,chr17_41689069_41690087,133.246677,+
RBMXL1,chr3_138187599_138188454,133.2305311,+
RBM23,chr2_222924595_222930620,133.2065636,+
MATR3,chr2_20256170_20258236,133.2000381,+
MBNL2,chr13_45383235_45389734,133.1988615,+
SNRPN,chr9_129489299_129503322,133.179392,+
SSB,chr17_72428298_72592202,133.1616794,+
TIAL1,chr3_185926734_185937824,133.1343546,+
RBM26,chr6_99414686_99416348,133.1161564,+
NAA38,chr2_24321880_24328051,133.114454,-
KHDRBS3,chr3_143023064_143027148,133.1141598,+
MCTS1,chr4_168916027_168924254,133.1082098,+
HNRNPL,chr12_124912278_124912506,133.1058494,-
SASH1,chr9_133348246_133348921,133.0983082,+
GTF3A,chr10_110876070_110881274,133.0612647,-
SNRPG,chr11_95888261_95923874,133.0444966,+
ZC3HAV1,chr18_63981838_63983578,133.0264416,+
PAPSS1,chr1_171514630_171515733,133.0134747,+
RBM8A,chr11_66843861_66843955,133.0026862,+
RBM41,chr7_107186681_107190172,132.9800878,+
ANKHD1,chr12_53462567_53465931,132.9762239,+
PAN3,chr19_41432408_41433271,132.9700377,+
YTHDF1,chr22_39317021_39317460,132.9559504,-
SYNCRIP,chr6_85640564_85642796,132.9492159,+
RBPMS,chr6_20125926_20126516,132.9127885,-
RBM19,chr8_61643433_61644599,132.9041099,-
CARHSP1,chr2_130342935_130343085,132.9040806,+
ZC3H6,chr6_44223641_44227262,132.8825726,+
ENOX2,chr2_27772692_27779432,132.8762648,-
HNRNPA3,chr1_155137722_155137978,132.8577989,+
CSDE1,chr5_102961229_102974115,132.8576111,+
RBM41,chr8_89981523_89982721,132.8325174,+
LSM3,chr1_149833855_149834134,132.8269217,-
IREB2,chr4_82898062_82900076,132.8268168,+
RBM7,chr15_41358258_41365401,132.8226502,+
ZC3H12D,chr14_21263829_21269297,132.8207154,-
SNRPD2,chr8_142701713_142703090,132.8041051,+
HNRNPR,chr7_16878645_16880723,132.7720967,-
SNRPD1,chr7_103307708_103308951,132.7629641,+
CPSF6,chr6_134174586_134175543,132.7626215,-
HNRNPH2,chr4_82430913_82447919,132.75007,+
RBM6,chr14_49577853_49585949,132.7389527,+
EWSR1,chr20_49279208_49289044,132.7367794,+
RPS3,chr12_29341816_29343119,132.7358308,+
PRPF3,chr19_9434859_9435107,132.7043226,+
HTATSF1,chr8_48008470_48043032,132.6970634,+
ANKRD17,chr3_121668158_121668313,132.6829119,+
CSDE1,chr1_24647208_24648858,132.6818406,+
PCBP2,chr8_85217502_85220305,132.6799516,+
LSM7,chr8_143818534_143821596,132.6709269,-
ZC3HAV1,chr5_96727530_96729611,132.6662709,+
TROVE2,chr3_180985996_180988022,132.6537183,+
RBMS1,chr1_52896597_52899173,132.6477547,+
SNRPG,chr1_39743924_39745413,132.6333478,+
RBM34,chr10_37180798_37181321,132.6235222,-
ZFP36,chr15_39588218_39588958,132.6149413,-
RBM7,chr11_102520804_102524935,132.60964,-
POLR2G,chr4_83458429_83459739,132.602503,+
HNRNPR,chr15_79889354_79896871,132.552574,+
ZFP36L2,chr12_124913339_124913567,132.5484195,+
MYEF2,chr11_34978182_34984569,132.5382068,+
AKAP1,chr12_15111417_15217428,132.5376674,-
SNRPG,chr20_35739017_35739392,132.5375567,-
PHC3,chr14_59484593_59486730,132.5167333,+
YBX1,chr4_83456958_83459739,132.5161617,-
RBM25,chr3_121718501_121722261,132.511857,+
HNRNPM,chr11_64318386_64320864,132.4777211,-
MBNL1,chr7_30500681_30504568,132.4771756,+
SFMBT2,chr11_35211449_35214851,132.4766724,+
PAN3,chr3_51984158_51985360,132.4707758,+
HNRNPH1,chr14_55580354_55601756,132.4554036,+
SNRPE,chr17_59874703_59878102,132.4457508,+
KRR1,chr5_146164471_146168127,132.4350133,+
EIF4H,chr17_46704854_46710962,132.4167781,+
SAMD8,chr10_45972730_45982522,132.4144522,+
GRSF1,chr14_88841514_88843805,132.4114959,+
EIF3B,chr1_42456628_42457246,132.3666389,+
HNRNPA2B1,chr9_136850560_136850754,132.3601505,-
PCBP2,chr11_17286713_17295323,132.3466403,-
RBM4B,chr12_124912408_124912864,132.339111,-
PHC3,chr17_7012757_7013665,132.3251718,+
FUBP1,chr20_18507990_18510821,132.3100048,+
LSM7,chr4_99863855_99866033,132.2685343,+
PSPC1,chr6_29942626_29942756,132.238308,-
ASCC1,chr17_81891841_81894466,132.2326503,-
KIN,chr17_40630286_40630713,132.1906154,-
RBM3,chr18_34978541_35005491,132.1890989,+
YTHDF3,chr3_28241812_28263290,132.1419503,+
TRA2B,chr3_185926734_185931576,132.1008268,+
HNRNPH1,chr18_11884627_11884878,132.0777527,+
RBM25,chr12_124912734_124912962,132.0738911,+
CSDE1,chr1_228109021_228109260,132.0423768,+
MBNL2,chr9_14113081_14116207,132.0365953,+
PCBP1,chr5_304221_314416,132.0031077,-
TROVE2,chr17_1714453_1716129,131.9685909,+
ZC3H12D,chr17_5477999_5480053,131.9681704,-
KIN,chr15_80059809_80120327,131.9639139,+
POLDIP3,chr12_22668700_22671271,131.9531888,-
SF1,chr17_78171054_78171738,131.9482867,+
MCTS1,chr4_184638468_184649394,131.9387611,+
RNPS1,chr12_42326229_42332659,131.9180888,+
HNRNPH2,chr14_94581490_94587345,131.8917865,+
NONO,chr11_11842224_11880176,131.887195,+
HNRNPC,chr17_16439414_16440184,131.8689216,+
LARP1,chr21_37073473_37108391,131.8650455,+
UNKL,chr14_88609403_88609711,131.8574859,+
PUF60,chr7_74189918_74190246,131.8249379,+
LSM4,chr14_68882592_68884167,131.8039694,+
MBNL2,chr11_66640123_66646026,131.7991406,+
RPS3,chr4_74309182_74312184,131.7946004,+
MATR3,chr3_197950299_197950935,131.7861718,+
PAN3,chr7_26193373_26195846,131.7613817,+
ZRANB2,chr17_58347241_58347528,131.7587915,+
SNRPF,chr4_10088741_10116112,131.7543729,-
CSDE1,chr6_335163_345853,131.7295524,+
ELAVL1,chr12_124911971_124912883,131.6764417,-
TIAL1,chr4_155368809_155373135,131.6760934,+
SNRPG,chr10_30434748_30437175,131.6760777,+
SNRPD3,chr2_25455494_25482795,131.6670854,+
PABPC1,chr6_24710996_24714317,131.6429762,-
SAMD12,chr22_39313310_39314106,131.6361038,+
ZC3HAV1,chr12_62325933_62349220,131.6267128,+
RBMS2,chr2_27312772_27322447,131.6152159,+
RBM3,chr13_97347067_97356795,131.596383,+
RBMX2,chr15_79889354_79896871,131.5885143,-
BFAR,chr2_152663967_152664137,131.5774535,+
SNRPE,chr16_48252365_48258617,131.5712736,-
SNRPB,chr2_203411371_203416907,131.5681766,+
LSM2,chr2_9587509_9591391,131.5607373,-
EPHA1,chr6_78990982_78997413,131.5465321,-
MCTS1,chr4_185639035_185646667,131.5403391,+
MBNL2,chr1_161038075_161038879,131.514741,+
ZC3H13,chr8_102850144_102858012,131.490834,-
PTBP2,chr4_74309182_74312184,131.4567777,+
SNRPD1,chr17_21198840_21214090,131.4399183,+
UNKL,chr17_31878327_31878701,131.4284852,+
HNRNPK,chr7_105038199_105040838,131.4151103,-
LSM4,chr1_111139666_111140037,131.3920749,+
EWSR1,chr1_159961405_159965498,131.3885636,+
PAPSS1,chr18_63985245_63986962,131.3871602,+
NAA38,chr22_46337944_46346421,131.3840946,+
RBM26,chr12_55903480_55927724,131.3741652,+
YTHDF2,chr3_114693575_114801100,131.3730857,+
RNPS1,chr20_284081_289558,131.3730719,+
PARP14,chr19_11033517_11034122,131.3663558,+
CCAR1,chr17_72045524_72057458,131.357443,+
SAMD12,chr1_25340579_25351625,131.3364962,-
SSB,chr3_193618936_193626091,131.3228239,+
ZFP36,chr1_168004793_168038370,131.3140012,+
ZC3HAV1,chr6_13321095_13326786,131.3064564,+
POLR2G,chr2_189578353_189579812,131.3035755,-
CARHSP1,chr2_47170764_47172413,131.2938354,-
EPHB3,chr19_1032696_1036415,131.2882302,-
ZFP36L2,chr1_93079531_93114687,131.2826469,+
ZC3H12A,chr2_97181626_97181720,131.2712576,-
NCL,chr2_237692521_237708543,131.2696616,+
CSDE1,chr19_41432408_41433536,131.2475416,+
RBM34,chr6_30619989_30624882,131.2443328,+
ZC3H14,chr14_88609403_88609711,131.2407158,+
U2AF1,chr1_151240039_151242122,131.2260433,+
TIA1,chr11_893519_899339,131.2054121,+
TNRC6A,chr10_125827638_125831419,131.1703711,-
SRRT,chr11_11880380_11884466,131.169696,+
LSM3,chr2_227340380_227355676,131.1337398,+
ZC3H12D,chr12_22644022_22656431,131.1283276,-
APTX,chr19_48800297_48806516,131.1239547,+
TEP1,chr6_56670807_56692387,131.1132829,+
HNRNPH3,chr13_45340184_45341041,131.0892164,-
LSM2,chr14_77462242_77464597,131.0888714,+
ZC3H4,chr9_136850137_136850505,131.0874189,-
SNRPF,chr3_10301147_10304025,131.0767768,-
RBM6,chr9_128068580_128101095,131.0671529,+
EIF3G,chr3_138187599_138209816,131.0492108,+
HNRNPR,chr19_10177367_10180186,131.0477478,+
RBM17,chr5_102961229_102990271,131.0476081,+
KIN,chr12_52897618_52898678,131.0234324,-
ZRANB2,chr12_56159622_56159974,131.0203399,-
RBM43,chr21_25729801_25734988,131.0129188,+
CIRBP,chr8_42188016_42191371,131.0105718,-
HNRNPF,chr15_79889354_79896871,131.0022744,+
CARHSP1,chr2_95912435_95914107,130.9970871,+
HNRNPK,chr19_41432408_41433536,130.9963805,+
NCL,chr2_227340380_227355676,130.9740262,+
PAN3,chr16_56939359_56940176,130.9696661,-
RBM6,chr5_134199204_134200984,130.969542,+
KHSRP,chr19_54200893_54201159,130.9578338,-
LSM5,chr9_83665145_83669184,130.9551208,+
SNRPD1,chr20_44885886_44887647,130.9501678,+
EWSR1,chr3_51984158_51985360,130.9291507,+
RBM39,chr7_140337349_140348625,130.9038262,+
AKAP1,chr7_87194102_87195030,130.9011519,+
RBM3,chr14_55673012_55675834,130.896668,+
HNRNPK,chr2_227340380_227355676,130.8757758,+
PABPC1,chr2_156326328_156326717,130.8662241,+
PNPT1,chr21_46649739_46663382,130.8621753,+
CNOT4,chr12_56639307_56642457,130.8300188,-
LSM1,chr11_6480423_6481230,130.8070409,+
SRRM1,chr2_97538363_97540033,130.8038477,+
HNRNPR,chr17_16439414_16439580,130.7923724,+
EWSR1,chr5_135353045_135360496,130.7579136,+
PNO1,chr12_124912883_124913111,130.7420071,+
RBM41,chr2_159428042_159428310,130.7417711,+
GRSF1,chr10_30336997_30340225,130.7205382,-
SFPQ,chr1_24663224_24666814,130.6994491,+
HNRNPF,chr3_100310542_100311832,130.6694444,-
CIRBP,chr3_180970358_180976121,130.6568855,+
HNRNPA1L2,chr20_58895684_58903530,130.6563565,-
DHX8,chr11_34646684_34651541,130.6409736,-
THUMPD3,chr17_5422829_5432541,130.6333533,+
RBM3,chr1_46309127_46309896,130.6073132,+
AKAP1,chr11_66640123_66646026,130.5980953,+
PABPC1,chr7_74718941_74728785,130.5972269,+
CNOT4,chr11_47565986_47569699,130.593975,-
MBNL1,chr7_21908507_21916753,130.5877796,+
TIAL1,chr2_222900780_222908732,130.5782532,+
PPFIA1,chr14_69769251_69769510,130.5514093,-
RBM3,chr1_155140245_155140490,130.5513044,+
RBM4,chr17_21198840_21214090,130.5511707,-
EIF2S1,chr1_185305643_185306484,130.5437781,+
RBM12,chr20_49280964_49289044,130.5437375,+
POLR2G,chr12_124912655_124913111,130.5397771,+
SNRPD3,chr4_54726050_54727217,130.5259506,-
KHSRP,chr20_49154071_49174194,130.5160054,+
TIA1,chr1_155136951_155137560,130.514496,+
ZRANB2,chr18_35291232_35305975,130.5116213,+
PABPC1,chr6_109369017_109376073,130.4946342,+
PUM1,chr7_99929621_99971745,130.4885923,-
GRSF1,chr3_149059807_149060642,130.4875069,+
TNRC6A,chr7_124871041_124892265,130.4837776,+
SNRPC,chr2_63841232_63856305,130.4812987,+
SNRPD3,chr15_79961174_79970699,130.4690311,-
ZC3H11A,chr12_22457161_22458483,130.4436471,+
EEF1G,chr7_30498938_30504568,130.4283328,+
APTX,chr17_16440253_16441367,130.420669,-
RBMX,chr17_81891841_81894466,130.4082057,-
LARP1B,chr6_17507312_17539268,130.3997715,+
SAFB,chr2_227352573_227355676,130.3685776,-
LSM3,chr16_1786955_1787676,130.3642058,+
QKI,chr22_20126368_20126954,130.3562553,-
RALY,chr10_72216072_72223887,130.3370206,+
ESRP1,chr20_35280118_35284175,130.335019,-
PABPC1,chr6_3154923_3155624,130.3333936,+
HDLBP,chr15_32691763_32696513,130.3297752,+
PAN3,chr2_97560860_97580461,130.3220982,+
RBM22,chr14_103334260_103335652,130.3176292,+
RPS3,chr12_120199485_120200718,130.3166352,-
NONO,chr1_32634072_32634701,130.2716996,+
HNRNPD,chr20_49280570_49289044,130.2065269,+
FXR1,chr10_122998671_123008693,130.18914,+
ZFP36L2,chr17_58351508_58352066,130.1766004,+
EIF3G,chr14_23565892_23566063,130.1516409,+
IREB2,chr16_4474166_4474409,130.1368222,+
SRRM1,chr6_90536401_90547257,130.1099868,+
TRMT2A,chr22_39317021_39317460,130.1065186,-
THUMPD1,chr1_228108318_228108436,130.0868703,+
HELZ,chr10_35179276_35206894,130.0852493,+
ANKS4B,chr20_49279208_49280484,130.0734303,+
RBPMS,chr17_27307919_27309099,130.0603798,-
SAMD8,chr4_98352601_98379016,130.0525276,+
CSDE1,chr20_38421098_38422086,130.0395555,+
LENG9,chr5_43529879_43534852,130.0322909,+
LARP1,chr4_48885565_48894005,130.014715,+
ZFP36L2,chr15_51954575_51958741,130.0105153,+
ZCCHC17,chr12_10848407_10973654,129.9990252,+
RBM25,chr1_182388750_182391174,129.9935598,+
RBM3,chr2_105396697_105398969,129.9880417,+
PABPN1,chr4_53377923_53379224,129.9709262,-
UNKL,chr12_124912050_124913190,129.958664,-
RBM3,chr3_172509321_172514860,129.9369829,-
HNRNPA3,chr1_193059776_193069033,129.8960485,+
PPFIBP1,chr2_31883462_31891991,129.895346,+
RBM4,chr12_27022621_27027346,129.8549269,+
PNPT1,chr9_115042341_115046409,129.8531233,+
SAMD5,chr1_32224475_32228498,129.8365967,+
YBX1,chr15_41349241_41350987,129.8363218,+
PTBP1,chr12_46367340_46370775,129.8344137,+
ZFP36L1,chr5_65662150_65664233,129.8065857,+
BFAR,chr13_45340184_45341041,129.7966981,-
SSB,chr1_151167414_151168193,129.7837587,+
NCBP2,chr12_123618837_123619447,129.7616795,+
CPEB4,chr1_193016395_193021096,129.755539,+
KHSRP,chr22_39313310_39314106,129.7506579,-
LARP4B,chr4_76082535_76097643,129.7389187,+
MBNL1,chr4_108620712_108621950,129.7047919,+
RBM4,chr2_181920662_181921947,129.6999208,+
HELZ,chr21_33436992_33439213,129.6701157,+
RC3H1,chr14_91870385_91877486,129.6568647,+
SASH1,chr7_44986097_44986524,129.6533537,+
PPFIBP1,chr1_223235100_223264629,129.6395314,+
RBMS2,chr18_34978541_35005491,129.6380669,+
SF3B4,chr19_2269744_2271781,129.6093282,-
BFAR,chr1_151760899_151762104,129.6006714,-
LARP4,chr2_95889871_95889965,129.5632648,+
RBMXL1,chr6_99412318_99412550,129.5605299,-
LRSAM1,chr2_241350203_241351942,129.5582519,-
G3BP1,chr1_200649226_200659026,129.5574892,+
ZC3H4,chr17_42348539_42388278,129.5539841,+
RBM22,chr2_58146474_58159348,129.5371465,+
RBM34,chr13_102664925_102674282,129.5265283,+
HNRNPC,chr11_86268561_86276979,129.5040941,+
HDLBP,chr8_81715114_81718181,129.4943703,-
ZFP36,chr1_161072885_161073224,129.4936711,+
LSM10,chr16_53492519_53492692,129.4832874,+
LSM7,chr2_28865119_28869578,129.4791217,+
TEP1,chr2_97560860_97576378,129.4708494,+
QKI,chr1_112703806_112707077,129.4696036,+
PABPC4,chr18_13666713_13681604,129.4640178,+
CSDE1,chr12_56159622_56159974,129.451895,-
U2AF1L4,chr10_18668677_18673983,129.4429038,+
LARP4B,chr2_74135658_74142271,129.4422496,+
LARP4B,chr21_39178647_39180284,129.4371166,-
SAMD5,chr4_82829058_82844385,129.4101228,+
PUF60,chr12_101634605_101642418,129.4030539,-
LSM5,chr2_237540533_237542566,129.3862526,-
ACIN1,chr9_128936645_128940598,129.3814483,+
EIF4H,chr19_35116359_35119167,129.378601,+
NCL,chr19_12694938_12696172,129.3750114,+
ZFP36L1,chr8_102829933_102833055,129.3726575,+
FXR1,chr3_191370036_191380158,129.3631158,+
RBM3,chr12_122519029_122521384,129.3468406,+
ZC3HAV1,chr16_14998405_15004186,129.3438578,+
EIF3G,chr20_35734257_35738967,129.3304084,+
NCL,chr12_124912636_124913092,129.295139,+
U2AF1L4,chr10_13116340_13118905,129.2886536,+
RBM39,chr2_215379317_215380810,129.2693884,-
RBM8A,chr17_42951894_42953723,129.2690991,+
KHDRBS1,chr6_87243611_87254649,129.2659853,+
ESRP1,chr12_6566324_6566528,129.2623111,+
YTHDF2,chr7_116904383_116910232,129.2543409,+
EIF4B,chr1_52904833_52905033,129.2483702,+
HNRNPA3,chr16_634797_634888,129.2443594,+
ZC3H15,chr1_235155112_235160892,129.2335427,-
U2AF1L4,chr11_64318386_64320864,129.2292546,-
RBMX,chr2_203402734_203416907,129.205658,+
PPIL4,chr2_202278329_202282350,129.2006149,-
SNRPN,chr12_124912655_124913111,129.1943303,-
TROVE2,chr19_8474244_8485602,129.1760201,+
PARP14,chr12_124913092_124913320,129.1667568,+
ZRANB2,chr1_40074183_40078559,129.1637878,-
LSM10,chr13_31151191_31154632,129.160764,-
LSM10,chr1_151254808_151263913,129.1456308,+
RBMX,chr16_19733827_19735352,129.1386639,+
HNRNPA0,chr16_54063942_54111761,129.1163726,+
TNKS,chr6_31269543_31269965,129.1048428,+
PTBP2,chr5_146509245_146510440,129.1005985,+
FUS,chr1_173864304_173864674,129.0798491,-
G3BP1,chr15_79961174_79967636,129.0748225,+
SNRPG,chr6_125292909_125300537,129.0607162,+
LSM6,chr4_185630598_185646667,129.0574969,+
SAMD12,chr2_111429620_111494884,129.0474853,+
HNRNPL,chr12_124912864_124913092,129.039127,-
CNOT4,chr15_66494552_66497641,129.0130612,+
SF3B4,chr19_40348768_40366418,128.9976866,+
RBM19,chr1_184072298_184072826,128.9862378,+
DLC1,chr16_19410773_19430412,128.9745219,+
SASH1,chr2_203402734_203416907,128.9703697,+
KHDRBS1,chr9_88462749_88468371,128.9659066,+
SF3A1,chr17_64972927_64973231,128.9484804,+
RNPS1,chr3_93996684_94003658,128.9476068,+
CPSF6,chr18_50274353_50274976,128.94538,+
SNRPC,chr11_66285536_66285700,128.939576,+
ZC3H8,chr17_50737479_50740305,128.9028185,-
ZCRB1,chr10_12172866_12177792,128.8759355,+
PAPSS1,chr18_59155807_59158631,128.875889,+
MCTS1,chr2_23984831_23999671,128.8150739,+
MBNL2,chr18_12311053_12325066,128.7828324,+
PNPT1,chr6_159789888_159790939,128.7743222,+
SASH1,chr3_197149796_197194424,128.7627358,+
SNRPD2,chr18_59225734_59230403,128.7554534,+
PUF60,chr1_234398553_234400852,128.7488321,+
LARP4B,chr6_28271934_28272669,128.7299482,+
FUS,chr1_162796677_162797801,128.7256113,+
FUS,chr2_23984831_23999671,128.7112628,+
IREB2,chr7_66560675_66573384,128.6960603,+
SNRPD3,chr2_222643005_222646800,128.6896621,+
G3BP1,chr18_58335537_58341037,128.6743476,+
MEX3C,chr6_24775112_24777221,128.6716085,-
SNRPB,chr16_208188_220648,128.6712465,+
TRA2A,chr2_201640924_201643358,128.6679074,+
ZRANB2,chr12_101634605_101636671,128.6637757,+
PARP14,chr9_36083562_36087693,128.658683,+
PHC3,chr17_76735875_76736153,128.6529546,+
TIA1,chr7_5752979_5761002,128.640209,+
CSDE1,chr2_156326328_156326717,128.6372983,+
RBM39,chr19_19194133_19196962,128.6351438,+
