"RBP","AS_Site","Contribution","Direction"
"RPS3","chr15_50309798_50346371",2519.28431224182,"-"
"RBM26","chr17_68101959_68102942",2518.89165356437,"-"
"SASH3","chr15_34398729_34545377",2518.71607586555,"-"
"RALY","chr7_102669004_102671551",2518.4187956179,"-"
"FUS","chr2_134946146_134947735",2518.31638543855,"-"
"HNRNPA2B1","chr7_100336220_100338178",2518.17378190905,"-"
"RBM17","chr7_103326684_103327655",2518.15627229109,"-"
"PPIL4","chr14_21736258_21736694",2518.04651529552,"-"
"SAMHD1","chr6_135492291_135497582",2517.66403947706,"-"
"KRR1","chr18_13621271_13645126",2517.5120869924,"-"
"SNRPE","chr1_30742549_30756395",2517.51018710375,"+"
"SF1","chr5_140497278_140504820",2517.43850434572,"-"
"SNRNP70","chr12_66310608_66315241",2517.41566288515,"-"
"RBM3","chr21_33455784_33456003",2517.34731663983,"-"
"ZFP36L2","chr22_38752665_38754641",2516.83518156649,"-"
"CIRBP","chr13_102636392_102637081",2516.69515295927,"-"
"SRRM2","chr3_16303592_16337111",2516.52081886517,"-"
"TROVE2","chr21_43095743_43100452",2516.48580678058,"-"
"MKRN1","chr10_31854206_31861394",2516.15768224756,"-"
"TRNAU1AP","chr10_73030370_73043886",2515.37492757298,"-"
"RBM34","chr5_94053227_94074645",2515.25520479789,"-"
"RPS3","chr1_92833458_92833544",2515.08247793561,"+"
"SRRM2","chr15_72250092_72251206",2514.989863758,"-"
"LSM4","chr5_181242345_181243679",2514.71793655297,"+"
"SF3A1","chr14_35116737_35121901",2514.56925071744,"-"
"ANKHD1","chr1_1390865_1393395",2514.54484686897,"-"
"TTC14","chr10_46248971_46254020",2514.52650108301,"-"
"TIA1","chr8_85217502_85219235",2514.45890352056,"-"
"SNRPG","chr12_62325933_62335165",2514.4054557943,"-"
"ZFP36","chr1_209760324_209762514",2514.3954783316,"-"
"ARAP2","chr6_135492291_135497187",2514.34637341171,"-"
"HNRNPH1","chr19_35742803_35743154",2513.98393191611,"-"
"EIF4H","chr20_63873816_63875815",2513.55344770228,"-"
"SGMS1","chr17_82884202_82889667",2513.41669878291,"-"
"SART3","chr6_29889604_29944499",2513.27366655997,"-"
"TMEM63A","chr19_5648043_5649925",2513.1435728033,"-"
"SNRPB","chr2_97124597_97127066",2513.08649994825,"-"
"EIF3G","chr11_57737668_57738353",2512.7479895177,"-"
"ZGPAT","chr2_85694996_85695319",2512.65727196846,"+"
"PAN3","chr3_195662733_195664085",2511.92154112283,"-"
"SRRM1","chr8_97691188_97706625",2511.77039808512,"-"
"SYNCRIP","chr22_20575232_20582610",2511.59863153053,"-"
"RBM10","chr19_45413745_45413962",2510.54013952954,"-"
"SNRPD2","chr5_304221_314416",2510.3559176234,"-"
"EIF4H","chr11_47476956_47477296",2510.13022492424,"-"
"PPIL4","chr2_160281364_160284774",2510.10618055433,"-"
"LENG9","chr10_87326672_87328192",2509.92353796524,"+"
"SAMSN1","chr1_188902_195262",2509.71247217358,"+"
"HNRNPH3","chr10_103174982_103193235",2509.20129687534,"+"
"SUPT6H","chr2_106164799_106166055",2509.12961151392,"-"
"HNRNPL","chr4_185191212_185203784",2509.11419683167,"-"
"KRR1","chr14_91114283_91157638",2507.9605227445,"-"
"SAMD8","chr10_68906337_68906710",2507.83123354342,"-"
"ZCRB1","chr1_146985756_146991112",2507.42651816581,"+"
"ZFP36","chr11_47536730_47552991",2507.41333426806,"-"
"SCML4","chr12_48923604_48923781",2507.02558378383,"-"
"ZC3H15","chr19_10677310_10679096",2506.98237071352,"-"
"SF3A1","chr1_203795794_203801574",2506.54917509018,"-"
"SNRPD2","chr4_82829058_82842184",2506.26180992232,"-"
"KIF24","chr5_69094338_69100806",2506.17739092086,"-"
"SNRPD2","chr7_33026915_33062567",2505.91839019258,"-"
"SNRPG","chr17_27642348_27645313",2505.79620109119,"-"
"NONO","chr11_68460827_68505144",2505.5654943971,"-"
"EEF1G","chr15_49137458_49139527",2505.55207112672,"-"
"CPSF7","chr7_100345968_100349730",2505.48297779004,"-"
"TIPARP","chr2_97118517_97127066",2505.31381369255,"-"
"HNRNPR","chr19_10142220_10142818",2505.07362706397,"-"
"SFPQ","chr14_21234229_21262593",2504.79262904074,"+"
"RPS3","chr11_17075163_17075453",2504.60630175938,"+"
"RBM4","chr2_27772692_27779432",2504.45977744561,"-"
"ZC3HAV1","chr14_101810036_101836168",2504.27285634306,"-"
"DNAJC17","chr2_230200965_230207990",2504.27129941025,"-"
"SART3","chr1_160261358_160262448",2504.14436775217,"-"
"EEF1G","chr19_49480620_49485963",2504.01784485116,"-"
"NUPL2","chr4_90745708_90838493",2503.40840266328,"-"
"RBM33","chr6_26459828_26463243",2503.31451978993,"-"
"SNRPC","chr17_76727178_76729689",2503.22448146378,"-"
"ZGPAT","chr3_170145521_170171372",2503.14254457224,"-"
"ZC3HAV1","chr17_73209768_73227164",2503.12609491173,"-"
"EEF1G","chr5_55102752_55107793",2503.07448381614,"-"
"EIF4H","chr2_241150547_241153475",2502.8823748535,"-"
"HNRNPA2B1","chr9_129139649_129142444",2502.82066645816,"-"
"EIF4B","chr20_5584322_5586193",2502.51318756846,"-"
"SRRM2","chr4_87047594_87084122",2502.3200140097,"-"
"HNRNPA2B1","chr7_64666285_64679176",2501.95808484067,"-"
"ZC3HAV1","chr8_42049707_42051900",2501.91175718906,"-"
"SNRPC","chr2_218228850_218238663",2501.89524361535,"+"
"EIF4H","chr4_139072039_139073453",2501.60264331232,"-"
"ZC3H11A","chr1_150325881_150328319",2501.15165231443,"-"
"MKRN2","chr17_76091235_76094413",2500.88141141638,"-"
"ZGPAT","chr6_36540204_36547189",2500.76263967421,"-"
"EIF4B","chr12_47795767_47796206",2500.41129039089,"+"
"RBM39","chr5_55959671_55960401",2500.27072860043,"-"
"SNRPE","chr19_48234543_48238382",2500.19624908432,"-"
"ZFP36L2","chr20_5584322_5586193",2499.97696969652,"-"
"SSB","chr11_130122513_130126699",2499.8912422923,"-"
"ZC3H7A","chr2_160281364_160282256",2499.70487426881,"-"
"HNRNPF","chr2_10396920_10419733",2499.58241855237,"-"
"PPIL4","chr15_42457158_42466052",2497.21070716399,"-"
"SAMD9","chr2_70301603_70301924",2497.01693411193,"-"
"FUBP1","chr17_64500773_64501056",2496.96341233847,"+"
"RNPS1","chr11_118340593_118340869",2496.10467472953,"+"
"RALY","chr19_10830378_10830977",2495.90284820439,"-"
"HDLBP","chr13_102636392_102637081",2495.5135942483,"-"
"RBM39","chr22_46337944_46343261",2494.93051255271,"-"
"RBM25","chr6_159727333_159736257",2494.14180653702,"-"
"RBMXL1","chr8_42338685_42344952",2493.37670584764,"-"
"HNRNPF","chr11_47172333_47172709",2493.27426982734,"-"
"ASCC1","chr19_40617225_40619346",2493.16844284378,"-"
"RBM34","chr19_48232493_48234402",2493.05992489021,"-"
"SAMD9","chr12_28255662_28257201",2492.8850160481,"-"
"TIAL1","chr3_50350984_50351342",2492.45280999889,"-"
"CARHSP1","chr12_47966172_47966682",2492.3100193751,"-"
"CIRBP","chr19_1273715_1274306",2491.69855656455,"+"
"CARHSP1","chr6_32191908_32192471",2491.52082979049,"+"
"SAMD9","chr17_35657791_35671753",2491.50952424093,"-"
"SAMD3","chr12_10409010_10409388",2491.26731684525,"+"
"ARAP2","chr15_88879269_88879417",2491.20115147274,"-"
"UHMK1","chr13_52661570_52662648",2491.17350441738,"-"
"NCL","chr3_16260829_16264768",2491.14448847094,"-"
"NCL","chr1_150325881_150328319",2491.05210751061,"-"
"TNKS","chr8_89981523_89981952",2491.03598487656,"-"
"RPS3","chr7_150628512_150630057",2490.9567916804,"-"
"ZC3H13","chr7_23125172_23125760",2490.35674132217,"-"
"ZNF638","chr15_34398729_34545377",2490.33263247625,"-"
"NCL","chr12_14950724_14961536",2490.12288977565,"-"
"YTHDF2","chr21_25734375_25734852",2490.10898710139,"+"
"RBM17","chr22_32475398_32478980",2489.90939779708,"-"
"SYNCRIP","chr19_38870074_38870137",2488.95045130075,"+"
"RALY","chr17_78404089_78414878",2488.94580745695,"-"
"HNRNPA2B1","chr12_57107314_57108162",2488.57573925754,"-"
"RBM34","chr17_49622876_49677932",2488.24146485319,"-"
"ACIN1","chr10_91959154_91959784",2487.69515478732,"-"
"ZRANB2","chr5_68280263_68280527",2487.26563978085,"-"
"RPS3","chr4_121138684_121141815",2487.06621751049,"+"
"SNRPG","chr5_154858768_154865191",2486.29543127319,"-"
"HNRNPF","chr10_43396590_43397184",2486.29041555453,"+"
"FUBP1","chr13_114282943_114286518",2485.96871628345,"-"
"LCP2","chr10_86497301_86499717",2485.69729945323,"-"
"PARP10","chr19_39329073_39333076",2485.61223445366,"+"
"MBNL1","chr17_29848929_29929937",2485.59594396394,"+"
"RBM34","chr17_18858261_18865801",2485.42501180807,"-"
"HNRNPR","chr14_53046949_53054437",2485.4001817596,"-"
"RBM3","chr11_46617890_46618259",2484.94081260068,"-"
"SRRT","chr2_97204096_97204190",2484.93953950503,"-"
"MBNL1","chr2_237994809_238025341",2484.61395172859,"-"
"PAN3","chr6_34757954_34762594",2484.30065553644,"-"
"GTF3A","chr19_41896482_41898441",2484.13299500671,"-"
"NIP7","chr21_31659841_31666448",2483.8861037069,"+"
"PPIL4","chr8_127984204_127989161",2483.88575676711,"-"
"HNRNPM","chr22_50190648_50193026",2483.71757068832,"-"
"TIPARP","chr12_54956807_54961167",2483.59811186937,"-"
"ZC3HAV1","chr12_53467843_53468776",2483.0920798067,"-"
"NCBP2","chr4_48089824_48095142",2483.05053823056,"-"
"LSM4","chr10_31461237_31466426",2482.81498459218,"-"
"SAMHD1","chr20_58668127_58670511",2482.72988577292,"-"
"RBM6","chr3_50103166_50105076",2482.72506222641,"-"
"G3BP1","chr4_153583672_153584837",2482.72024129366,"-"
"RPS3","chr4_26321048_26386352",2482.66381526307,"+"
"RNPS1","chr8_66922114_66922323",2482.64900718179,"-"
"PABPC1","chr12_55939529_55940313",2482.58369769349,"-"
"ZC3HAV1","chr5_87401772_87407975",2481.91380575751,"-"
"RBM39","chr4_53379117_53379224",2481.56734072108,"-"
"SAFB2","chr10_28590832_28608185",2481.34337749983,"-"
"FUS","chr16_31185179_31188324",2481.04489748329,"+"
"ZC3H13","chr2_148021684_148178699",2481.02859314601,"-"
"PPIE","chr20_58993764_58994109",2480.77421294096,"-"
"LCP2","chr3_122621611_122632085",2480.66191248351,"-"
"LSM1","chr1_1657302_1657374",2480.22469168919,"-"
"ZGPAT","chr8_42049302_42051900",2480.17874406333,"-"
"U2AF1","chr3_52246812_52246973",2480.08600230504,"-"
"RFTN1","chr12_47216689_47249134",2480.06218736726,"-"
"SAFB2","chr1_12202171_12202506",2479.76074604979,"+"
"YTHDF2","chr13_41362873_41367438",2479.37293144183,"-"
"POLR2G","chr4_121138684_121141815",2478.90783335811,"-"
"RBM17","chr15_88467782_88467907",2478.1360532672,"-"
"TARDBP","chr19_13112817_13112895",2477.94306420596,"-"
"RNPS1","chr4_112637239_112644667",2477.30712567413,"-"
"RNPS1","chr1_150839654_150846262",2476.9855189898,"-"
"ZC3HAV1","chr1_46594280_46604226",2475.88467046737,"-"
"RBM5","chr16_88859972_88860910",2475.73291138445,"-"
"SAMD9L","chr3_28294529_28316332",2475.63083555786,"-"
"SNRPD3","chr17_82019381_82019857",2475.26497094523,"-"
"SAMSN1","chr17_36211217_36212481",2474.88175038519,"-"
"TRA2A","chr6_3154604_3177323",2474.72182491353,"-"
"TNKS2","chr19_58315036_58326822",2474.67937387411,"-"
"ACIN1","chr1_40769415_40770396",2474.30648243956,"-"
"ZC3H15","chr5_119356121_119392815",2474.03135163163,"-"
"PABPN1","chr7_37342763_37448674",2474.02794598467,"-"
"HNRNPR","chr4_98261569_98293404",2473.81894692026,"-"
"RBMS1","chr3_101372126_101417592",2473.78087949223,"-"
"ZFP36L2","chr4_4268615_4273582",2473.70705762773,"-"
"LCP2","chr8_143581154_143581285",2472.77674208912,"+"
"SFPQ","chr5_132866691_132866868",2472.66545304039,"-"
"SAMD9L","chr3_122621611_122626826",2472.35717120739,"-"
"SAMSN1","chr3_51681814_51684412",2472.1410325634,"-"
"PUF60","chr10_28614685_28616175",2472.01588075089,"-"
"G3BP1","chr3_9690143_9697710",2471.98157835815,"-"
"PSPC1","chr16_29566249_29594886",2471.36736141165,"-"
"SLBP","chr17_64514358_64519320",2471.1138364777,"-"
"EEF1G","chr12_124913190_124913646",2470.94796429886,"-"
"HNRNPC","chr1_161176095_161176433",2470.72121374026,"-"
"TIA1","chr6_109451700_109452245",2470.27821035632,"-"
"ZC3H12A","chr19_48231810_48234402",2469.78218977158,"-"
"ASCC1","chr7_50368065_50376532",2469.71018040649,"-"
"EWSR1","chr1_145724906_145728255",2469.46700443675,"-"
"FUS","chr16_31185179_31188324",2469.38088421269,"+"
"LENG9","chr19_54449306_54451289",2468.54121205699,"+"
"ANKRD17","chr3_52679726_52682091",2468.50443437924,"-"
"EWSR1","chr4_94208070_94208345",2468.00504306067,"-"
"MKRN1","chr16_2772102_2776992",2467.97492676184,"+"
"EIF2S1","chr7_103326684_103327655",2467.9689297978,"-"
"LSM7","chr15_90233703_90233918",2467.88913351387,"+"
"TNKS","chr18_36797050_36798448",2467.76536052429,"-"
"NCL","chr7_66573550_66592256",2467.57175827043,"-"
"RPS3","chr2_101006071_101018997",2467.55075997808,"-"
"HNRNPH1","chr19_49677316_49680486",2467.52911207345,"-"
"ELAVL1","chr1_161176095_161176433",2467.3653638842,"-"
"EIF3G","chr11_130135715_130137255",2466.59978077988,"-"
"ZFP36","chr19_53538491_53539215",2466.52978532491,"+"
"G3BP2","chr1_154261697_154266500",2465.69009304373,"-"
"ZC3HAV1","chr14_22906368_22909482",2465.55523190026,"-"
"STIM1","chr2_85696056_85698563",2465.32126133571,"+"
"HNRNPR","chr7_75353655_75355548",2465.25450873514,"-"
"G3BP2","chr6_159797369_159798051",2465.1186521582,"-"
"RBM34","chr7_99458355_99460085",2464.79057350917,"+"
"RPS3","chr17_74203710_74203917",2464.49309668791,"-"
"PAPSS1","chr1_110895055_110897808",2464.42449633213,"+"
"RBM8A","chr12_28255662_28257201",2464.40802849224,"-"
"POLR2G","chr14_35116737_35121901",2463.94780197722,"-"
"TIA1","chr16_68275249_68287745",2463.80960717774,"-"
"PCBP1","chr8_22523756_22527391",2463.48248448335,"-"
"PUF60","chr11_424187_428087",2463.27177447117,"+"
"TTC14","chr2_229859574_229860405",2462.96436528997,"-"
"ZC3H13","chr13_32403200_32404320",2462.92443357598,"-"
"NONO","chr1_151316509_151327270",2462.66045393265,"-"
"ZFR","chr16_75641723_75644282",2462.45133113724,"-"
"EEF1G","chr17_82884202_82889667",2462.23556671245,"-"
"PHC3","chr5_138018514_138018954",2462.13659335895,"-"
"STIM1","chr17_28575544_28576800",2461.80163877529,"-"
"RBM4","chr10_118341927_118342269",2461.6532283606,"-"
"YBX1","chr1_151316509_151327270",2461.60638388761,"-"
"HNRNPR","chr17_7315119_7315251",2461.41389845627,"-"
"HELZ","chr11_85648089_85654062",2461.25539689758,"-"
"PHC3","chr19_5928087_5931418",2461.10773432209,"-"
"EIF3G","chr15_74024927_74033155",2460.9914740307,"-"
"MCTS1","chr9_129900101_129900425",2460.8790006798,"-"
"RBM23","chr4_121132662_121141815",2460.70397444045,"-"
"CPSF6","chr6_85640564_85642796",2460.6667251496,"-"
"SYNCRIP","chr7_130967517_130984052",2460.59530968543,"-"
"HNRNPL","chr1_31911826_31918969",2460.55078963796,"-"
"GTF3A","chr8_27380792_27397547",2460.53227472192,"-"
"SNRPB","chr4_112637603_112644667",2460.46227714679,"-"
"HNRNPR","chr19_49981013_49988371",2460.46099865144,"-"
"NIP7","chr1_154169383_154170399",2460.46078966634,"+"
"SLTM","chr2_48314814_48328560",2460.30374534966,"-"
"EEF1G","chr5_134139038_134140795",2460.25548264401,"-"
"UHMK1","chr1_159815459_159815535",2460.09914764552,"-"
"RBM25","chr2_231781883_231788554",2460.03765589215,"-"
"PUF60","chr2_177234271_177263402",2459.60694240893,"-"
"SNRPN","chr3_134482931_134485319",2458.9310395751,"-"
"POLR2G","chr17_6641152_6641752",2458.74235703091,"-"
"SF1","chr1_77641655_77682584",2458.7195852325,"-"
"RBM4","chr1_23967723_23971572",2458.6153620997,"-"
"RPS3","chr1_89110266_89112459",2458.32263137124,"-"
"EEF1G","chr17_36103981_36105224",2458.0125652259,"-"
"SRRM2","chr7_100332576_100335837",2457.99419942085,"-"
"RBM25","chr9_20620834_20621772",2457.6406429014,"-"
"RFTN1","chr18_57620651_57621707",2457.36058404718,"-"
"RC3H2","chr6_42929721_42935573",2457.07430349715,"-"
"HNRNPM","chr20_38562697_38565355",2457.07051733679,"-"
"SAMD9L","chr1_116760632_116768463",2456.62904682981,"+"
"LSM7","chr1_100140514_100140966",2456.39449215207,"-"
"ZC3HAV1","chr5_133006920_133026496",2456.27654076393,"-"
"PCBP1","chr1_155668717_155670319",2455.83633357169,"-"
"MBNL1","chr3_152446757_152447619",2455.80959257726,"-"
"ZC3H7A","chr1_151055993_151056650",2455.74764180974,"-"
"SAMSN1","chr9_72360787_72363469",2455.56230397083,"-"
"ASCC1","chr2_27662281_27663323",2455.53731522706,"-"
"RBMX","chr16_31700738_31703155",2454.9726449282,"-"
"ZFR","chr1_154988849_154990158",2454.91911650601,"-"
"ZC3H12A","chr5_134143640_134146223",2454.69821291735,"-"
"SCML4","chr1_182388750_182391678",2454.66382408695,"-"
"CSDE1","chr9_128627498_128630320",2454.46950271857,"-"
"RBMXL1","chr15_72775097_72783458",2454.20008524515,"-"
"SYNCRIP","chr13_99296163_99296671",2454.17259329967,"+"
"SAFB2","chr6_75634811_75640686",2454.13694136459,"-"
"RBM12","chr1_35176471_35177318",2454.06049396505,"-"
"ZFP36L2","chr5_50759732_50761820",2454.0434061401,"-"
"RPS3","chr19_11577679_11578843",2453.97477605815,"-"
"HNRNPR","chr16_69646578_69647027",2453.8858183387,"-"
"RBM12","chr8_42272205_42288633",2453.64563944947,"-"
"SAMD3","chr12_10409010_10420363",2452.95016264491,"-"
"RBM5","chr12_6672532_6673215",2452.84978486425,"-"
"RBM39","chr17_82019381_82019857",2452.4153830124,"-"
"HDLBP","chr2_44218537_44232315",2451.93040127325,"-"
"PTBP1","chr19_9434235_9434797",2451.6175751303,"-"
"ZFP36","chr1_11654952_11655805",2451.60861783833,"-"
"SF1","chr11_17276828_17282788",2451.57442705524,"-"
"RALY","chr16_57055094_57058064",2450.87708303419,"-"
"SLTM","chr2_218217254_218225919",2450.71057762937,"+"
"SAMD3","chr17_78126906_78128611",2450.08599808441,"-"
"LSM1","chr8_100948900_100951455",2449.93858648033,"+"
"ZGPAT","chr8_100953057_100953268",2449.47574736462,"-"
"LCP2","chr6_34240882_34242711",2449.11885708001,"-"
"PARP14","chr19_10683970_10684415",2449.10557110819,"-"
"SAMD3","chr14_24607747_24632914",2449.09737237247,"-"
"ZC3H7A","chr14_23960003_23965761",2448.78435282012,"-"
"SNRPD2","chr3_180985996_180988022",2448.73755653498,"-"
"RBMS1","chr10_114448026_114451623",2448.6979962406,"-"
"ZFP36","chr12_62325933_62355330",2448.68884982494,"-"
"TTC14","chr2_73828996_73830844",2448.65999195614,"-"
"RBM23","chr12_47795767_47796206",2448.63343529076,"-"
"RBM8A","chr2_227813987_227815453",2448.3604516942,"-"
"ACIN1","chr1_184054863_184072156",2448.23555149903,"-"
"SFPQ","chr15_101285801_101286213",2448.02343430944,"-"
"TRNAU1AP","chr10_114491878_114545004",2447.61709087684,"-"
"SAMD3","chr14_24606746_24607340",2447.6064702707,"-"
"PABPN1","chr3_114714015_114801100",2447.4459066547,"-"
"ZFP36","chr16_56935312_56935403",2447.29989060315,"-"
"HNRNPA1","chr17_7885083_7889663",2446.79652211851,"+"
"TRA2A","chr4_75648741_75655065",2446.4246710551,"-"
"ZC3H3","chr1_203796496_203801574",2446.41129727477,"-"
"ZC3H11A","chr15_90935330_90935543",2445.96977391748,"-"
"KRR1","chr1_1388065_1388625",2445.51560648714,"-"
"CPSF7","chr10_91163081_91222688",2445.50632231571,"-"
"ZMAT5","chr5_157789513_157791702",2445.47875253644,"-"
"HNRNPA1","chr22_50185976_50193026",2445.27943745035,"-"
"SF3A1","chr12_120197462_120198553",2445.20243840184,"-"
"HNRNPD","chr1_35178036_35187000",2445.18506246808,"-"
"ACIN1","chr8_66444748_66447263",2444.49147338028,"-"
"RRP7A","chr8_97691188_97706625",2444.45991164234,"-"
"UNKL","chr14_24632118_24632914",2443.88624053573,"+"
"RALY","chr12_89497342_89525119",2443.84400219909,"-"
"SNRPN","chr20_46394532_46406547",2443.82895886227,"-"
"SNRPN","chr17_82884202_82889667",2443.0636072472,"-"
"SAMHD1","chr12_69257905_69258589",2442.88619933209,"-"
"ZNF638","chr1_44804779_44805265",2442.85824404063,"-"
"MBNL1","chr5_50759732_50761820",2442.78710105198,"-"
"YTHDC2","chr1_93129448_93133702",2442.70610576774,"-"
"RBM3","chr20_62308178_62308654",2442.67518419146,"-"
"SAMHD1","chr20_31561736_31569119",2442.40298925505,"-"
"RBMS1","chr3_195663767_195664085",2442.35958587636,"-"
"KRR1","chr20_58891582_58891715",2442.31305680944,"-"
"NCBP2","chr10_100508051_100509006",2442.28826137933,"-"
"ARAP2","chr17_43013373_43013475",2441.56113402061,"-"
"HNRNPK","chr6_31651776_31652399",2441.37460433977,"+"
"ZFP36L2","chr4_83456958_83459739",2441.3401118668,"-"
"ZGPAT","chr6_125300659_125302032",2441.30800196277,"-"
"YBX1","chr16_68539469_68539757",2440.87697912709,"-"
"GRSF1","chr11_104907116_104908834",2440.82116605792,"-"
"ZNF638","chr6_152284184_152293587",2440.78439939679,"-"
"HNRNPA3","chr19_48238532_48240961",2440.07799176638,"-"
"SASH3","chr17_80273404_80287814",2439.24903673489,"-"
"TRA2B","chr9_127761650_127771185",2439.19533570446,"-"
"HELZ","chr12_89492115_89525119",2439.15891810341,"-"
"RPS3","chr11_66002513_66003234",2439.04924023495,"-"
"RBM10","chr11_67403957_67404118",2438.82277236314,"-"
"SFPQ","chr12_14395252_14423908",2438.7479048762,"-"
"FUBP1","chr1_26362022_26362115",2438.62644222982,"+"
"PPP1R10","chr17_5532984_5533291",2438.5021251589,"-"
"PCBP2","chr12_9009525_9058091",2438.14011723326,"-"
"PARN","chr17_5517887_5521523",2437.72329124673,"-"
"ZFP36L2","chr15_76767088_76771723",2437.52813173911,"-"
"SAFB2","chr20_57607300_57610148",2437.35902557118,"-"
"EEF1G","chr12_6775548_6777790",2437.25997244612,"-"
"ZC3H11A","chr3_51483836_51496733",2437.20862448578,"-"
"HNRNPK","chr17_58005041_58005800",2437.19687575899,"-"
"RPS3","chr11_14519041_14519904",2437.05053278526,"-"
"HNRNPA1","chr2_160281364_160284774",2436.51367859356,"-"
"GRSF1","chr5_154941265_154956370",2436.30030453822,"-"
"ACIN1","chr5_112976986_112985834",2436.02818754428,"-"
"EIF4B","chr2_222887888_222908732",2435.74162717479,"-"
"HNRNPA2B1","chr2_30147062_30155849",2435.65380581886,"+"
"CPSF7","chr4_53379117_53379224",2435.56006119438,"-"
"SFPQ","chr9_33026616_33029884",2435.20226750507,"+"
"SNRPD3","chr16_29096261_29097131",2435.02371904122,"-"
"LCP2","chr19_54201609_54207397",2434.84654794258,"+"
"ZRSR2","chr12_6451014_6451155",2434.83873662478,"+"
"CHERP","chr14_96379788_96382246",2434.66211641527,"-"
"MBNL1","chr12_118266759_118358918",2434.40616962699,"-"
"HTATSF1","chr20_50084254_50113106",2434.16458919281,"+"
"PCBP1","chr3_38125881_38126509",2434.15708368972,"-"
"EEF1G","chr19_49556993_49557080",2433.98651485134,"-"
"TROVE2","chr1_205771653_205774832",2433.81591161768,"-"
"RALY","chr7_99374781_99377337",2433.79335661795,"+"
"EEF1G","chr1_26362022_26363025",2433.44907456606,"+"
"ZC3H12A","chr17_6758224_6759661",2433.37850291589,"-"
"TRA2B","chr1_155668777_155670319",2433.16572706632,"-"
"PUM2","chr17_5422829_5425970",2432.93632387122,"-"
"HDLBP","chr12_106956065_106967110",2432.92067956415,"-"
"RBMX","chr4_39028597_39032225",2432.1930107171,"-"
"TRA2B","chr19_19569584_19570098",2431.7930829156,"-"
"SRRM1","chr17_76557857_76561287",2431.76208619268,"-"
"RBM17","chr6_395935_397107",2431.57494090237,"-"
"LCP2","chr16_68266721_68274690",2431.56153684544,"-"
"RPS3","chr19_35739626_35741023",2431.38282266337,"-"
"SRRM1","chr19_19636787_19636916",2431.32857349928,"-"
"ZFP36","chr11_64766155_64766899",2431.15126218369,"+"
"YTHDF3","chr3_30606977_30644746",2430.84348580244,"-"
"RBM26","chr1_28579981_28580424",2430.40196645989,"-"
"SNRNP70","chr11_64742937_64744002",2429.80925547918,"-"
"SASH3","chr7_130945835_130961122",2429.53560942599,"-"
"MKRN2","chr10_72216072_72223887",2429.47947232469,"-"
"RBMX","chr11_904859_910774",2429.2320629991,"-"
"EIF2S1","chr22_31496637_31508258",2429.12072662113,"-"
"SAMHD1","chr13_27441077_27445087",2428.88080750927,"-"
"G3BP2","chr12_98537572_98544229",2428.80417599858,"-"
"PABPC1","chr15_22838921_22851638",2428.73877257957,"-"
"TRA2B","chr9_113375567_113376728",2428.714569653,"-"
"HNRNPA1","chr20_5584322_5593326",2428.5400299223,"-"
"GTF3A","chr8_109539919_109550809",2428.36032494449,"-"
"RBM25","chr17_36103981_36105224",2428.20558479456,"+"
"TRA2A","chr1_6462663_6462862",2427.78783191299,"-"
"GTF3A","chr6_107749813_107772171",2427.61129548659,"-"
"SNRPB2","chr11_118312866_118313706",2427.59127154767,"-"
"SF3A1","chr3_143021385_143021472",2427.23179896318,"-"
"G3BP1","chr1_161054705_161059613",2425.9932476922,"-"
"PHC1","chr11_59145856_59148835",2425.73980228895,"-"
"SAMD3","chr7_92534970_92536433",2425.30811128952,"-"
"ZFP36","chr19_3054037_3054119",2425.30596048663,"-"
"SNRPD3","chr8_30066910_30069641",2425.17498298708,"+"
"SNRPD2","chr4_83456958_83459739",2425.08335197242,"-"
"RPS3","chr4_121132662_121138623",2425.06605943616,"+"
"RPS3","chr5_143400852_143404375",2425.04820651373,"-"
"RBM4","chr5_146468403_146469543",2424.79533066038,"-"
"PPIL4","chr5_10258303_10258383",2424.25806501851,"-"
"RBM8A","chr2_171687873_171690146",2424.25416401591,"-"
"ZRANB2","chr19_45423381_45423780",2422.67662565219,"-"
"HNRNPA1","chr16_4694308_4694957",2422.62701263255,"-"
"CIRBP","chr3_134482931_134485951",2421.66850247102,"-"
"KRR1","chr2_111344237_111365560",2421.34104631927,"-"
"RBM38","chr12_10433965_10434485",2421.28769385456,"+"
"FXR1","chr1_160819374_160823506",2421.09440470354,"-"
"EIF4H","chr12_14950724_14956175",2421.0157412757,"+"
"PARP10","chr9_40992775_40993252",2421.00764941838,"-"
"KRR1","chr15_74032715_74033155",2420.61555000218,"-"
"GRSF1","chr4_26321048_26362445",2420.03046148693,"-"
"TIPARP","chr1_113738799_113757698",2419.91253202443,"-"
"SF1","chr17_78131737_78132358",2419.8523561936,"-"
"ASCC1","chr1_1657302_1657374",2419.7148206145,"-"
"FUS","chr12_89425379_89466769",2419.55500744182,"-"
"TRA2B","chr6_125300659_125302032",2419.52064918271,"-"
"RBM17","chr7_103326684_103327655",2419.50581594968,"-"
"PTBP1","chr7_74883463_74884143",2419.27884802398,"-"
"ZC3H12D","chr1_205771653_205774832",2419.0004517206,"-"
"PARP14","chr6_85536924_85538837",2418.97396392021,"-"
"HNRNPA3","chr2_97189290_97192857",2418.61535983921,"+"
"RBM42","chr6_29944397_29944499",2418.60580489985,"+"
"NCL","chr2_172566933_172568740",2418.4635356522,"-"
