"RBP","AS_Site","Contribution","Direction"
"RBM42","chr22_41784420_41793828",2045.68666846107,"-"
"PHC3","chr22_23695517_23700725",2045.66486265111,"-"
"RBMX","chr1_16632371_16633094",2045.55402715519,"-"
"RBM3","chr17_35321865_35323147",2045.47193484297,"-"
"PABPC1","chr6_31269525_31269965",2045.33509844786,"-"
"ZC3H15","chr14_35294529_35307993",2045.32270483822,"-"
"CPSF7","chr1_150839654_150846262",2045.22662526427,"-"
"BFAR","chr12_124913418_124913646",2044.75553343537,"-"
"STIM1","chr1_231229206_231238856",2044.30882339294,"-"
"ZFP36L2","chr6_111780635_111793622",2044.11147056752,"-"
"HNRNPF","chr2_95958785_95960472",2043.98426554425,"-"
"U2AF1","chr1_23109650_23168765",2043.48451998875,"-"
"PPP1R10","chr12_43759016_43768102",2043.42634652919,"-"
"PHC3","chr6_26411581_26413168",2043.2407048188,"-"
"PCBP1","chr19_1011612_1011740",2042.99429291485,"-"
"SFPQ","chr21_37084331_37087246",2042.72878779778,"-"
"U2AF1","chr14_91170186_91173288",2042.30767013633,"-"
"SNRPC","chr2_11172045_11177736",2042.02634566357,"-"
"PCBP1","chr14_22501663_22547505",2041.8945741555,"-"
"CCAR1","chr1_1722634_1722707",2041.7625436896,"-"
"RPS3","chr1_185306625_185307013",2041.73288953296,"-"
"HNRNPA3","chr2_27369209_27369413",2041.16689664171,"-"
"PARP10","chr15_34227846_34229752",2041.12587708108,"-"
"SAMD9","chr2_218217254_218225919",2040.99986760983,"+"
"YTHDC1","chr12_124913111_124913339",2040.62402435141,"+"
"RRP7A","chr15_52557222_52568847",2040.54003514543,"-"
"HNRNPA2B1","chr2_97538363_97558798",2040.2647828027,"+"
"SRRM1","chr20_17680075_17682027",2040.16342780808,"-"
"HNRNPK","chr2_230462518_230466300",2040.08791223492,"-"
"EWSR1","chr6_26538501_26539900",2039.88382331804,"-"
"SNRPB2","chr4_102826636_102827943",2038.68683613765,"-"
"PARP14","chr2_232567214_232568944",2038.60648663167,"-"
"RBM8A","chr14_73148094_73170796",2038.16409428087,"-"
"SSB","chr2_95956816_95958590",2038.0303560255,"-"
"CSDE1","chr20_35655344_35658929",2037.40465603564,"-"
"EIF4B","chr21_43095743_43101365",2036.54587164333,"-"
"ARAP2","chr1_160739356_160749820",2036.02149723568,"-"
"SF3B4","chr16_1786955_1787676",2035.83741651177,"-"
"HNRNPF","chr3_184245812_184248781",2035.57202576161,"-"
"SF3B4","chr22_41781845_41793828",2035.54621276629,"-"
"PARP14","chr15_85583164_85585701",2034.79171838511,"-"
"TIA1","chr17_82884936_82889667",2034.5731057188,"-"
"RC3H1","chr1_151307801_151315572",2034.24530283914,"-"
"ZFP36L2","chr20_57616468_57620261",2034.08869240177,"-"
"STIM1","chr3_3153488_3154746",2034.02634174968,"-"
"RC3H2","chr21_42288037_42288210",2033.61316401094,"-"
"HNRNPA2B1","chr2_177234271_177264531",2033.24484115867,"-"
"RBM8A","chr16_4694308_4694957",2032.98594554555,"-"
"SAMHD1","chr2_68782320_68807272",2032.97648328762,"-"
"WDSUB1","chr16_3065494_3065780",2032.84966695102,"-"
"TNKS2","chr6_107749813_107772171",2032.69567878309,"-"
"YTHDC1","chr16_67082339_67098709",2032.43429500054,"-"
"RBM6","chr14_22532561_22547505",2032.38025080107,"-"
"HNRNPM","chr1_161548675_161549010",2032.11888750589,"+"
"ZC3H8","chr12_124912427_124913339",2031.87587269299,"+"
"RPS3","chr1_1722634_1722707",2031.57838656978,"-"
"CIRBP","chr22_40463286_40533589",2031.32442280395,"-"
"YTHDF2","chr5_143400852_143434531",2031.30664882188,"-"
"RBM3","chr12_55903480_55927724",2031.3016157731,"-"
"HNRNPA1","chr16_635340_636093",2031.03292271057,"-"
"RBM14","chr22_43151604_43161051",2030.48319259926,"+"
"ZFP36L2","chr2_27774530_27779432",2030.35017751666,"-"
"EIF4B","chr2_197398581_197398968",2030.25456092484,"-"
"HNRNPH2","chr14_90397154_90400064",2029.67852573162,"+"
"SAMD9L","chr4_185191212_185203897",2029.26989338841,"-"
"PHC3","chr6_107708011_107720702",2029.19022629132,"-"
"EIF4B","chr1_236543040_236543559",2028.45671966861,"-"
"ZC3H12D","chr2_219251713_219253855",2027.97624723822,"+"
"TIA1","chr22_50186001_50193026",2026.09984452084,"-"
"EIF4B","chr3_88055999_88057190",2025.81747565284,"-"
"RBM22","chr12_57107314_57108162",2025.79411534788,"-"
"SRRM1","chr3_167720273_167725400",2025.51038066004,"-"
"SNRPB2","chr1_6785575_6825091",2025.37049291278,"-"
"RBM25","chr2_97200525_97202201",2025.23539430064,"-"
"TAF15","chr3_39266518_39281608",2025.08370839377,"+"
"MATR3","chr1_206905147_206909724",2024.81211026942,"-"
"RBM33","chr15_50346395_50354984",2024.35769445348,"-"
"SAMHD1","chr5_139322967_139325295",2024.20354264978,"-"
"KHDRBS1","chr16_69626528_69647027",2024.19507414127,"-"
"SSB","chr3_114693575_114801100",2023.9593523243,"-"
"PHC3","chr21_33599248_33602233",2023.81356996529,"-"
"SAFB","chr2_230200965_230207990",2023.59265879141,"-"
"FXR1","chr12_55951783_55952340",2023.3470529414,"+"
"RBM39","chr4_4268615_4269428",2023.24412879487,"-"
"U2AF1L4","chr13_19675653_19677723",2022.94097127298,"-"
"ARAP2","chr1_181052510_181053572",2022.64853930257,"-"
"G3BP1","chr22_50250905_50251101",2022.57470654112,"+"
"SAMHD1","chr2_95876512_95880426",2022.51069601071,"-"
"CIRBP","chr19_19677986_19678725",2022.35843759519,"-"
"PARN","chr18_11885043_11885675",2021.82400509091,"-"
"SYNCRIP","chr22_39313729_39314106",2021.64770495914,"-"
"RRP7A","chr1_110895055_110899123",2021.5550064269,"+"
"GTF3A","chr2_191682017_191683728",2021.45243417717,"-"
"SASH3","chr12_66314163_66315241",2021.36764209366,"-"
"HNRNPK","chr17_63929888_63931334",2021.05198016147,"-"
"RBM39","chr3_146525647_146533469",2020.79245734812,"-"
"ZFP36L1","chr2_99171646_99173914",2019.97032442828,"-"
"GTF3A","chr2_127057601_127059010",2019.87975307273,"-"
"MATR3","chr2_7725853_7730235",2019.73737335758,"-"
"SASH3","chr1_151760899_151762104",2019.53884291532,"-"
"PCBP2","chr14_23081836_23090521",2019.26317411148,"-"
"SSB","chr21_8393174_8437388",2019.09248859949,"+"
"SAMD9L","chr12_46367340_46370775",2018.8993390997,"-"
"SAMD3","chr2_85694923_85695319",2018.89922002818,"-"
"ARAP2","chr17_36103981_36211775",2018.50967863075,"-"
"CSDE1","chr2_95876512_95880426",2018.10934452113,"-"
"KIN","chr15_34435471_34437397",2017.88100510883,"-"
"LCP2","chr1_35184593_35187000",2017.63708103207,"-"
"SNRPB","chr19_10089378_10089656",2017.312348825,"-"
"CIRBP","chr2_213049880_213056910",2016.7929061102,"-"
"MBNL3","chr22_45328063_45328309",2016.78342705425,"-"
"NCL","chr5_179618323_179619268",2016.61674179531,"-"
"HNRNPC","chr19_42215252_42217631",2016.36664561241,"-"
"RC3H1","chr2_44218537_44232315",2016.13061545221,"-"
"ZC3H12D","chr17_82884202_82889667",2015.63497760788,"-"
"KHDRBS1","chr16_22519414_22523819",2015.26247041361,"-"
"SNRPB","chr17_35021781_35026373",2015.02428912601,"-"
"EWSR1","chr2_65056528_65069398",2014.84208723733,"-"
"YTHDF2","chr1_155668777_155670319",2014.58631423391,"-"
"ZRANB2","chr6_118632611_118651196",2014.55602877778,"-"
"RBM8A","chr12_48662654_48667692",2014.20479334916,"-"
"HNRNPR","chr20_47298872_47310055",2013.97090698169,"-"
"PCBP1","chr2_111344237_111367486",2013.78384331301,"-"
"HNRNPC","chr3_71299880_71305877",2013.47540202557,"-"
"ZFR","chr19_19677990_19678725",2013.07020698682,"-"
"FUBP1","chr14_45247377_45253034",2013.06670426421,"-"
"HNRNPH1","chr12_47166643_47216164",2012.65767050449,"-"
"THUMPD3","chr22_50185976_50193026",2012.51685853166,"-"
"HNRNPK","chr15_44672239_44672387",2012.49376174537,"-"
"SAMD3","chr1_161548675_161549010",2012.34043625876,"-"
"SAFB","chr14_23567319_23567738",2012.17915741085,"-"
"HNRNPM","chr1_44804779_44805265",2011.49915503811,"-"
"HNRNPM","chr19_10679927_10681018",2011.38260403239,"-"
"HNRNPA3","chr22_40463286_40552105",2011.36594298388,"-"
"RBM25","chr2_86171312_86173649",2011.17247069364,"-"
"CNOT4","chr2_231786538_231788554",2011.16714770723,"-"
"MBNL1","chr5_96727530_96729611",2010.9240154701,"-"
"ZFP36","chr1_24655123_24660718",2010.77254562226,"-"
"HDLBP","chr21_42288073_42288210",2010.76986430213,"-"
"HDLBP","chr22_26666937_26668157",2010.65539946742,"-"
"PHC3","chr12_53467293_53468776",2010.48885155133,"-"
"SNRPB","chr2_71331865_71348752",2009.38133151714,"-"
"CSDE1","chr12_57107743_57108162",2008.98250465539,"-"
"PUF60","chr1_155261734_155262085",2008.84410832274,"-"
"SAMSN1","chr21_43100519_43104314",2008.23113511529,"-"
"U2AF1","chr17_82449480_82450699",2008.13408001038,"-"
"SF3A1","chr15_50309798_50354984",2008.09139148218,"-"
"MKRN3","chr21_8394053_8438259",2007.97653820725,"-"
"HNRNPH2","chr22_39102042_39103688",2007.80180576946,"-"
"TRA2A","chr1_84566012_84570581",2007.37077818035,"-"
"SSB","chr21_33599285_33602233",2007.26784204767,"-"
"RNPS1","chr1_112703806_112707077",2007.20713147441,"-"
"DHX8","chr16_69121170_69121435",2007.04828834579,"-"
"ZFP36L2","chr1_207785682_207793518",2006.76432563289,"-"
"UHMK1","chr21_33260727_33262560",2006.5815461271,"-"
"DAZAP1","chr14_22495966_22547505",2006.48510264129,"+"
"SRRM1","chr12_8946387_8949487",2006.23774143331,"-"
"HNRNPH3","chr5_57214193_57221375",2006.0176653012,"-"
"HNRNPR","chr19_49981013_49988371",2005.43054053704,"-"
"TTC14","chr3_71299880_71359149",2004.80493509535,"-"
"HNRNPC","chr19_54449310_54451289",2004.56565872699,"-"
"ZFP36L2","chr3_39266518_39279953",2004.47111666481,"-"
"YBX1","chr2_68047319_68053060",2004.29843867691,"-"
"ZNF638","chr17_7393836_7394103",2003.88559285489,"-"
"RBM5","chr2_37148939_37156907",2002.65008707263,"-"
"PABPC1","chr4_87047594_87084122",2002.46162699494,"-"
"SLBP","chr16_22444063_22451619",2002.21369249066,"+"
"RNF113A","chr22_41781845_41793828",2001.81035683518,"-"
"ZFP36","chr1_146988949_146989573",2001.70060498759,"-"
"HNRNPA2B1","chr2_238188257_238189852",2001.67134694537,"-"
"EWSR1","chr2_203266681_203278572",2001.05063404712,"-"
"SAMHD1","chr1_26362175_26363025",2000.59182634529,"+"
"RBMX","chr20_4686512_4699210",2000.50158185278,"-"
"PRPF3","chr1_16485665_16633094",2000.48607923263,"+"
"ZNF638","chr21_33230216_33241839",2000.21299668448,"-"
"RBM12","chr19_18572607_18573292",2000.05245606417,"-"
"SAMD3","chr17_63931388_63932194",1999.98706706209,"-"
"SRRM1","chr2_189782602_189783013",1999.75996850945,"-"
"HNRNPAB","chr22_19471808_19479082",1999.7432349267,"+"
"U2AF1","chr3_69077918_69080111",1999.31995718179,"-"
"TRA2B","chr2_160285044_160286968",1999.09441541006,"-"
"ZFP36L2","chr17_29568548_29569017",1998.99525098007,"+"
"PUM2","chr2_74135658_74142271",1998.93732119233,"-"
"RC3H1","chr1_110895055_110897808",1998.76404854535,"+"
"SRRM2","chr2_97560860_97580461",1998.7620123168,"-"
"G3BP1","chr2_113438022_113441350",1996.90591540064,"-"
"RBM3","chr17_42348517_42388278",1996.07108750157,"-"
"TRA2A","chr2_85696056_85698563",1995.94002841554,"+"
"HNRNPR","chr2_238188257_238189862",1995.88648222387,"-"
"KHDRBS1","chr20_64076954_64079293",1995.88533919858,"-"
"SAMHD1","chr14_22520478_22547505",1995.85170155307,"+"
"MBNL1","chr19_34226464_34227364",1995.58309996501,"-"
"LSM3","chr19_19635569_19636706",1995.24215301448,"-"
"EIF3G","chr5_70070751_70077018",1995.04311471788,"-"
"PARP10","chr22_36149371_36160668",1994.91208183282,"-"
"TEP1","chr20_1571137_1604741",1994.43382902119,"-"
"SAMD3","chr5_55102752_55107793",1994.36429842752,"-"
"ZC3H13","chr15_50309798_50354984",1993.54436835496,"-"
"PUM2","chr16_53492519_53492692",1993.04969570874,"-"
"RC3H1","chr17_5521012_5521523",1992.99960687084,"-"
"TTC14","chr12_28190641_28257201",1992.76613044768,"-"
"CSDE1","chr12_42332702_42335882",1992.5521956267,"-"
"G3BP1","chr16_50744866_50749575",1992.34512282873,"-"
"TRA2A","chr16_31201841_31202416",1992.03083371668,"-"
"ZRANB2","chr14_73921105_73923394",1992.01834957232,"-"
"PUM1","chr2_159712661_159729008",1991.8217492023,"-"
"SASH3","chr4_184638468_184649394",1991.75188397993,"-"
"SAMHD1","chr2_230245080_230245862",1991.65125747315,"-"
"RBM26","chr4_951258_951681",1991.12013348542,"-"
"EIF4B","chr5_146701142_146878001",1991.03981022846,"-"
"SASH3","chr2_71331875_71355718",1990.70532713015,"-"
"LSM3","chr14_91145313_91157638",1990.69977740181,"-"
"CPSF6","chr5_57236032_57237112",1990.1253359181,"-"
"LSM10","chr19_52781055_52786594",1989.98095135756,"-"
"EWSR1","chr2_97187401_97189086",1989.64913072141,"-"
"RBM8A","chr12_14956333_14961536",1989.62694000303,"+"
"HNRNPA2B1","chr12_42332702_42335882",1988.79106467049,"-"
"ACIN1","chr16_3065655_3065780",1988.6000834097,"+"
"HNRNPK","chr2_38748653_38749239",1988.56936824533,"-"
"SF1","chr21_41426263_41427205",1988.410822583,"-"
"LCP2","chr3_42621516_42627199",1987.99480194768,"-"
"PUM2","chr2_207560372_207567462",1987.91557884978,"-"
"LCP2","chr2_97122993_97127066",1987.73271015633,"-"
"POLR2G","chr6_152294127_152301868",1987.52564556605,"-"
"SASH3","chr12_14950724_14961536",1987.47091113004,"-"
"RBM3","chr15_63533918_63537024",1986.71745485325,"-"
"RBM34","chr19_18147017_18147442",1986.41312853842,"-"
"SNRPD1","chr13_37048599_37051487",1986.38473922055,"-"
"MATR3","chr6_116571655_116580294",1985.81014608934,"-"
"YBX1","chr2_24321880_24328051",1985.69063576256,"-"
"SNRPE","chr22_45328063_45328309",1985.27490892529,"+"
"RBM8A","chr2_73828996_73830844",1985.15675541686,"-"
"LARP4B","chr15_52564246_52568847",1984.97267739748,"-"
"SFPQ","chr3_50350984_50351408",1984.77191008742,"-"
"PCBP1","chr19_18001573_18008710",1984.36793669463,"+"
"POLR2G","chr16_31091342_31094556",1983.96668576326,"-"
"EWSR1","chr2_112652798_112657121",1983.87169088915,"-"
"HNRNPH1","chr22_26663398_26665456",1983.62546328539,"-"
"SNRPG","chr3_134482931_134485951",1983.61667586823,"-"
"CPSF6","chr12_47966229_47966682",1983.34144206384,"-"
"RPS3","chr22_17209723_17219355",1983.22780582929,"-"
"DHX8","chr21_8393441_8437652",1983.06994620392,"-"
"YBX1","chr2_97194754_97194844",1981.39868009238,"-"
"GTF3A","chr5_113515362_113524980",1981.05075883214,"-"
"RBM6","chr6_26411581_26412704",1980.8201020812,"-"
"PHC3","chr22_41784420_41793828",1980.50578167652,"-"
"SRRM1","chr2_11175009_11177736",1980.43845056682,"-"
"SCML4","chr1_111139711_111140037",1980.3464300065,"-"
"RBM3","chr1_24503117_24514313",1980.14680855863,"-"
"CPSF6","chr15_48331795_48332267",1979.78843513851,"-"
"MKRN1","chr15_80098578_80120327",1979.76410296455,"-"
"RPS3","chr2_63857718_63857828",1977.78790441676,"-"
"SLBP","chr22_41784420_41784607",1977.59771549157,"-"
"SAMD9","chr16_68302509_68304025",1977.54142254801,"-"
"ZGPAT","chr1_53889463_53889712",1977.16818940542,"-"
"THUMPD1","chr14_91170201_91173288",1976.78510451705,"-"
"ZFP36","chr2_189782602_189784268",1976.68731790181,"-"
"HNRNPM","chr1_160612580_160634612",1976.42380673699,"-"
"RBM39","chr1_159814292_159815535",1975.38435674902,"-"
"CSDE1","chr3_48927813_48933565",1975.29820972159,"-"
"SRRM2","chr3_42621516_42630545",1974.72632873462,"-"
"EIF3G","chr4_82355401_82356536",1974.30230979695,"-"
"RBM6","chr15_66494552_66497641",1974.23826446846,"-"
"MATR3","chr22_38752665_38754641",1973.95164707872,"-"
"HNRNPC","chr1_154966080_154966161",1973.7365049703,"-"
"ZFP36","chr3_134482931_134485319",1973.66219452953,"-"
"RPS3","chr2_48314814_48346200",1973.5652517144,"-"
"RBM3","chr2_98663179_98675034",1973.22297650786,"-"
"ZFP36L2","chr20_1630306_1649051",1973.21180809629,"-"
"SASH3","chr2_97560860_97580461",1973.18059894487,"-"
"HNRNPF","chr2_95910445_95914274",1972.9961668452,"+"
"PAN3","chr3_101372126_101398860",1972.76594985942,"-"
"FXR1","chr1_16635168_16643027",1972.58845489605,"-"
"ZNF638","chr17_19941010_19941825",1972.15190986395,"-"
"RBMS1","chr16_68266721_68274690",1971.88778123127,"-"
"RBM38","chr2_113197634_113197746",1971.76908422904,"-"
"RBM8A","chr1_44804501_44805265",1971.63074036577,"-"
"U2AF1","chr1_53852270_53860055",1971.5214789901,"-"
"EIF3G","chr17_43013379_43013475",1971.34946135649,"-"
"HNRNPR","chr2_159712661_159729008",1971.12868791064,"-"
"RBM23","chr16_69762391_69786995",1970.71704515884,"-"
"SAMD9","chr12_89492115_89525119",1970.56317945775,"-"
"SAMD9","chr19_16153208_16154398",1970.461849327,"-"
"RBM5","chr17_44322528_44322807",1970.13328310785,"-"
"NCL","chr14_89180806_89280949",1969.98595723884,"-"
"SNRNP70","chr3_42619708_42620015",1969.83818288371,"-"
"PCBP1","chr22_42514779_42515150",1969.76943574616,"-"
"TARDBP","chr17_73209768_73232085",1969.71824934227,"-"
"RPS3","chr19_9828064_9828326",1969.66372284543,"-"
"PABPC1","chr1_23971623_23971849",1969.56605518661,"-"
"TRMT1","chr2_97179766_97181597",1969.28803234298,"+"
"GRSF1","chr15_64075537_64088686",1969.02557317644,"-"
"SF3A1","chr19_10796199_10798485",1968.98741997543,"-"
"LSM4","chr2_97198491_97198585",1968.80010171283,"-"
"MBNL1","chr6_29888672_29943473",1968.55113464313,"-"
"RPS3","chr17_5515517_5517745",1968.43534449987,"-"
"RBM22","chr12_124911899_124913723",1968.114846512,"+"
"RBM42","chr2_86170841_86171207",1967.91932072915,"-"
"HNRNPA2B1","chr2_201138964_201140356",1967.88959058825,"-"
"CPSF6","chr19_34209051_34215595",1967.75341403822,"-"
"ARAP2","chr5_39202987_39217636",1967.4019533577,"-"
"RBM10","chr16_22513600_22513763",1967.35836935953,"-"
"PHC3","chr1_151760899_151762104",1967.33814655205,"-"
"ZC3HAV1","chr17_82814934_82870223",1967.33029176589,"-"
"LARP4B","chr14_89412490_89619027",1966.7107679999,"-"
"SRRT","chr17_82884936_82889667",1966.52586753145,"-"
"STIM2","chr1_161548675_161549010",1965.37262361278,"+"
"SAMD3","chr2_55577356_55579678",1965.29651053848,"-"
"SNRPD2","chr3_38129388_38131595",1965.04932838202,"-"
"HNRNPA1","chr22_39313729_39314106",1964.92486615006,"+"
"RPS3","chr2_87455645_87583257",1964.90889414418,"-"
"ZCRB1","chr14_100137802_100141179",1964.85076586907,"-"
"YTHDC1","chr21_37073364_37108391",1964.81582430986,"-"
"SAMD9","chr2_48314814_48346200",1963.67190564301,"-"
"SLTM","chr17_81682149_81683012",1963.4866523049,"-"
"LARP7","chr15_50424654_50439008",1963.30701828107,"-"
"SSB","chr14_73148106_73170796",1962.86540282427,"-"
"TARDBP","chr3_195662733_195663623",1962.81443521761,"-"
"G3BP2","chr17_78171054_78171738",1962.68392164006,"+"
"SNRPB2","chr17_63930385_63931334",1962.18085416939,"-"
"SSB","chr22_40552367_40636477",1962.15735296729,"-"
"RBM6","chr2_241268541_241315101",1962.03916526565,"-"
"SCML4","chr15_44672239_44672387",1961.95020578747,"-"
"SSB","chr2_97215497_97217176",1961.66922605751,"-"
"SRBD1","chr22_50250905_50251101",1961.63627830229,"-"
"FXR1","chr19_54449306_54451289",1961.37500116913,"-"
"PARP14","chr6_311962_345853",1961.27598202282,"-"
"ZC3H15","chr16_22519414_22523819",1961.25158807501,"-"
"TAF15","chr6_29725202_29928224",1961.22913706,"-"
"POLR2G","chr1_155668777_155670319",1961.22100513126,"-"
"RBM25","chr16_89727325_89729234",1960.9000488189,"-"
"HNRNPH1","chr17_35323268_35324653",1960.82276514634,"-"
"EWSR1","chr1_23109127_23168765",1960.57534511774,"-"
"RNPS1","chr2_171687627_171690146",1960.45870639386,"-"
"YBX1","chr18_13621271_13645126",1960.37807447731,"-"
"SCML4","chr15_72752892_72755555",1960.27112564489,"-"
"FUBP1","chr5_304221_314416",1960.19597115061,"-"
"RBM39","chr14_63853654_63909097",1959.89391561845,"-"
"PAN3","chr22_29748571_29766948",1959.87614995886,"-"
"EWSR1","chr5_146878195_146878700",1959.85419076497,"-"
"STIM1","chr5_140487060_140504820",1959.80086442058,"-"
"SF3A1","chr2_231711983_231712442",1959.79826156638,"-"
"LSM4","chr17_3925441_3928662",1959.76088135495,"-"
"RBM6","chr18_13621271_13645126",1959.65758002038,"-"
"HNRNPD","chr22_23791894_23793558",1959.51958925342,"-"
"RBM6","chr21_33595615_33595729",1959.51949577548,"-"
"PABPC1","chr1_75724817_75732643",1959.47171320495,"-"
"CIRBP","chr2_97560860_97576378",1959.03703465424,"-"
"SSB","chr16_70039100_70042350",1958.95790393748,"-"
"RBM17","chr19_17836051_17837128",1958.810918176,"-"
"SF3A1","chr2_37149023_37156907",1958.73599812401,"-"
"HNRNPA1","chr15_85583164_85585701",1958.56190524039,"-"
"RBM8A","chr12_56160670_56161386",1958.46710694891,"+"
"MATR3","chr15_92900824_92924320",1958.32098573004,"-"
"ZC3HAV1","chr2_218217254_218225919",1958.12806225863,"+"
"ZNF638","chr2_97181793_97217176",1957.79940418465,"+"
"PARP10","chr21_41426263_41427754",1957.76772278068,"-"
"TNKS2","chr6_106293106_106316100",1957.67071481305,"-"
"ZFP36L2","chr5_94053227_94074645",1957.52966524051,"-"
"ZFR","chr2_171061156_171081639",1957.48732094598,"-"
"ANKRD17","chr2_95918042_95921606",1957.2926796591,"+"
"MATR3","chr3_32955261_32955873",1956.93443116119,"-"
"SF1","chr1_155562295_155562778",1956.64557390642,"-"
"ZC3H13","chr2_134946465_134947735",1956.52415333634,"-"
"PCBP2","chr3_50332154_50337172",1956.34977131547,"-"
"RBM39","chr17_35515321_35522278",1955.97040239661,"-"
"EWSR1","chr14_24232847_24233218",1955.90062191079,"-"
"TIA1","chr17_64501143_64502009",1955.45421916093,"+"
"HELZ","chr18_36787079_36798448",1955.42323815572,"-"
"RBM3","chr1_25243633_25245149",1955.31652425219,"-"
"ZNF638","chr2_233273052_233273720",1954.61296344429,"-"
"NCBP2","chr21_44910372_44910599",1954.35028354665,"+"
"RPS3","chr12_7827682_7930479",1953.69477636974,"+"
"RBM6","chr5_93964523_94053125",1953.56408188302,"-"
"NCBP2","chr21_42288073_42288210",1953.31768458151,"-"
"ZC3H13","chr2_24321880_24328051",1953.01716952351,"-"
"RPS3","chr2_112652798_112652888",1952.88168527663,"-"
"SAMHD1","chr1_45661225_45686411",1952.85139072702,"-"
"G3BP1","chr3_152300367_152300880",1952.57776093772,"-"
"HNRNPK","chr12_53462567_53465931",1952.19268961335,"-"
"SLTM","chr12_48662654_48667692",1952.03730881789,"-"
"MKRN1","chr20_62303049_62303567",1951.91842226625,"-"
"TRA2B","chr2_27772692_27774423",1951.45499756943,"-"
"MCM3AP","chr3_170178938_170181686",1951.36887148257,"-"
"PAN3","chr3_170178938_170181686",1951.25508119154,"-"
"NCL","chr2_85591864_85592947",1951.01531413629,"+"
"TTC14","chr22_45328145_45328309",1950.98983663199,"+"
"G3BP1","chr2_97164311_97167576",1950.65470634981,"-"
"SAMD9","chr6_29944179_29957495",1950.21946705552,"-"
"RPS3","chr17_16440253_16441367",1949.60594536004,"-"
"ARAP2","chr16_57647012_57650252",1949.40725247021,"-"
"HNRNPA3","chr17_37579434_37584647",1949.20261299213,"-"
"RBMS1","chr5_146701142_146878001",1949.16582889614,"-"
"YBX1","chr22_40400813_40402138",1949.02834099866,"-"
"TRMT1","chr1_1722634_1722707",1948.97139991333,"-"
"ZFP36","chr14_22522102_22547505",1948.25010671856,"-"
"FUS","chr2_230245080_230245862",1948.02352647117,"-"
"ZC3HAV1","chr12_56160320_56161386",1947.97331128482,"-"
"FUS","chr19_18557914_18562035",1947.86558158605,"-"
"ZC3HAV1","chr22_50190648_50193026",1947.480048621,"-"
"LARP7","chr6_29944221_30008286",1947.1211472004,"-"
"U2AF1L4","chr3_16303592_16319460",1946.85330488627,"-"
"HNRNPC","chr12_48923604_48923781",1946.26221575318,"-"
"ZC3H7A","chr3_185926734_185937824",1945.67884215901,"-"
"HNRNPC","chr14_49828807_49829053",1945.6353135013,"-"
"HDLBP","chr3_52246812_52247681",1945.52141909641,"-"
"SAMD9","chr17_43013373_43013475",1945.28297004449,"-"
"RNPS1","chr12_6602175_6602375",1944.95520856879,"-"
"MATR3","chr3_105678571_105681723",1944.89504696228,"-"
"SASH3","chr3_47810711_47815962",1944.88677773354,"-"
"SNRPD2","chr2_11172045_11177736",1944.77062168594,"-"
"PARP10","chr5_57214193_57221375",1944.60005506141,"-"
"LSM3","chr1_30980163_30981311",1944.56352377177,"-"
"RBM8A","chr2_177234271_177264531",1944.50536934433,"-"
"CIRBP","chr19_17838390_17839476",1944.07405225407,"-"
"YTHDF3","chr17_63699395_63700031",1943.7510702469,"-"
"G3BP1","chr4_53377923_53379072",1943.4366202436,"-"
"RPS3","chr4_53428183_53442652",1943.38771628996,"-"
"NCBP2","chr14_23567319_23567738",1942.73095339382,"-"
"SAMHD1","chr3_49809159_49809541",1942.67735027963,"-"
"MBNL1","chr19_9828064_9828326",1942.42736270467,"-"
"RC3H1","chr12_55914366_55927724",1942.37243371807,"-"
"HNRNPM","chr17_82884202_82889667",1942.33027216072,"-"
"RBM17","chr20_4686508_4699210",1942.07505193164,"+"
"ANKRD17","chr16_31701858_31702534",1941.97101231982,"-"
"SAMD9L","chr3_101372126_101417592",1941.81617122991,"-"
"HNRNPA1P4","chr6_29725202_29829589",1941.38561256887,"+"
"EPHA1","chr3_39266518_39281608",1941.14769180982,"+"
"FUS","chr20_62303045_62303567",1941.04781445406,"-"
"HNRNPC","chr17_6641227_6641752",1940.82013680917,"-"
"U2AF1","chr6_31644194_31644524",1940.78546578848,"+"
"MATR3","chr14_105056166_105057166",1940.69204511631,"-"
"PCBP1","chr21_8393926_8438136",1940.50951898933,"+"
"SASH3","chr17_63929888_63931334",1940.27751030962,"-"
"RPS3","chr13_113178008_113178173",1939.87309656891,"-"
"ZFP36L2","chr17_63931388_63932194",1939.30659930165,"-"
"HNRNPD","chr1_206909858_206910209",1939.18766937783,"+"
"TARDBP","chr5_151772036_151786602",1939.15514052134,"-"
"SAMD9","chr5_113515362_113524980",1939.07094782433,"-"
"HNRNPH2","chr19_18899709_18899872",1938.64706171842,"+"
"RBM5","chr15_34528747_34529017",1938.35690349311,"-"
"SNRPD2","chr1_11746223_11747439",1938.35025925707,"-"
"HNRNPC","chr21_41426263_41427754",1938.07990621104,"-"
"SASH3","chr17_37577613_37584647",1938.06846679097,"-"
"HNRNPK","chr6_26443442_26443569",1937.79915472672,"-"
"HNRNPL","chr13_20863123_20868595",1937.77826001957,"-"
"HNRNPD","chr6_29944221_30008286",1937.52675329883,"-"
"NONO","chr13_42919332_42926335",1937.40322112125,"-"
"RBM3","chr1_32327458_32327535",1937.3270011408,"-"
"CIRBP","chr2_74527121_74527247",1936.57919389247,"-"
"HNRNPF","chr4_88277243_88278143",1936.50638614472,"-"
